ml;pH;sec;°C
0.000;7.968;0.0;26.7
7.500;4.556;12.0;26.7
7.500;4.680;12.4;26.7
7.542;4.914;13.5;26.7
7.588;4.960;14.7;26.7
7.634;4.971;15.8;26.7
7.679;4.934;17.0;26.7
7.725;4.893;18.1;26.7
7.771;4.843;19.2;26.7
7.816;4.789;20.4;26.7
7.862;4.730;21.5;26.7
7.907;4.654;22.7;26.7
7.953;4.600;23.8;26.7
7.969;4.571;24.4;26.7
7.989;4.463;32.8;26.5
8.009;4.433;35.8;26.5
8.029;4.412;38.6;26.5
8.049;4.390;42.1;26.5
8.069;4.367;44.7;26.6
8.089;4.346;47.4;26.5
8.109;4.322;50.8;26.5
8.129;4.297;53.7;26.5
8.149;4.274;56.3;26.5
8.169;4.253;59.8;26.5
8.189;4.233;62.8;26.6
8.209;4.210;65.6;26.5
8.229;4.190;68.3;26.5
8.249;4.167;71.5;26.5
8.269;4.151;74.2;26.5
8.289;4.133;76.9;26.5
8.309;4.115;79.5;26.5
8.329;4.095;82.2;26.5
8.349;4.075;84.8;26.5
8.369;4.054;87.5;26.5
8.389;4.039;90.2;26.5
8.409;4.021;92.8;26.5
8.429;4.005;95.7;26.5
8.449;3.989;98.7;26.5
8.469;3.973;101.4;26.5
8.489;3.960;104.2;26.5
8.509;3.945;106.9;26.5
8.529;3.930;109.8;26.5
8.549;3.915;112.4;26.5
8.569;3.899;115.6;26.5
8.589;3.887;118.3;26.5
8.609;3.874;121.0;26.5
8.629;3.862;123.6;26.5
8.649;3.851;126.3;26.5
8.669;3.840;129.0;26.5
8.689;3.828;131.6;26.5
8.709;3.817;134.3;26.5
8.729;3.806;136.9;26.5
8.749;3.795;139.6;26.5
8.769;3.784;142.3;26.5
8.789;3.772;144.9;26.5
8.809;3.762;147.6;26.5
8.829;3.754;150.2;26.5
8.849;3.744;152.9;26.5
8.869;3.734;155.6;26.5
8.889;3.726;158.2;26.5
8.909;3.717;160.9;26.5
8.929;3.707;163.6;26.5
8.949;3.698;166.2;26.5
8.969;3.689;168.9;26.5
8.989;3.681;171.5;26.5
9.009;3.672;174.2;26.4
9.029;3.664;176.9;26.5
9.049;3.657;179.5;26.5
9.069;3.649;182.2;26.5
9.089;3.641;184.8;26.4
9.109;3.635;187.5;26.5
9.129;3.626;190.2;26.5
9.149;3.619;192.8;26.4
9.169;3.612;195.5;26.5
9.189;3.604;198.2;26.5
9.209;3.597;200.8;26.4
9.229;3.590;203.5;26.5
9.249;3.584;206.1;26.5
9.269;3.578;208.8;26.5
9.289;3.571;211.5;26.4
9.309;3.565;214.1;26.5
9.329;3.558;216.8;26.5
9.349;3.551;219.4;26.4
9.369;3.545;222.1;26.5
9.389;3.540;224.8;26.5
9.409;3.532;227.4;26.4
9.429;3.527;230.1;26.5
9.449;3.522;232.8;26.5
9.469;3.517;235.4;26.5
9.489;3.510;238.1;26.4
9.509;3.504;240.7;26.4
9.529;3.499;243.4;26.5
9.549;3.493;246.1;26.5
9.569;3.488;248.7;26.5
9.569;3.488;248.9;26.5
