ml;pH;sec;°C
0.000;7.979;0.0;26.4
7.500;5.315;12.0;26.4
7.500;5.355;12.4;26.4
7.542;5.391;13.5;26.4
7.588;5.389;14.7;26.4
7.633;5.357;15.8;26.4
7.679;5.312;17.0;26.4
7.725;5.256;18.1;26.4
7.770;5.194;19.2;26.4
7.816;5.130;20.4;26.4
7.862;5.061;21.5;26.4
7.907;4.990;22.7;26.4
7.953;4.907;23.8;26.4
7.999;4.843;25.0;26.4
8.044;4.773;26.1;26.4
8.090;4.704;27.2;26.4
8.136;4.634;28.4;26.4
8.167;4.575;29.3;26.4
8.187;4.394;40.9;26.4
8.207;4.368;44.5;26.4
8.227;4.344;48.2;26.3
8.247;4.322;51.6;26.4
8.267;4.298;55.2;26.3
8.287;4.278;58.6;26.4
8.307;4.256;62.0;26.4
8.327;4.234;65.5;26.3
8.347;4.212;68.9;26.3
8.367;4.190;72.3;26.4
8.387;4.171;75.5;26.3
8.407;4.150;79.0;26.3
8.427;4.131;82.2;26.3
8.447;4.112;85.4;26.3
8.467;4.096;88.7;26.4
8.487;4.079;91.9;26.3
8.507;4.062;95.1;26.3
8.527;4.044;98.4;26.3
8.547;4.027;101.4;26.3
8.567;4.011;104.6;26.3
8.587;3.995;107.9;26.4
8.607;3.978;110.9;26.3
8.627;3.963;113.6;26.3
8.647;3.951;116.6;26.3
8.667;3.937;119.6;26.4
8.687;3.923;122.5;26.3
8.707;3.909;125.4;26.4
8.727;3.896;128.4;26.3
8.747;3.883;131.4;26.3
8.767;3.871;134.5;26.4
8.787;3.857;137.3;26.3
8.807;3.845;140.2;26.4
8.827;3.834;143.0;26.4
8.847;3.824;145.7;26.4
8.867;3.813;148.4;26.4
8.887;3.802;151.2;26.4
8.907;3.792;153.9;26.4
8.927;3.780;156.5;26.3
8.947;3.770;159.2;26.3
8.967;3.759;161.9;26.3
8.987;3.750;164.5;26.3
9.007;3.741;167.2;26.3
9.027;3.732;169.8;26.4
9.047;3.723;172.5;26.4
9.067;3.713;175.2;26.3
9.087;3.704;177.8;26.3
9.107;3.696;180.5;26.3
9.127;3.688;183.2;26.3
9.147;3.679;185.8;26.3
9.167;3.671;188.5;26.4
9.187;3.663;191.1;26.4
9.207;3.655;193.8;26.3
9.227;3.646;196.5;26.3
9.247;3.638;199.1;26.3
9.267;3.632;201.8;26.4
9.287;3.626;204.4;26.4
9.307;3.619;207.1;26.4
9.327;3.611;209.8;26.3
9.347;3.603;212.4;26.3
9.367;3.596;215.1;26.3
9.387;3.589;217.8;26.3
9.407;3.582;220.4;26.3
9.427;3.576;223.1;26.4
9.447;3.571;225.7;26.4
9.467;3.563;228.4;26.4
9.487;3.557;231.1;26.3
9.507;3.551;233.7;26.3
9.527;3.545;236.4;26.4
9.547;3.539;239.0;26.4
9.567;3.533;241.7;26.4
9.587;3.526;244.4;26.3
9.607;3.519;247.0;26.3
9.627;3.515;249.7;26.3
9.647;3.509;252.4;26.3
9.667;3.505;255.0;26.4
9.687;3.500;257.7;26.4
9.707;3.494;260.3;26.3
9.727;3.488;263.0;26.3
9.727;3.488;263.2;26.3
