ml;pH;sec;°C
0.000;7.937;0.0;25.7
7.500;5.170;12.0;25.7
7.500;5.240;12.4;25.7
7.544;5.323;13.5;25.7
7.590;5.292;14.7;25.7
7.635;5.232;15.8;25.7
7.681;5.209;17.0;25.7
7.727;5.170;18.1;25.7
7.772;5.072;19.2;25.7
7.818;5.019;20.4;25.7
7.864;4.953;21.5;25.7
7.909;4.875;22.7;25.7
7.955;4.823;23.8;25.7
8.001;4.755;25.0;25.7
8.046;4.670;26.1;25.7
8.092;4.625;27.3;25.7
8.123;4.538;28.2;25.7
8.143;4.475;33.5;25.7
8.163;4.443;36.2;25.7
8.183;4.414;38.8;25.7
8.203;4.391;41.5;25.7
8.223;4.370;44.2;25.7
8.243;4.344;46.8;25.7
8.263;4.321;49.5;25.7
8.283;4.302;52.2;25.7
8.303;4.275;54.8;25.7
8.323;4.258;57.5;25.7
8.343;4.233;60.1;25.7
8.363;4.211;63.6;25.7
8.383;4.191;66.2;25.7
8.403;4.173;68.9;25.7
8.423;4.152;71.5;25.7
8.443;4.132;74.6;25.7
8.463;4.116;77.3;25.7
8.483;4.096;79.9;25.7
8.503;4.081;82.6;25.7
8.523;4.064;85.2;25.7
8.543;4.042;87.9;25.7
8.563;4.027;91.1;25.7
8.583;4.011;93.8;25.7
8.603;3.996;96.5;25.7
8.623;3.981;99.1;25.7
8.643;3.967;101.8;25.7
8.663;3.953;104.4;25.7
8.683;3.941;107.1;25.7
8.703;3.926;110.0;25.7
8.723;3.913;112.6;25.7
8.743;3.900;115.3;25.7
8.763;3.887;117.9;25.7
8.783;3.873;120.6;25.7
8.803;3.862;123.3;25.7
8.823;3.849;125.9;25.7
8.843;3.841;128.6;25.7
8.863;3.829;131.3;25.7
8.883;3.819;133.9;25.7
8.903;3.808;136.6;25.7
8.923;3.798;139.2;25.7
8.943;3.787;141.9;25.7
8.963;3.776;144.6;25.7
8.983;3.766;147.2;25.7
9.003;3.754;150.1;25.7
9.023;3.747;152.7;25.7
9.043;3.738;155.4;25.7
9.063;3.729;158.1;25.7
9.083;3.720;161.3;25.7
9.103;3.711;164.0;25.7
9.123;3.703;166.6;25.7
9.143;3.694;169.3;25.7
9.163;3.685;171.9;25.7
9.183;3.676;174.6;25.7
9.203;3.668;177.3;25.7
9.223;3.661;179.9;25.7
9.243;3.654;182.6;25.7
9.263;3.644;185.3;25.7
9.283;3.638;187.9;25.7
9.303;3.631;190.6;25.7
9.323;3.622;193.2;25.7
9.343;3.613;195.9;25.7
9.363;3.606;198.6;25.7
9.383;3.598;201.2;25.7
9.403;3.590;203.9;25.7
9.423;3.583;206.5;25.7
9.443;3.577;209.2;25.7
9.463;3.569;212.1;25.7
9.483;3.563;214.7;25.7
9.503;3.556;217.4;25.7
9.523;3.549;220.1;25.7
9.543;3.543;222.7;25.7
9.563;3.536;225.4;25.7
9.583;3.530;228.0;25.7
9.603;3.524;230.7;25.7
9.623;3.518;233.4;25.7
9.643;3.513;236.0;25.7
9.663;3.507;238.7;25.7
9.683;3.502;241.3;25.7
9.703;3.496;244.0;25.8
9.723;3.490;246.7;25.7
9.743;3.484;249.3;25.7
9.743;3.484;249.5;25.7
