ml;pH;sec;°C
0.000;7.999;0.0;25.9
7.500;5.214;12.0;25.9
7.500;5.263;12.4;25.9
7.542;5.419;13.5;25.9
7.587;5.460;14.7;25.9
7.633;5.443;15.8;25.9
7.679;5.394;17.0;25.9
7.724;5.333;18.1;25.9
7.770;5.252;19.2;25.9
7.816;5.186;20.4;25.9
7.861;5.107;21.5;25.9
7.907;5.022;22.7;25.9
7.953;4.931;23.8;25.9
7.998;4.849;25.0;25.9
8.044;4.760;26.1;25.9
8.089;4.683;27.3;25.9
8.135;4.593;28.4;25.9
8.144;4.571;28.8;25.9
8.164;4.381;39.6;25.9
8.184;4.355;42.8;25.9
8.204;4.332;45.9;25.9
8.224;4.303;48.5;25.9
8.244;4.285;51.6;25.9
8.264;4.265;54.4;25.9
8.284;4.242;57.5;25.9
8.304;4.221;60.3;25.9
8.324;4.199;63.8;25.9
8.344;4.179;66.6;25.9
8.364;4.156;69.6;25.9
8.384;4.134;72.3;25.9
8.404;4.118;75.3;25.9
8.424;4.098;78.0;25.9
8.444;4.082;81.1;25.9
8.464;4.065;83.7;26.0
8.484;4.048;86.4;25.9
8.504;4.032;89.0;25.9
8.524;4.017;91.7;25.9
8.544;3.999;94.4;26.0
8.564;3.983;97.2;25.9
8.584;3.967;100.1;25.9
8.604;3.954;102.7;25.9
8.624;3.938;105.6;25.9
8.644;3.924;108.2;25.9
8.664;3.911;110.9;25.9
8.684;3.900;113.6;25.9
8.704;3.887;116.2;25.9
8.724;3.873;118.9;25.9
8.744;3.862;121.5;25.9
8.764;3.849;124.2;26.0
8.784;3.837;126.9;25.9
8.804;3.825;129.5;25.9
8.824;3.813;132.2;25.9
8.844;3.804;134.9;25.9
8.864;3.794;137.5;25.9
8.884;3.784;140.2;25.9
8.904;3.772;142.8;25.9
8.924;3.763;145.5;25.9
8.944;3.753;148.2;26.0
8.964;3.743;150.8;25.9
8.984;3.733;153.5;25.9
9.004;3.724;156.1;25.9
9.024;3.715;158.8;26.0
9.044;3.706;161.5;25.9
9.064;3.698;164.1;25.9
9.084;3.690;166.8;25.9
9.104;3.682;169.5;26.0
9.124;3.673;172.1;25.9
9.144;3.665;174.8;25.9
9.164;3.657;177.4;26.0
9.184;3.649;180.1;26.0
9.204;3.641;182.8;25.9
9.224;3.633;185.4;25.9
9.244;3.627;188.1;26.0
9.264;3.620;190.7;26.0
9.284;3.612;193.4;25.9
9.304;3.605;196.1;25.9
9.324;3.599;198.7;26.0
9.344;3.591;201.4;25.9
9.364;3.584;204.1;25.9
9.384;3.578;206.7;26.0
9.404;3.571;209.4;26.0
9.424;3.564;212.0;25.9
9.444;3.559;214.7;26.0
9.464;3.553;217.4;26.0
9.484;3.547;220.0;25.9
9.504;3.540;222.7;25.9
9.524;3.535;225.3;26.0
9.544;3.529;228.0;26.0
9.564;3.522;230.7;25.9
9.584;3.517;233.3;26.0
9.604;3.512;236.0;26.0
9.624;3.506;238.7;26.0
9.644;3.500;241.3;25.9
9.664;3.495;244.0;26.0
9.684;3.490;246.6;26.0
9.704;3.484;249.3;25.9
9.704;3.485;249.5;25.9
