ml;pH;sec;°C
0.000;7.933;0.0;25.7
7.500;4.950;12.0;25.7
7.500;5.056;12.4;25.7
7.544;5.205;13.5;25.7
7.590;5.234;14.7;25.7
7.635;5.214;15.8;25.7
7.681;5.179;17.0;25.7
7.727;5.130;18.1;25.7
7.772;5.069;19.2;25.7
7.818;4.991;20.4;25.7
7.864;4.929;21.5;25.7
7.909;4.878;22.7;25.7
7.955;4.806;23.8;25.7
8.001;4.747;25.0;25.7
8.046;4.699;26.1;25.7
8.092;4.640;27.2;25.7
8.131;4.577;28.4;25.7
8.151;4.458;37.9;25.7
8.171;4.431;40.9;25.7
8.191;4.404;43.8;25.7
8.211;4.383;47.2;25.7
8.231;4.360;49.9;25.7
8.251;4.339;53.1;25.7
8.271;4.316;55.8;25.7
8.291;4.295;58.4;25.6
8.311;4.272;61.1;25.7
8.331;4.252;63.7;25.7
8.351;4.228;66.6;25.7
8.371;4.207;69.5;25.7
8.391;4.187;72.3;25.7
8.411;4.167;75.0;25.7
8.431;4.147;77.6;25.6
8.451;4.130;80.3;25.7
8.471;4.113;83.0;25.7
8.491;4.093;85.6;25.7
8.511;4.076;88.5;25.7
8.531;4.057;91.7;25.7
8.551;4.041;94.4;25.7
8.571;4.024;97.0;25.7
8.591;4.007;100.1;25.7
8.611;3.992;102.7;25.7
8.631;3.977;105.4;25.7
8.651;3.964;108.0;25.7
8.671;3.950;110.7;25.7
8.691;3.937;113.4;25.7
8.711;3.922;116.0;25.7
8.731;3.909;118.7;25.7
8.751;3.895;121.4;25.7
8.771;3.882;124.0;25.7
8.791;3.869;126.7;25.7
8.811;3.858;129.3;25.7
8.831;3.847;132.0;25.7
8.851;3.833;134.7;25.7
8.871;3.823;137.3;25.7
8.891;3.814;140.0;25.7
8.911;3.803;142.7;25.7
8.931;3.792;145.3;25.7
8.951;3.780;148.0;25.7
8.971;3.770;150.6;25.7
8.991;3.760;153.3;25.7
9.011;3.751;156.0;25.7
9.031;3.742;158.6;25.7
9.051;3.732;161.3;25.7
9.071;3.723;163.9;25.7
9.091;3.715;166.6;25.7
9.111;3.707;169.3;25.7
9.131;3.697;171.9;25.7
9.151;3.689;174.6;25.7
9.171;3.681;177.3;25.7
9.191;3.673;179.9;25.7
9.211;3.664;182.6;25.7
9.231;3.657;185.2;25.7
9.251;3.649;187.9;25.7
9.271;3.643;190.6;25.7
9.291;3.635;193.2;25.7
9.311;3.627;195.9;25.7
9.331;3.620;198.5;25.7
9.351;3.613;201.2;25.7
9.371;3.606;203.9;25.7
9.391;3.598;206.5;25.7
9.411;3.591;209.2;25.7
9.431;3.585;211.8;25.7
9.451;3.580;214.5;25.7
9.471;3.573;217.2;25.7
9.491;3.567;219.8;25.7
9.511;3.560;222.5;25.7
9.531;3.555;225.2;25.7
9.551;3.549;227.8;25.7
9.571;3.542;230.5;25.7
9.591;3.536;233.1;25.7
9.611;3.531;235.8;25.7
9.631;3.525;238.5;25.7
9.651;3.519;241.1;25.7
9.671;3.515;243.8;25.7
9.691;3.509;246.5;25.7
9.711;3.503;249.1;25.7
9.731;3.499;251.8;25.7
9.751;3.494;254.4;25.7
9.771;3.487;257.1;25.7
9.771;3.487;257.3;25.7
