ml;pH;sec;°C
0.000;7.975;0.0;26.4
7.500;5.110;12.0;26.4
7.500;5.247;12.4;26.4
7.542;5.425;13.5;26.4
7.588;5.453;14.7;26.4
7.633;5.428;15.8;26.4
7.679;5.383;17.0;26.4
7.725;5.313;18.1;26.4
7.770;5.239;19.3;26.4
7.816;5.147;20.4;26.4
7.862;5.062;21.5;26.4
7.907;4.961;22.7;26.4
7.953;4.870;23.8;26.4
7.999;4.769;25.0;26.4
8.044;4.665;26.1;26.4
8.091;4.567;27.4;26.4
8.111;4.313;40.2;26.3
8.131;4.290;43.8;26.4
8.151;4.265;47.4;26.3
8.171;4.242;51.0;26.3
8.191;4.219;54.4;26.3
8.211;4.198;58.0;26.4
8.231;4.178;61.5;26.3
8.251;4.160;64.7;26.4
8.271;4.141;67.7;26.3
8.291;4.121;71.2;26.3
8.311;4.103;73.8;26.3
8.331;4.082;77.4;26.3
8.351;4.064;80.7;26.4
8.371;4.048;83.9;26.4
8.391;4.029;86.7;26.3
8.411;4.013;90.0;26.3
8.431;3.998;93.0;26.4
8.451;3.984;96.1;26.4
8.471;3.970;99.1;26.4
8.491;3.955;102.1;26.3
8.511;3.941;105.0;26.4
8.531;3.925;108.0;26.3
8.551;3.911;111.1;26.3
8.571;3.898;113.9;26.3
8.591;3.885;116.6;26.3
8.611;3.872;119.3;26.4
8.631;3.861;121.9;26.4
8.651;3.850;124.6;26.3
8.671;3.838;127.3;26.3
8.691;3.828;129.9;26.4
8.711;3.816;132.6;26.4
8.731;3.805;135.2;26.4
8.751;3.793;137.9;26.3
8.771;3.783;140.7;26.4
8.791;3.771;143.4;26.4
8.811;3.761;146.1;26.3
8.831;3.751;148.7;26.3
8.851;3.742;151.4;26.3
8.871;3.734;154.1;26.4
8.891;3.725;156.7;26.4
8.911;3.717;159.4;26.4
8.931;3.706;162.0;26.3
8.951;3.697;164.7;26.3
8.971;3.688;167.4;26.3
8.991;3.681;170.0;26.4
9.011;3.671;172.7;26.4
9.031;3.664;175.3;26.4
9.051;3.655;178.0;26.3
9.071;3.647;180.7;26.3
9.091;3.640;183.3;26.4
9.111;3.633;186.0;26.4
9.131;3.626;188.7;26.4
9.151;3.619;191.3;26.4
9.171;3.610;194.0;26.3
9.191;3.602;196.6;26.3
9.211;3.597;199.3;26.3
9.231;3.590;202.0;26.4
9.251;3.584;204.6;26.4
9.271;3.577;207.3;26.3
9.291;3.570;210.0;26.3
9.311;3.564;212.6;26.4
9.331;3.558;215.3;26.4
9.351;3.551;217.9;26.4
9.371;3.545;220.6;26.4
9.391;3.538;223.3;26.3
9.411;3.532;225.9;26.3
9.431;3.526;228.6;26.3
9.451;3.520;231.2;26.4
9.471;3.515;233.9;26.4
9.491;3.510;236.6;26.4
9.511;3.504;239.2;26.3
9.531;3.497;241.9;26.3
9.551;3.493;244.6;26.4
9.571;3.488;247.2;26.4
9.571;3.486;247.4;26.4
