"","date","day","run","fragment_ID","genus","family","jar","salinity","net_photo_ug_h","respiration_ug_h","gross_photo_ug_h","O2_start_L","O2_end_L","O2_start_D","O2_end_D","sum_surface_cm2","sum_volume_cm3","net_photo_h_surface","respiration_h_surface","gross_photo_h_surface","category","species"
"117",2019-08-05,"11","2","PdaB4","Pocillopora","Pocilloporidae",2,"35.5",858.7531,320.0393,1178.7924,7.08,7.56,7.39,7.17,31.8182,3352.75,26.9893677203613,10.0583722523587,37.04773997272,"single","Pda"
"118",2019-08-05,"11","2","PdaD4","Pocillopora","Pocilloporidae",3,"35.5",717.1699,456.782,1173.9519,7.11,7.53,7.27,6.97,30.7342,3921.35,23.3345881786414,14.8623357692733,38.1969239479147,"single","Pda"
"119",2019-08-05,"11","2","AcyB4","Acropora","Acroporidae",4,"35.5",435.8186,294.2235,730.0421,7.11,7.38,7.17,6.95,15.5753,1360.59,27.9813936168164,18.890390554275,46.8717841710914,"single","Acy"
"120",2019-08-05,"11","2","AcyD3","Acropora","Acroporidae",5,"35.5",220.4002,211.8409,432.2411,7.1,7.26,7.15,6.97,17.1199,1615.04,12.8739186560669,12.3739566235784,25.2478752796453,"single","Acy"
"121",2019-08-05,"11","2","AcyA3","Acropora","Acroporidae",6,"35.5",229.4944,694.3675,923.8619,7.1,7.27,7.19,6.75,22.571,1979.76,10.1676664746799,30.7637012095166,40.9313676841965,"single","Acy"
"122",2019-08-05,"11","2","PcyB4","Porites","Poritidae",7,"35.5",176.5341,203.2817,379.8158,7.1,7.24,7.09,6.92,12.0131,2023.94,14.6951328133454,16.9216688448444,31.6168016581898,"single","Pcy"
"123",2019-08-05,"11","2","PcyC4","Porites","Poritidae",8,"35.5",194.1875,141.2273,335.4148,7.08,7.23,7.05,6.91,13.2236,2651.41,14.6849193865513,10.6799434344657,25.364862821017,"single","Pcy"
"124",2019-08-05,"11","2","PcyA4","Porites","Poritidae",9,"35.5",176.5341,185.0933,361.6274,7.07,7.21,7.01,6.85,12.5349,1991.13,14.0834071273006,14.7662366672251,28.8496437945257,"single","Pcy"
"125",2019-08-05,"11","3","PdaA1","Pocillopora","Pocilloporidae",1,"35.5",844.5144,267.8383,1112.3527,7.01,7.44,7.41,7.16,21.6293,2160.07,39.0449251709487,12.3831238181541,51.4280489891027,"single","Pda"
"126",2019-08-05,"11","3","PdaB1","Pocillopora","Pocilloporidae",2,"35.5",1257.3903,630.4688,1887.8591,7.07,7.77,7.68,7.22,34.6448,3583.01,36.2937670299727,18.1980787881587,54.4918458181314,"single","Pda"
"127",2019-08-05,"11","3","PdaD1","Pocillopora","Pocilloporidae",3,"35.5",813.9152,387.2361,1201.1513,7.09,7.56,7.46,7.14,30.2213,3909.65,26.9318394642189,12.8133501867888,39.7451896510077,"single","Pda"
"128",2019-08-05,"11","3","AcyB1","Acropora","Acroporidae",4,"35.5",430.0796,212.9799,643.0595,7.1,7.36,7.26,7.03,12.938,1228.35,33.2415829339929,16.461578296491,49.7031612304839,"single","Acy"
"129",2019-08-05,"11","3","AcyA1","Acropora","Acroporidae",6,"35.5",250.9675,154.8945,405.862,7.09,7.25,7.16,6.96,24.5063,2597.61,10.2409380445028,6.32059919286061,16.5615372373635,"single","Acy"
"130",2019-08-05,"11","3","PcyB1","Porites","Poritidae",7,"35.5",259.9798,147.7951,407.7749,7.09,7.26,7.13,6.94,17.1381,3952.57,15.1696979245074,8.62377393059908,23.7934718551065,"single","Pcy"
"131",2019-08-05,"11","3","PcyC1","Porites","Poritidae",8,"35.5",308.6459,193.6181,502.264,7.09,7.29,7.17,6.95,19.0542,4269.74,16.1983132327781,10.1614394726622,26.3597527054403,"single","Pcy"
"132",2019-08-05,"11","3","PcyA1","Porites","Poritidae",9,"35.5",130.2033,174.2563,304.4596,7.08,7.17,7.11,6.9,13.109,1928.61,9.93235944770768,13.2928751239606,23.2252345716683,"single","Pcy"
"133",2019-08-06,"12","1","SpiA2","Stylophora","Pocilloporidae",1,"35.6",212.2474,920.3312,1132.5786,7.06,7.19,7.4,6.83,27.2464,4425.26,7.78992454048975,33.7780844441835,41.5680089846732,"single","Spi"
"134",2019-08-06,"12","1","SpiB2","Stylophora","Pocilloporidae",2,"35.6",805.0744,748.0111,1553.0855,6.95,7.41,7.41,6.91,43.7361,7491.94,18.4075489126831,17.102830384968,35.5103792976511,"single","Spi"
"135",2019-08-06,"12","1","SpiD2","Stylophora","Pocilloporidae",3,"35.6",750.5093,728.6493,1479.1586,7,7.43,7.48,6.99,27.2023,5102.41,27.5899207052345,26.7863121868371,54.3762328920716,"single","Spi"
"136",2019-08-06,"12","1","MdiC3","Montipora","Acroporidae",4,"35.6",894.4572,1309.5035,2203.9607,6.98,7.52,7.83,7.04,28.9036,4363.37,30.9462212319573,45.3058961513445,76.2521173833017,"single","Mdi"
"137",2019-08-06,"12","1","MdiA3","Montipora","Acroporidae",5,"35.6",1065.9475,640.2304,1706.1779,6.95,7.59,7.53,7.1,26.013,3762.38,40.9774920232192,24.6119401837543,65.5894322069734,"single","Mdi"
"138",2019-08-06,"12","1","MdiD3","Montipora","Acroporidae",6,"35.6",909.2888,420.1512,1329.44,6.91,7.49,7.33,7.01,26.3054,3571.41,34.5666213020901,15.9720513658793,50.5386726679693,"single","Mdi"
"139",2019-08-06,"12","1","PruD3","Porites","Poritidae",7,"35.6",519.9595,80.0288,599.9883,6.93,7.27,7.07,6.92,15.6084,4211.4,33.3127995182081,5.1272904333564,38.4400899515645,"single","Pru"
"140",2019-08-06,"12","1","PruA3","Porites","Poritidae",9,"35.6",236.9274,180.0648,416.9922,6.93,7.1,7.04,6.84,18.6408,5379.15,12.7101519248101,9.65971417535728,22.3698661001674,"single","Pru"
"141",2019-08-06,"12","2","SpiA4","Stylophora","Pocilloporidae",1,"35.6",1097.0615,1328.2199,2425.2814,7.12,7.66,7.8,7.02,39.6715,6484.63,27.6536430434947,33.4804557427876,61.1340987862823,"single","Spi"
"142",2019-08-06,"12","2","SpiB3","Stylophora","Pocilloporidae",2,"35.6",992.0237,926.6961,1918.7198,7.1,7.62,7.62,7.06,25.3771,5065.74,39.0912949076136,36.5170212514432,75.6083161590568,"single","Spi"
"143",2019-08-06,"12","2","SpiD4","Stylophora","Pocilloporidae",3,"35.6",1142.0777,888.0615,2030.1392,7.14,7.74,7.65,7.09,28.5014,6490.73,40.0709333576596,31.1585220375139,71.2294553951736,"single","Spi"
"144",2019-08-06,"12","2","MdiC4","Montipora","Acroporidae",4,"35.6",926.0908,547.9391,1474.0299,7.13,7.63,7.41,7.02,21.3267,3411.4,43.4240084026127,25.6926341159204,69.1166425185331,"single","Mdi"
"145",2019-08-06,"12","2","MdiA4","Montipora","Acroporidae",5,"35.6",1040.5705,716.3868,1756.9573,7.05,7.63,7.42,6.93,30.3893,4938.8,34.2413448154449,23.5736525685027,57.8149973839476,"single","Mdi"
"146",2019-08-06,"12","2","MdiD4","Montipora","Acroporidae",6,"35.6",1534.8661,988.7874,2523.6535,6.99,7.85,7.58,6.99,37.309,4987.15,41.1392988287009,26.5026508349192,67.64194966362,"single","Mdi"
"147",2019-08-06,"12","2","PruD4","Porites","Poritidae",7,"35.6",788.379,471.3598,1259.7388,7.02,7.47,7.23,6.89,17.8523,5232.45,44.1612005175804,26.4033093775032,70.5645098950835,"single","Pru"
"148",2019-08-06,"12","2","PruE4","Porites","Poritidae",8,"35.6",369.7409,407.8887,777.6296,7.04,7.24,7.16,6.84,17.5779,5018.48,21.034418218331,23.2046319526223,44.2390501709533,"single","Pru"
"149",2019-08-06,"12","2","PruA4","Porites","Poritidae",9,"35.6",405.0477,287.8455,692.8932,7.05,7.27,7.12,6.86,16.0989,4438.52,25.1599612395878,17.87982408736,43.0397853269478,"single","Pru"
"150",2019-08-06,"12","3","SpiA1","Stylophora","Pocilloporidae",1,"35.6",963.6801,940.3384,1904.0185,7.06,7.6,7.76,7.2,27.1892,4553.5,35.4434885910582,34.5849969840966,70.0284855751548,"single","Spi"
"151",2019-08-06,"12","3","SpiB1","Stylophora","Pocilloporidae",2,"35.6",1496.3718,1100.396,2596.7678,7.16,8.02,8.14,7.5,41.0438,8694.19,36.457925435754,26.8102855973375,63.2682110330915,"single","Spi"
"152",2019-08-06,"12","3","SpiD1","Stylophora","Pocilloporidae",3,"35.6",1520.2441,1001.0054,2521.2495,7.17,8.07,8.04,7.43,24.7064,4033.11,61.5324005116083,40.5160363306674,102.048436842276,"single","Spi"
"153",2019-08-06,"12","3","MdiC1","Montipora","Acroporidae",4,"35.6",1229.2302,516.9602,1746.1904,7.18,7.92,7.71,7.35,24.5403,3275.81,50.0902678451364,21.0657652921928,71.1560331373292,"single","Mdi"
"154",2019-08-06,"12","3","MdiA1","Montipora","Acroporidae",5,"35.6",1174.6652,187.8095,1362.4747,7.15,7.86,7.51,7.32,27.9491,3894.93,42.0287307999184,6.71969759312465,48.7484283930431,"single","Mdi"
"155",2019-08-06,"12","3","MdiD1","Montipora","Acroporidae",6,"35.6",1265.607,265.2567,1530.8637,7.16,7.92,7.53,7.3,33.7694,3358.81,37.4779238008374,7.85494264037857,45.332866441216,"single","Mdi"
"156",2019-08-06,"12","3","PruD1","Porites","Poritidae",7,"35.6",592.6375,-5.8085,586.829,7.13,7.52,7.31,7.22,14.9676,4196.06,39.5946911996579,-0.388071567920041,39.2066196317379,"single","Pru"
"157",2019-08-06,"12","3","PruE2","Porites","Poritidae",8,"35.6",377.5869,71.6387,449.2256,7.15,7.43,7.23,7.1,17.0074,4773.74,22.2013300092901,4.21220762726813,26.4135376365582,"single","Pru"
"158",2019-08-06,"12","3","PruA1","Porites","Poritidae",9,"35.6",465.8539,120.0432,585.8971,7.14,7.47,7.21,7.06,21.6076,7024.71,21.559724356245,5.55560080712342,27.1153251633684,"single","Pru"
"159",2019-08-09,"15","1","PveF4","Pocillopora","Pocilloporidae",1,"35.6",310.1116,1231.6933,1541.8049,6.9,7.13,7.44,6.74,34.4289,9306.9,9.00730490953821,35.7749826453938,44.782287554932,"single","Pve"
"160",2019-08-09,"15","1","PveA4","Pocillopora","Pocilloporidae",2,"35.6",377.4085,631.4772,1008.8857,6.95,7.24,7.18,6.78,31.2468,7632.38,12.078308818823,20.2093398363993,32.2876486552223,"single","Pve"
"161",2019-08-09,"15","1","PveB4","Pocillopora","Pocilloporidae",3,"35.6",450.162,760.556,1210.718,6.95,7.28,7.2,6.72,29.7212,7337.84,15.1461582977807,25.5896800936705,40.7358383914512,"single","Pve"
"162",2019-08-09,"15","1","AmuD3","Acropora","Acroporidae",4,"35.6",300.108,199.0636,499.1716,6.96,7.2,7.14,6.95,18.3003,2372.24,16.399075424993,10.8776140281853,27.2766894531784,"single","Amu"
"163",2019-08-09,"15","1","AmuB4","Acropora","Acroporidae",5,"35.6",50.018,160.34,210.358,6.96,7.07,7.03,6.86,17.0438,1723.43,2.93467419237494,9.40752649057135,12.3422006829463,"single","Amu"
"164",2019-08-09,"15","1","AmuA3","Acropora","Acroporidae",6,"35.6",286.4667,528.2143,814.681,6.97,7.21,7.19,6.83,26.7264,3689.56,10.7184918283046,19.7637654154694,30.482257243774,"single","Amu"
"165",2019-08-09,"15","1","PloB3","Porites","Poritidae",7,"35.6",227.2246,412.0434,639.268,6.96,7.18,7.11,6.81,16.2556,8125.29,13.9782351927951,25.3477816875415,39.3260168803366,"single","Plo"
"166",2019-08-09,"15","1","PloC3","Porites","Poritidae",8,"35.6",175.7775,160.34,336.1175,6.95,7.14,7.02,6.85,13.2414,6696.01,13.2748425393085,12.1089914963675,25.383834035676,"single","Plo"
"167",2019-08-09,"15","1","PloD3","Porites","Poritidae",9,"35.6",175.7775,93.7838,269.5613,6.94,7.13,6.98,6.84,13.6231,6560.56,12.9029002209482,6.88417467389948,19.7870748948477,"single","Plo"
"168",2019-08-09,"15","2","PveF1","Pocillopora","Pocilloporidae",1,"35.6",961.5225,1426.3197,2387.8422,6.91,7.47,7.76,6.96,41.823,11350.44,22.9902804676852,34.103715658848,57.0939961265332,"single","Pve"
"169",2019-08-09,"15","2","PveA1","Pocillopora","Pocilloporidae",2,"35.6",1004.0378,1122.9848,2127.0226,6.98,7.6,7.69,7.02,30.152,6253.43,33.2992106659591,37.2441231095781,70.5433337755373,"single","Pve"
"170",2019-08-09,"15","2","PveB1","Pocillopora","Pocilloporidae",3,"35.6",1077.928,929.3667,2007.2947,7.01,7.69,7.56,6.99,37.8149,10269.1,28.5053775099233,24.5767329809149,53.0821104908383,"single","Pve"
"171",2019-08-09,"15","2","AmuD1","Acropora","Acroporidae",4,"35.6",760.2,425.9597,1186.1597,7.01,7.5,7.32,7.02,14.5402,2048.4,52.2826371026533,29.2953123065707,81.5779494092241,"single","Amu"
"172",2019-08-09,"15","2","AmuB1","Acropora","Acroporidae",5,"35.6",535.119,65.8301,600.9491,7.02,7.39,7.17,7.05,19.1996,2005.3,27.871361903373,3.42872247338486,31.3000843767579,"single","Amu"
"173",2019-08-09,"15","2","AmuA1","Acropora","Acroporidae",6,"35.6",300.108,145.8589,445.9669,7.03,7.29,7.15,6.99,17.9878,2135.85,16.6839746939592,8.10876816508967,24.7927428590489,"single","Amu"
"174",2019-08-09,"15","2","PloB1","Porites","Poritidae",7,"35.6",353.0682,265.9021,618.9703,7.02,7.31,7.17,6.95,14.7412,7767.71,23.9511165983773,18.0380226847204,41.9891392830977,"single","Plo"
"175",2019-08-09,"15","2","PloC1","Porites","Poritidae",8,"35.6",370.7216,251.7035,622.4251,7.04,7.34,7.15,6.93,18.9363,10590.79,19.5772986275038,13.2921162001024,32.8694148276062,"single","Plo"
"176",2019-08-09,"15","2","PloD1","Porites","Poritidae",9,"35.6",353.0682,232.3417,585.4099,7.01,7.3,7.18,6.97,12.9121,6014.02,27.3439796779765,17.9941063033898,45.3380859813663,"single","Plo"
"177",2019-08-09,"15","3","PveF3","Pocillopora","Pocilloporidae",1,"35.6",839.5983,1378.678,2218.2763,6.95,7.44,7.68,6.9,31.1532,7342.34,26.9506278648742,44.2547796053054,71.2054074701796,"single","Pve"
"178",2019-08-09,"15","3","PveA2","Pocillopora","Pocilloporidae",2,"35.6",828.7073,495.7796,1324.4869,7.01,7.51,7.28,6.93,24.76,5715.49,33.4696001615509,20.023408723748,53.4930088852989,"single","Pve"
"179",2019-08-09,"15","3","PveB3","Pocillopora","Pocilloporidae",3,"35.6",678.6533,476.4178,1155.0711,7,7.42,7.26,6.92,29.7634,8293.31,22.8016053273484,16.006833896665,38.8084392240134,"single","Pve"
"180",2019-08-09,"15","3","AmuD2","Acropora","Acroporidae",4,"35.6",453.5723,244.0761,697.6484,7.02,7.32,7.15,6.93,13.5322,1804.99,33.5180015075154,18.036690264702,51.5546917722174,"single","Amu"
"181",2019-08-09,"15","3","AmuB2","Acropora","Acroporidae",5,"35.6",115.9508,69.8198,185.7706,6.99,7.11,7.06,6.93,13.9673,1609.52,8.30159014269043,4.99880435016073,13.3003944928512,"single","Amu"
"182",2019-08-09,"15","3","AmuA2","Acropora","Acroporidae",6,"35.6",472.8975,50.458,523.3555,7,7.32,7.09,6.97,20.8248,2802.66,22.7083813530022,2.42297645115439,25.1313578041566,"single","Amu"
"183",2019-08-09,"15","3","PloB2","Porites","Poritidae",7,"35.6",327.3905,147.2671,474.6576,7.01,7.25,7.12,6.95,12.8531,6589.43,25.4717149948262,11.4577105912192,36.9294255860454,"single","Plo"
"184",2019-08-09,"15","3","PloC2","Porites","Poritidae",8,"35.6",381.9556,185.9907,567.9463,7,7.27,7.11,6.92,18.4362,8940.17,20.7176967053948,10.0883425000814,30.8060392054762,"single","Plo"
"185",2019-08-09,"15","3","PloD2","Porites","Poritidae",9,"35.6",272.8255,155.7379,428.5634,7,7.21,7.05,6.87,13.4769,5949.39,20.2439359199816,11.555914193917,31.7998501138986,"single","Plo"
"186",2019-08-10,"16","1","PdaA4","Pocillopora","Pocilloporidae",1,"35.4",271.0066,508.9332,779.9398,7.01,7.2,7.34,7.02,16.2451,1787.41,16.682359603819,31.328412875267,48.010772479086,"single","Pda"
"187",2019-08-10,"16","1","PdaB4","Pocillopora","Pocilloporidae",2,"35.4",831.2082,588.962,1420.1702,6.99,7.46,7.45,7.09,31.8182,3352.75,26.1236713579021,18.5102237084436,44.6338950663457,"single","Pda"
"188",2019-08-10,"16","1","PdaD4","Pocillopora","Pocilloporidae",3,"35.4",587.8949,588.962,1176.8569,7.01,7.37,7.24,6.88,30.7342,3921.35,19.1283618900118,19.1630821690495,38.2914440590612,"single","Pda"
"189",2019-08-10,"16","1","AcyB4","Acropora","Acroporidae",4,"35.4",316.8296,508.9332,825.7628,7.02,7.24,7.17,6.85,15.5753,1360.59,20.3417975897736,32.675659537858,53.0174571276316,"single","Acy"
"190",2019-08-10,"16","1","AcyD3","Acropora","Acroporidae",5,"35.4",258.7441,255.9389,514.683,7.01,7.2,7.1,6.9,17.1199,1615.04,15.1136455236304,14.9497894263401,30.0634349499705,"single","Acy"
"191",2019-08-10,"16","1","AcyA3","Acropora","Acroporidae",6,"35.4",258.7441,391.4715,650.2156,7,7.19,7.16,6.89,22.571,1979.76,11.4635638651367,17.3440033671525,28.8075672322892,"single","Acy"
"192",2019-08-10,"16","1","PcyB4","Porites","Poritidae",7,"35.4",161.9351,300.108,462.0431,7.01,7.15,7.09,6.86,12.0131,2023.94,13.4798761352191,24.981728279961,38.4616044151801,"single","Pcy"
"193",2019-08-10,"16","1","PcyC4","Porites","Poritidae",8,"35.4",190.9778,187.5675,378.5453,6.98,7.14,7,6.83,13.2236,2651.41,14.4421942587495,14.1842992830999,28.6264935418494,"single","Pcy"
"194",2019-08-10,"16","1","PcyA4","Porites","Poritidae",9,"35.4",115.9508,206.3243,322.2751,6.99,7.11,6.98,6.8,12.5349,1991.13,9.25023733735411,16.4599877143017,25.7102250516558,"single","Pcy"
"195",2019-08-10,"16","2","PdaA1","Pocillopora","Pocilloporidae",1,"35.4",377.2786,800.288,1177.5666,7.06,7.3,7.44,7.04,21.6293,2160.07,17.4429408256393,37.0001803109671,54.4431211366064,"single","Pda"
"196",2019-08-10,"16","2","PdaB1","Pocillopora","Pocilloporidae",2,"35.4",1116.8996,840.3024,1957.202,7.1,7.73,7.7,7.28,34.6448,3583.01,32.2385928046922,24.254791483859,56.4933842885512,"single","Pda"
"197",2019-08-10,"16","2","PdaD1","Pocillopora","Pocilloporidae",3,"35.4",751.9589,320.1152,1072.0741,7.11,7.58,7.42,7.26,30.2213,3909.65,24.8817522740584,10.5923702818873,35.4741225559456,"single","Pda"
"198",2019-08-10,"16","2","AcyB1","Acropora","Acroporidae",4,"35.4",333.6266,360.1296,693.7562,7.13,7.37,7.3,7.12,12.938,1228.35,25.7865667027361,27.8350285979286,53.6215953006647,"single","Acy"
"199",2019-08-10,"16","2","AcyD1","Acropora","Acroporidae",5,"35.4",151.7429,220.0792,371.8221,7.13,7.27,7.18,7.07,17.3011,1697.72,8.77070822086457,12.7205322204947,21.4912404413592,"single","Acy"
"200",2019-08-10,"16","2","AcyA1","Acropora","Acroporidae",6,"35.4",188.1196,364.4169,552.5365,7.13,7.29,7.26,7.09,24.5063,2597.61,7.67637709486948,14.8703353831464,22.5467124780159,"single","Acy"
"201",2019-08-10,"16","2","PcyB1","Porites","Poritidae",7,"35.4",285.4809,278.6717,564.1526,7.11,7.33,7.17,7.04,17.1381,3952.57,16.6576750048138,16.2603614169599,32.9180364217737,"single","Pcy"
"202",2019-08-10,"16","2","PcyC1","Porites","Poritidae",8,"35.4",338.4411,235.7991,574.2402,7.03,7.28,7.11,7,19.0542,4269.74,17.7620209717543,12.3751771263029,30.1371980980571,"single","Pcy"
"203",2019-08-10,"16","2","PcyA1","Porites","Poritidae",9,"35.4",179.5604,321.5443,501.1047,7.08,7.24,7.09,6.94,13.109,1928.61,13.6974902738577,24.5285147608513,38.226005034709,"single","Pcy"
"204",2019-08-10,"16","2","PloB1","Porites","Poritidae",11,"35.4",154.3413,200.072,354.4133,7.08,7.23,7.08,6.98,14.7412,7767.71,10.4700634955092,13.5723007624888,24.042364257998,"single","Plo"
"205",2019-08-10,"16","3","PdaA2","Pocillopora","Pocilloporidae",1,"35.4",120.0432,400.144,520.1872,7.08,7.19,7.15,6.91,18.9445,2037.34,6.33657262002164,21.1219087334055,27.4584813534271,"single","Pda"
"206",2019-08-10,"16","3","PdaB2","Pocillopora","Pocilloporidae",2,"35.4",1177.8432,768.5524,1946.3956,7.1,7.76,7.6,7.19,39.7983,4132.81,29.5953143727245,19.3111866587266,48.9065010314511,"single","Pda"
"207",2019-08-10,"16","3","PdaD2","Pocillopora","Pocilloporidae",3,"35.4",800.288,860.3096,1660.5976,7.12,7.6,7.48,7.01,26.9432,4223.72,29.7027821491137,31.9304908102972,61.6332729594109,"single","Pda"
"208",2019-08-10,"16","3","AcyB3","Acropora","Acroporidae",4,"35.4",500.18,480.1728,980.3528,7.13,7.45,7.3,7.02,13.4686,1264.39,37.1367476946379,35.6512777868524,72.7880254814903,"single","Acy"
"209",2019-08-10,"16","3","AcyD2","Acropora","Acroporidae",5,"35.4",209.1662,340.1224,549.2886,7.14,7.31,7.21,7,20.8642,2170.66,10.0251243757249,16.3017225678435,26.3268469435684,"single","Acy"
"210",2019-08-10,"16","3","AcyA2","Acropora","Acroporidae",6,"35.4",354.6731,320.1152,674.7883,7.1,7.35,7.22,7.02,22.4039,1896.82,15.8308642691674,14.2883694356786,30.119233704846,"single","Acy"
"211",2019-08-10,"16","3","PcyB2","Porites","Poritidae",7,"35.4",305.9925,260.0936,566.0861,7.1,7.33,7.18,7.01,17.8277,3394.96,17.1638798050225,14.589296431957,31.7531762369795,"single","Pcy"
"212",2019-08-10,"16","3","PcyC3","Porites","Poritidae",8,"35.4",235.3788,120.0432,355.422,7.09,7.28,7.07,6.97,17.1689,3570.06,13.7096028283699,6.99189814140685,20.7015009697767,"single","Pcy"
"213",2019-08-10,"16","3","PcyA2","Porites","Poritidae",9,"35.4",182.4186,220.0792,402.4978,7.1,7.26,7.06,6.91,19.899,3782.54,9.16722448364239,11.0598120508568,20.2270365344992,"single","Pcy"
"214",2019-07-26,"4","1","PveF1_PveF3_PveF4","Pocillopora","Pocilloporidae",1,"34.6",1980.7128,3742.5969,5723.3097,6.8,7.84,8.91,6.88,107.4051,27999.68,18.4415153470366,34.8456162696185,53.2871316166551,"biomass","Pve_Pve_Pve"
"215",2019-07-26,"4","1","PdaA1_PdaA2_PdaA4","Pocillopora","Pocilloporidae",2,"34.6",1700.612,1861.9201,3562.5321,6.85,7.84,8.06,6.97,56.8189,5984.82,29.930392879834,32.7693795550424,62.6997724348764,"biomass","Pda_Pda_Pda"
"216",2019-07-26,"4","1","SpiA1_SpiA2_SpiA4","Stylophora","Pocilloporidae",3,"34.6",1569.3147,3042.3449,4611.6596,6.87,7.76,7.95,6.27,94.1071,15463.39,16.6758374235313,32.3285373792201,49.0043748027513,"biomass","Spi_Spi_Spi"
"217",2019-07-26,"4","1","AmuD1_AmuD2_AmuD3","Acropora","Acroporidae",4,"34.6",1006.6123,1031.6213,2038.2336,6.85,7.44,7.53,6.81,46.3727,6225.63,21.707002180162,22.2463065553655,43.9533087355276,"biomass","Amu_Amu_Amu"
"218",2019-07-26,"4","1","AcyB1_AcyB3_AcyB4","Acropora","Acroporidae",5,"34.6",706.5043,543.9458,1250.4501,6.85,7.28,7.33,6.87,41.9819,3853.33,16.828783356637,12.9566741857801,29.7854575424171,"biomass","Acy_Acy_Acy"
"219",2019-07-26,"4","1","MdiC1_MdiC3_MdiC4","Montipora","Acroporidae",6,"34.6",1588.0715,1191.3562,2779.4277,6.85,7.75,7.81,7.03,74.7706,11050.58,21.2392504540555,15.9334845514146,37.1727350054701,"biomass","Mdi_Mdi_Mdi"
"220",2019-07-26,"4","1","PloB1_PloB2_PloB3","Porites","Poritidae",7,"34.6",1066.0979,1061.6321,2127.73,6.84,7.52,7.32,6.63,43.8499,22482.43,24.3124362883382,24.2105934107033,48.5230296990415,"biomass","Plo_Plo_Plo"
"221",2019-07-26,"4","1","PcyB1_PcyB2_PcyB4","Porites","Poritidae",8,"34.6",808.8625,693.9998,1502.8623,6.84,7.37,7.13,6.59,46.9789,9371.47,17.217570015475,14.7725851392859,31.990155154761,"biomass","Pcy_Pcy_Pcy"
"222",2019-07-26,"4","1","PruD1_PruD3_PruD4","Porites","Poritidae",9,"34.6",700.252,543.9458,1244.1978,6.83,7.31,7.04,6.58,48.4283,13639.91,14.4595618677509,11.2319821261535,25.6915439939044,"biomass","Pru_Pru_Pru"
"223",2019-07-26,"4","2","PveA1_PveA2_PveA4","Pocillopora","Pocilloporidae",1,"34.6",2097.0337,1860.6696,3957.7033,6.88,7.97,9.05,7.92,86.1588,19601.3,24.3391702298546,21.5958160977172,45.9349863275719,"biomass","Pve_Pve_Pve"
"224",2019-07-26,"4","2","PdaB1_PdaB2_PdaB4","Pocillopora","Pocilloporidae",2,"34.6",2571.75,2558.0634,5129.8134,6.96,8.42,9.58,8.2,106.2613,11068.57,24.2021319144411,24.0733305540211,48.2754624684622,"biomass","Pda_Pda_Pda"
"225",2019-07-26,"4","2","SpiB1_SpiB2_SpiB3","Stylophora","Pocilloporidae",3,"34.6",2617.2209,3067.7707,5684.9916,6.93,8.46,9.06,7.5,110.157,21251.87,23.7590066904509,27.8490763183456,51.6080830087965,"biomass","Spi_Spi_Spi"
"226",2019-07-26,"4","2","AmuB1_AmuB2_AmuB4","Acropora","Acroporidae",4,"34.6",745.9593,320.1152,1066.0745,6.93,7.4,7.5,7.2,50.2107,5338.25,14.8565803703195,6.37543790466972,21.2320182749892,"biomass","Amu_Amu_Amu"
"227",2019-07-26,"4","2","MdiA1_MdiA3_MdiA4","Montipora","Acroporidae",5,"34.6",2171.1144,2225.801,4396.9154,6.92,8.31,8.58,7.53,84.3514,12596.11,25.7389254950125,26.3872443136688,52.1261698086813,"biomass","Mdi_Mdi_Mdi"
"228",2019-07-26,"4","2","PloC1_PloC2_PloC3","Porites","Poritidae",6,"34.6",1301.3628,565.4209,1866.7837,6.91,7.81,7.63,7.26,50.6139,26226.97,25.7115693515023,11.1712573028358,36.882826654338,"biomass","Plo_Plo_Plo"
"229",2019-07-26,"4","2","PcyC1_PcyC3_PcyC4","Porites","Poritidae",7,"34.6",970.2868,780.2808,1750.5676,6.89,7.61,7.44,6.85,49.4467,10491.21,19.6228828213005,15.78024013736,35.4031229586605,"biomass","Pcy_Pcy_Pcy"
"230",2019-07-26,"4","2","PruE2_PruE3_PruE4","Porites","Poritidae",8,"34.6",773.7004,500.18,1273.8804,6.88,7.48,7.24,6.79,49.5902,13652.48,15.6018810168138,10.0862670446983,25.6881480615122,"biomass","Pru_Pru_Pru"
"231",2019-07-26,"4","2","AcyD1_AcyD2_AcyD3","Acropora","Acroporidae",9,"34.6",413.989,344.9517,758.9407,6.88,7.22,7.11,6.75,55.2852,5483.42,7.4882427846874,6.23949447591761,13.727737260605,"biomass","Acy_Acy_Acy"
"232",2019-07-26,"4","3","PveB1_PveB3_PveB4","Pocillopora","Pocilloporidae",1,"34.6",1547.0432,3339.2662,4886.3094,6.8,7.63,8.8,6.86,97.2995,25900.25,15.8998062682748,34.3194589900256,50.2192652583004,"biomass","Pve_Pve_Pve"
"233",2019-07-26,"4","3","PdaD1_PdaD2_PdaD4","Pocillopora","Pocilloporidae",2,"34.6",1311.9586,1898.7478,3210.7064,6.81,7.57,7.87,6.65,87.8987,12054.72,14.9258020880855,21.6015458704167,36.5273479585022,"biomass","Pda_Pda_Pda"
"234",2019-07-26,"4","3","SpiD1_SpiD2_SpiD4","Stylophora","Pocilloporidae",3,"34.6",1837.1476,1665.1154,3502.263,6.88,7.92,8.22,7.08,80.4101,15626.25,22.8472244158383,20.7077891956359,43.5550136114742,"biomass","Spi_Spi_Spi"
