ml;pH;sec;°C
0.000;8.068;0.0;26.5
7.500;6.042;12.0;26.5
7.500;5.970;12.4;26.5
7.541;5.826;13.5;26.5
7.587;5.670;14.7;26.5
7.633;5.523;15.8;26.5
7.678;5.377;17.0;26.5
7.724;5.241;18.1;26.5
7.769;5.128;19.2;26.5
7.815;5.012;20.4;26.5
7.861;4.905;21.5;26.5
7.906;4.816;22.7;26.5
7.952;4.723;23.8;26.5
7.998;4.631;25.0;26.5
8.029;4.578;25.9;26.5
8.049;4.526;30.9;26.4
8.069;4.492;33.5;26.4
8.089;4.465;36.2;26.4
8.109;4.439;38.8;26.4
8.129;4.413;41.5;26.4
8.149;4.386;44.2;26.4
8.169;4.365;47.8;26.4
8.189;4.339;50.4;26.4
8.209;4.319;53.1;26.4
8.229;4.295;55.8;26.4
8.249;4.277;58.4;26.4
8.269;4.254;62.0;26.4
8.289;4.234;64.7;26.4
8.309;4.212;68.1;26.4
8.329;4.191;71.7;26.4
8.349;4.170;74.4;26.4
8.369;4.150;77.1;26.4
8.389;4.130;79.7;26.4
8.409;4.111;82.4;26.4
8.429;4.094;85.6;26.4
8.449;4.076;89.0;26.4
8.469;4.062;91.7;26.4
8.489;4.045;94.3;26.4
8.509;4.028;97.0;26.4
8.529;4.011;99.7;26.4
8.549;3.994;102.3;26.4
8.569;3.978;105.6;26.4
8.589;3.962;108.2;26.4
8.609;3.948;110.9;26.4
8.629;3.933;113.6;26.4
8.649;3.921;116.2;26.4
8.669;3.906;118.9;26.4
8.689;3.894;121.5;26.4
8.709;3.881;124.2;26.4
8.729;3.868;127.2;26.4
8.749;3.854;129.9;26.4
8.769;3.841;132.9;26.4
8.789;3.829;135.6;26.4
8.809;3.818;138.3;26.4
8.829;3.807;141.7;26.4
8.849;3.796;144.7;26.4
8.869;3.787;147.4;26.4
8.889;3.777;150.1;26.4
8.909;3.767;152.7;26.4
8.929;3.756;155.4;26.4
8.949;3.746;158.0;26.4
8.969;3.736;160.7;26.4
8.989;3.726;163.4;26.4
9.009;3.717;166.0;26.4
9.029;3.708;168.7;26.4
9.049;3.699;171.4;26.4
9.069;3.692;174.0;26.4
9.089;3.683;176.7;26.4
9.109;3.676;179.3;26.4
9.129;3.666;182.0;26.4
9.149;3.658;185.0;26.4
9.169;3.650;187.7;26.4
9.189;3.643;190.4;26.4
9.209;3.635;193.4;26.4
9.229;3.628;196.1;26.4
9.249;3.621;198.7;26.4
9.269;3.614;201.4;26.4
9.289;3.606;204.1;26.4
9.309;3.600;206.7;26.4
9.329;3.592;209.4;26.4
9.349;3.585;212.0;26.4
9.369;3.578;214.7;26.4
9.389;3.572;217.4;26.4
9.409;3.564;220.0;26.4
9.429;3.559;222.7;26.4
9.449;3.552;225.5;26.4
9.469;3.547;228.2;26.4
9.489;3.541;230.9;26.4
9.509;3.536;233.5;26.4
9.529;3.529;236.2;26.4
9.549;3.522;238.8;26.4
9.569;3.516;241.5;26.4
9.589;3.511;244.2;26.4
9.609;3.505;246.8;26.4
9.629;3.499;249.5;26.4
9.649;3.494;252.2;26.4
9.669;3.490;254.8;26.4
9.669;3.489;255.0;26.4
