ml;pH;sec;°C
0.000;7.967;0.0;25.5
7.500;5.322;12.0;25.5
7.500;5.323;12.4;25.5
7.544;5.362;13.5;25.5
7.589;5.353;14.7;25.5
7.635;5.304;15.8;25.5
7.681;5.249;17.0;25.5
7.726;5.196;18.1;25.5
7.772;5.113;19.2;25.5
7.818;5.033;20.4;25.5
7.863;4.968;21.5;25.5
7.909;4.920;22.7;25.5
7.954;4.851;23.8;25.5
8.000;4.780;25.0;25.5
8.046;4.710;26.1;25.5
8.091;4.664;27.3;25.5
8.137;4.609;28.4;25.5
8.153;4.576;29.0;25.5
8.173;4.498;36.4;25.5
8.193;4.473;39.2;25.5
8.213;4.443;41.9;25.5
8.233;4.424;44.6;25.5
8.253;4.401;47.2;25.5
8.273;4.376;49.9;25.5
8.293;4.356;52.5;25.5
8.313;4.334;55.2;25.5
8.333;4.310;57.9;25.5
8.353;4.288;60.7;25.5
8.373;4.264;63.4;25.5
8.393;4.242;66.0;25.5
8.413;4.220;68.7;25.5
8.433;4.200;71.4;25.5
8.453;4.180;74.0;25.5
8.473;4.162;76.7;25.5
8.493;4.144;79.3;25.6
8.513;4.126;82.0;25.5
8.533;4.106;84.7;25.5
8.553;4.087;87.3;25.6
8.573;4.070;90.0;25.6
8.593;4.052;92.7;25.5
8.613;4.035;95.3;25.5
8.633;4.021;98.0;25.6
8.653;4.006;100.6;25.5
8.673;3.991;103.3;25.5
8.693;3.976;106.0;25.5
8.713;3.962;108.6;25.6
8.733;3.948;111.3;25.5
8.753;3.931;114.0;25.5
8.773;3.918;116.6;25.6
8.793;3.905;119.3;25.5
8.813;3.892;121.9;25.5
8.833;3.880;124.6;25.6
8.853;3.867;127.3;25.5
8.873;3.854;129.9;25.5
8.893;3.842;132.6;25.6
8.913;3.829;135.2;25.6
8.933;3.816;137.9;25.5
8.953;3.805;140.6;25.5
8.973;3.794;143.2;25.6
8.993;3.782;145.9;25.5
9.013;3.771;148.6;25.6
9.033;3.761;151.2;25.6
9.053;3.751;153.9;25.5
9.073;3.742;156.5;25.6
9.093;3.733;159.2;25.6
9.113;3.723;161.9;25.5
9.133;3.713;164.5;25.6
9.153;3.703;167.2;25.6
9.173;3.694;169.9;25.6
9.193;3.686;172.5;25.6
9.213;3.678;175.2;25.6
9.233;3.669;177.8;25.6
9.253;3.661;180.5;25.6
9.273;3.653;183.2;25.6
9.293;3.646;185.8;25.6
9.313;3.638;188.5;25.6
9.333;3.630;191.1;25.6
9.353;3.622;193.8;25.6
9.373;3.614;196.5;25.6
9.393;3.607;199.1;25.6
9.413;3.600;201.8;25.6
9.433;3.593;204.5;25.5
9.453;3.587;207.1;25.6
9.473;3.581;209.8;25.6
9.493;3.573;212.4;25.6
9.513;3.567;215.1;25.6
9.533;3.561;217.8;25.6
9.553;3.554;220.4;25.6
9.573;3.547;223.1;25.6
9.593;3.541;225.8;25.6
9.613;3.535;228.4;25.6
9.633;3.529;231.1;25.6
9.653;3.524;233.7;25.6
9.673;3.518;236.4;25.6
9.693;3.512;239.1;25.6
9.713;3.507;241.7;25.6
9.733;3.501;244.4;25.6
9.753;3.496;247.0;25.6
9.773;3.489;249.7;25.6
9.773;3.490;249.9;25.6
