ml;pH;sec;°C
0.000;8.073;0.0;26.4
7.500;6.170;12.0;26.4
7.500;6.125;12.4;26.4
7.545;6.063;13.5;26.4
7.590;5.979;14.7;26.4
7.636;5.877;15.8;26.4
7.682;5.774;17.0;26.4
7.727;5.659;18.1;26.4
7.773;5.542;19.2;26.4
7.819;5.430;20.4;26.4
7.864;5.314;21.5;26.4
7.910;5.208;22.7;26.4
7.956;5.096;23.8;26.4
8.001;4.984;25.0;26.4
8.047;4.880;26.1;26.4
8.092;4.771;27.3;26.4
8.138;4.674;28.4;26.4
8.185;4.559;29.7;26.4
8.205;4.310;42.6;26.3
8.225;4.286;46.3;26.3
8.245;4.263;49.9;26.3
8.265;4.242;53.3;26.3
8.285;4.221;56.7;26.3
8.305;4.200;60.1;26.3
8.325;4.176;63.6;26.3
8.345;4.157;67.0;26.3
8.365;4.134;70.4;26.3
8.385;4.117;73.6;26.2
8.405;4.098;77.1;26.3
8.425;4.079;80.3;26.3
8.445;4.063;83.5;26.3
8.465;4.048;86.8;26.3
8.485;4.031;90.0;26.3
8.505;4.016;93.0;26.3
8.525;3.999;96.3;26.3
8.545;3.983;99.5;26.3
8.565;3.968;102.5;26.3
8.585;3.952;105.8;26.3
8.605;3.937;108.8;26.2
8.625;3.924;111.8;26.3
8.645;3.911;114.7;26.3
8.665;3.900;117.6;26.3
8.685;3.889;120.2;26.3
8.705;3.876;123.3;26.3
8.725;3.863;126.1;26.3
8.745;3.852;129.0;26.3
8.765;3.840;131.8;26.3
8.785;3.827;134.7;26.3
8.805;3.817;137.3;26.3
8.825;3.808;140.0;26.3
8.845;3.797;142.7;26.3
8.865;3.785;145.3;26.3
8.885;3.776;148.0;26.3
8.905;3.768;150.6;26.3
8.925;3.757;153.3;26.3
8.945;3.748;156.0;26.3
8.965;3.739;158.6;26.3
8.985;3.729;161.3;26.3
9.005;3.720;163.9;26.3
9.025;3.712;166.6;26.3
9.045;3.702;169.3;26.3
9.065;3.694;171.9;26.3
9.085;3.687;174.6;26.3
9.105;3.678;177.3;26.3
9.125;3.669;179.9;26.3
9.145;3.661;182.6;26.3
9.165;3.653;185.2;26.3
9.185;3.645;187.9;26.3
9.205;3.638;190.6;26.3
9.225;3.630;193.2;26.3
9.245;3.623;195.9;26.3
9.265;3.618;198.6;26.3
9.285;3.610;201.2;26.3
9.305;3.602;203.9;26.3
9.325;3.596;206.5;26.3
9.345;3.587;209.2;26.3
9.365;3.581;211.9;26.3
9.385;3.573;214.5;26.3
9.405;3.566;217.2;26.2
9.425;3.559;219.9;26.3
9.445;3.553;222.5;26.3
9.465;3.547;225.2;26.3
9.485;3.541;227.8;26.3
9.505;3.535;230.5;26.3
9.525;3.527;233.2;26.3
9.545;3.521;235.8;26.3
9.565;3.515;238.5;26.3
9.585;3.509;241.1;26.3
9.605;3.501;243.8;26.2
9.625;3.497;246.5;26.3
9.645;3.492;249.1;26.3
9.665;3.487;251.8;26.3
9.665;3.486;252.0;26.3
