ml;pH;sec;°C
0.000;7.962;0.0;25.4
7.500;5.310;12.0;25.4
7.500;5.272;12.4;25.4
7.542;5.318;13.5;25.4
7.588;5.301;14.7;25.4
7.633;5.252;15.8;25.4
7.679;5.199;17.0;25.4
7.724;5.131;18.1;25.4
7.770;5.070;19.2;25.4
7.816;5.009;20.4;25.4
7.861;4.953;21.5;25.4
7.907;4.889;22.7;25.4
7.953;4.815;23.8;25.4
7.998;4.739;25.0;25.4
8.044;4.685;26.1;25.4
8.090;4.629;27.2;25.4
8.129;4.570;28.4;25.4
8.149;4.511;33.3;25.5
8.169;4.478;36.0;25.5
8.189;4.458;38.7;25.4
8.209;4.432;41.5;25.5
8.229;4.406;44.2;25.4
8.249;4.383;46.8;25.5
8.269;4.364;49.5;25.5
8.289;4.338;52.2;25.5
8.309;4.318;55.0;25.5
8.329;4.295;57.9;25.5
8.349;4.272;60.5;25.5
8.369;4.246;63.2;25.5
8.389;4.225;65.8;25.5
8.409;4.202;68.5;25.4
8.429;4.184;71.2;25.5
8.449;4.166;73.8;25.5
8.469;4.147;76.5;25.5
8.489;4.127;79.2;25.5
8.509;4.110;81.8;25.4
8.529;4.087;84.5;25.5
8.549;4.073;87.1;25.5
8.569;4.053;89.8;25.5
8.589;4.036;92.5;25.4
8.609;4.020;95.1;25.5
8.629;4.005;97.8;25.5
8.649;3.991;100.4;25.5
8.669;3.975;103.1;25.5
8.689;3.961;105.8;25.5
8.709;3.947;108.4;25.5
8.729;3.931;111.1;25.5
8.749;3.917;113.8;25.5
8.769;3.904;116.4;25.5
8.789;3.891;119.1;25.5
8.809;3.878;121.7;25.5
8.829;3.865;124.4;25.5
8.849;3.855;127.1;25.5
8.869;3.844;129.7;25.5
8.889;3.832;132.4;25.5
8.909;3.821;135.0;25.5
8.929;3.809;137.7;25.5
8.949;3.798;140.4;25.5
8.969;3.787;143.0;25.5
8.989;3.776;145.7;25.5
9.009;3.767;148.3;25.5
9.029;3.756;151.0;25.5
9.049;3.747;153.7;25.5
9.069;3.739;156.3;25.5
9.089;3.729;159.0;25.5
9.109;3.721;161.7;25.5
9.129;3.710;164.3;25.5
9.149;3.702;167.0;25.5
9.169;3.694;169.6;25.5
9.189;3.684;172.3;25.5
9.209;3.676;175.0;25.5
9.229;3.668;177.6;25.5
9.249;3.660;180.3;25.5
9.269;3.653;183.0;25.5
9.289;3.646;185.6;25.5
9.309;3.637;188.3;25.5
9.329;3.630;190.9;25.5
9.349;3.623;193.6;25.5
9.369;3.615;196.3;25.5
9.389;3.608;198.9;25.5
9.409;3.601;201.6;25.5
9.429;3.594;204.3;25.5
9.449;3.588;206.9;25.5
9.469;3.582;209.6;25.5
9.489;3.575;212.2;25.5
9.509;3.568;214.9;25.6
9.529;3.561;217.6;25.5
9.549;3.555;220.2;25.5
9.569;3.549;222.9;25.5
9.589;3.543;225.6;25.5
9.609;3.537;228.2;25.5
9.629;3.531;230.9;25.5
9.649;3.525;233.5;25.5
9.669;3.520;236.2;25.5
9.689;3.514;238.9;25.5
9.709;3.509;241.5;25.5
9.729;3.503;244.2;25.5
9.749;3.497;246.8;25.5
9.769;3.492;249.5;25.5
9.789;3.487;252.2;25.5
9.789;3.487;252.4;25.5
