ml;pH;sec;°C
0.000;8.073;0.0;26.3
7.500;5.757;12.0;26.3
7.500;5.701;12.4;26.3
7.545;5.612;13.5;26.3
7.590;5.503;14.7;26.3
7.636;5.381;15.8;26.3
7.682;5.276;17.0;26.3
7.727;5.165;18.1;26.3
7.773;5.053;19.2;26.3
7.819;4.953;20.4;26.3
7.864;4.855;21.5;26.3
7.910;4.757;22.7;26.3
7.955;4.660;23.8;26.3
8.002;4.574;25.2;26.3
8.022;4.433;35.4;26.3
8.042;4.409;38.3;26.3
8.062;4.381;40.9;26.3
8.082;4.357;43.6;26.3
8.102;4.334;46.3;26.3
8.122;4.309;48.9;26.3
8.142;4.287;51.6;26.3
8.162;4.261;54.2;26.3
8.182;4.240;56.9;26.4
8.202;4.218;59.6;26.3
8.222;4.197;62.2;26.3
8.242;4.178;64.9;26.3
8.262;4.159;67.5;26.3
8.282;4.138;70.2;26.3
8.302;4.121;72.9;26.4
8.322;4.101;75.5;26.3
8.342;4.081;78.2;26.3
8.362;4.064;80.9;26.3
8.382;4.046;83.5;26.4
8.402;4.029;86.2;26.3
8.422;4.012;88.8;26.3
8.442;3.998;91.5;26.3
8.462;3.983;94.2;26.4
8.482;3.969;96.8;26.3
8.502;3.955;99.5;26.3
8.522;3.941;102.1;26.4
8.542;3.925;104.8;26.3
8.562;3.911;107.5;26.3
8.582;3.898;110.1;26.3
8.602;3.885;112.8;26.4
8.622;3.872;115.5;26.3
8.642;3.861;118.1;26.3
8.662;3.850;120.8;26.4
8.682;3.839;123.4;26.3
8.702;3.827;126.1;26.3
8.722;3.816;128.8;26.3
8.742;3.805;131.4;26.3
8.762;3.793;134.1;26.3
8.782;3.783;136.8;26.3
8.802;3.773;139.4;26.3
8.822;3.763;142.1;26.3
8.842;3.754;144.7;26.3
8.862;3.745;147.4;26.3
8.882;3.736;150.1;26.3
8.902;3.727;152.7;26.3
8.922;3.718;155.4;26.3
8.942;3.709;158.1;26.4
8.962;3.700;160.7;26.3
8.982;3.690;163.4;26.3
9.002;3.683;166.0;26.3
9.022;3.675;168.7;26.3
9.042;3.667;171.4;26.3
9.062;3.660;174.0;26.3
9.082;3.653;176.7;26.3
9.102;3.646;179.3;26.3
9.122;3.638;182.0;26.3
9.142;3.630;184.7;26.3
9.162;3.623;187.3;26.3
9.182;3.615;190.0;26.3
9.202;3.608;192.7;26.3
9.222;3.602;195.3;26.3
9.242;3.596;198.0;26.3
9.262;3.589;200.6;26.3
9.282;3.582;203.3;26.3
9.302;3.576;206.0;26.3
9.322;3.569;208.6;26.3
9.342;3.563;211.3;26.3
9.362;3.556;213.9;26.3
9.382;3.550;216.6;26.3
9.402;3.544;219.3;26.3
9.422;3.538;221.9;26.3
9.442;3.532;224.6;26.3
9.462;3.527;227.3;26.3
9.482;3.521;229.9;26.3
9.502;3.515;232.6;26.3
9.522;3.509;235.2;26.3
9.542;3.503;237.9;26.3
9.562;3.496;240.6;26.3
9.582;3.490;243.2;26.3
9.602;3.484;245.9;26.3
9.602;3.484;246.1;26.3
