ml;pH;sec;°C
0.000;8.013;0.0;26.2
7.500;6.063;12.0;26.2
7.500;6.014;12.4;26.2
7.545;5.952;13.5;26.2
7.591;5.852;14.7;26.2
7.636;5.742;15.8;26.2
7.682;5.630;17.0;26.2
7.728;5.510;18.1;26.2
7.773;5.394;19.3;26.2
7.819;5.271;20.4;26.2
7.865;5.178;21.5;26.2
7.910;5.086;22.7;26.2
7.956;4.969;23.8;26.2
8.001;4.866;25.0;26.2
8.047;4.767;26.1;26.2
8.093;4.684;27.3;26.2
8.138;4.604;28.4;26.2
8.147;4.576;28.8;26.2
8.167;4.422;39.6;26.3
8.187;4.393;42.3;26.2
8.207;4.367;44.9;26.2
8.227;4.345;47.8;26.3
8.247;4.322;50.6;26.2
8.267;4.302;53.3;26.3
8.287;4.279;56.1;26.2
8.307;4.256;58.8;26.2
8.327;4.234;61.5;26.3
8.347;4.211;64.1;26.3
8.367;4.192;66.8;26.3
8.387;4.173;69.6;26.3
8.407;4.152;72.3;26.3
8.427;4.133;75.0;26.3
8.447;4.115;77.6;26.3
8.467;4.098;80.3;26.3
8.487;4.079;83.0;26.2
8.507;4.061;85.6;26.2
8.527;4.047;88.3;26.3
8.547;4.030;90.9;26.3
8.567;4.013;93.6;26.3
8.587;3.997;96.3;26.2
8.607;3.982;98.9;26.2
8.627;3.967;101.6;26.3
8.647;3.954;104.2;26.3
8.667;3.939;106.9;26.3
8.687;3.925;109.6;26.2
8.707;3.909;112.2;26.3
8.727;3.896;114.9;26.3
8.747;3.881;117.6;26.3
8.767;3.869;120.2;26.2
8.787;3.855;122.9;26.2
8.807;3.843;125.5;26.3
8.827;3.832;128.2;26.3
8.847;3.821;130.9;26.3
8.867;3.810;133.5;26.3
8.887;3.798;136.2;26.2
8.907;3.788;138.8;26.3
8.927;3.777;141.5;26.3
8.947;3.766;144.2;26.3
8.967;3.756;146.8;26.3
8.987;3.745;149.5;26.2
9.007;3.736;152.2;26.3
9.027;3.727;154.8;26.3
9.047;3.719;157.5;26.3
9.067;3.710;160.1;26.2
9.087;3.700;162.8;26.2
9.107;3.693;165.5;26.3
9.127;3.684;168.1;26.3
9.147;3.675;170.8;26.3
9.167;3.666;173.4;26.2
9.187;3.659;176.1;26.3
9.207;3.651;178.8;26.3
9.227;3.644;181.4;26.3
9.247;3.635;184.1;26.3
9.267;3.629;186.8;26.2
9.287;3.621;189.4;26.3
9.307;3.615;192.1;26.3
9.327;3.607;194.7;26.3
9.347;3.599;197.4;26.2
9.367;3.592;200.1;26.2
9.387;3.585;202.7;26.2
9.407;3.579;205.4;26.3
9.427;3.573;208.0;26.3
9.447;3.566;210.7;26.2
9.467;3.559;213.4;26.2
9.487;3.554;216.0;26.3
9.507;3.548;218.7;26.3
9.527;3.541;221.4;26.3
9.547;3.535;224.0;26.2
9.567;3.529;226.7;26.2
9.587;3.523;229.3;26.3
9.607;3.517;232.0;26.3
9.627;3.511;234.7;26.2
9.647;3.506;237.3;26.2
9.667;3.500;240.0;26.2
9.687;3.496;242.7;26.3
9.707;3.491;245.3;26.3
9.727;3.484;248.0;26.2
9.727;3.485;248.2;26.2
