ml;pH;sec;°C
0.000;7.953;0.0;25.7
7.500;4.772;12.0;25.7
7.500;4.843;12.4;25.7
7.545;4.988;13.5;25.7
7.591;5.031;14.7;25.7
7.636;5.055;15.8;25.7
7.682;5.002;17.0;25.7
7.727;4.959;18.1;25.7
7.773;4.935;19.2;25.7
7.819;4.901;20.4;25.7
7.864;4.815;21.5;25.7
7.910;4.785;22.7;25.7
7.956;4.746;23.8;25.7
8.001;4.693;25.0;25.7
8.047;4.648;26.1;25.7
8.093;4.607;27.2;25.7
8.109;4.563;27.8;25.7
8.129;4.540;33.7;25.7
8.149;4.509;36.4;25.7
8.169;4.483;39.2;25.7
8.189;4.457;41.9;25.7
8.209;4.436;44.5;25.7
8.229;4.413;47.2;25.8
8.249;4.390;49.9;25.7
8.269;4.368;52.5;25.7
8.289;4.352;55.2;25.7
8.309;4.328;57.9;25.8
8.329;4.303;60.5;25.7
8.349;4.281;63.2;25.7
8.369;4.257;65.8;25.8
8.389;4.236;68.5;25.7
8.409;4.213;71.2;25.7
8.429;4.197;73.8;25.8
8.449;4.175;76.5;25.8
8.469;4.159;79.1;25.7
8.489;4.138;81.8;25.7
8.509;4.120;85.2;25.8
8.529;4.102;87.9;25.8
8.549;4.082;90.6;25.7
8.569;4.064;94.0;25.8
8.589;4.047;96.6;25.8
8.609;4.031;99.3;25.7
8.629;4.015;102.0;25.7
8.649;4.002;104.6;25.8
8.669;3.985;108.0;25.7
8.689;3.971;111.3;25.8
8.709;3.958;113.9;25.7
8.729;3.943;116.6;25.7
8.749;3.928;120.2;25.7
8.769;3.915;122.9;25.8
8.789;3.900;125.5;25.8
8.809;3.888;128.2;25.7
8.829;3.877;130.9;25.8
8.849;3.866;133.5;25.8
8.869;3.854;136.2;25.7
8.889;3.842;138.8;25.7
8.909;3.832;141.5;25.8
8.929;3.820;144.2;25.8
8.949;3.809;146.8;25.7
8.969;3.798;149.5;25.7
8.989;3.787;152.7;25.7
9.009;3.777;155.4;25.8
9.029;3.767;158.1;25.8
9.049;3.757;160.7;25.7
9.069;3.749;163.4;25.8
9.089;3.739;166.0;25.8
9.109;3.730;168.7;25.7
9.129;3.720;171.6;25.8
9.149;3.711;174.8;25.8
9.169;3.702;177.4;25.7
9.189;3.693;180.1;25.7
9.209;3.684;182.8;25.8
9.229;3.675;185.4;25.8
9.249;3.666;188.1;25.7
9.269;3.659;190.8;25.8
9.289;3.651;193.4;25.8
9.309;3.642;196.1;25.7
9.329;3.635;198.7;25.7
9.349;3.627;201.4;25.8
9.369;3.619;204.1;25.8
9.389;3.611;206.7;25.7
9.409;3.604;209.6;25.8
9.429;3.597;212.2;25.8
9.449;3.590;214.9;25.7
9.469;3.583;217.6;25.8
9.489;3.577;220.2;25.8
9.509;3.570;222.9;25.8
9.529;3.563;225.5;25.7
9.549;3.556;228.2;25.8
9.569;3.549;231.4;25.7
9.589;3.543;234.1;25.7
9.609;3.537;236.8;25.8
9.629;3.531;239.4;25.8
9.649;3.525;242.1;25.7
9.669;3.520;244.8;25.7
9.689;3.514;247.4;25.8
9.709;3.508;250.1;25.8
9.729;3.502;252.7;25.8
9.749;3.497;255.4;25.7
9.769;3.491;258.3;25.8
9.789;3.485;261.3;25.7
9.789;3.486;261.5;25.7
