ml;pH;sec;°C
0.000;7.948;0.0;25.8
7.500;5.892;12.2;25.8
7.500;5.828;12.6;25.8
7.544;5.871;13.7;25.8
7.590;5.856;14.9;25.8
7.635;5.809;16.0;25.8
7.681;5.747;17.2;25.8
7.727;5.673;18.3;25.8
7.772;5.590;19.4;25.8
7.818;5.504;20.6;25.8
7.863;5.404;21.7;25.8
7.909;5.311;22.9;25.8
7.955;5.217;24.0;25.8
8.000;5.121;25.2;25.8
8.046;5.028;26.3;25.8
8.092;4.937;27.4;25.8
8.137;4.848;28.6;25.8
8.183;4.768;29.7;25.8
8.229;4.683;30.9;25.8
8.274;4.595;32.0;25.8
8.283;4.570;32.4;25.8
8.303;4.321;45.5;25.7
8.323;4.296;49.1;25.7
8.343;4.272;52.9;25.8
8.363;4.248;56.5;25.8
8.383;4.227;60.1;25.8
8.403;4.206;63.8;25.8
8.423;4.185;67.4;25.7
8.443;4.166;71.2;25.8
8.463;4.146;74.6;25.8
8.483;4.127;77.8;25.8
8.503;4.109;81.2;25.7
8.523;4.088;84.7;25.8
8.543;4.071;88.3;25.8
8.563;4.054;91.7;25.8
8.583;4.035;95.1;25.8
8.603;4.020;98.4;25.8
8.623;4.003;101.8;25.8
8.643;3.988;105.0;25.8
8.663;3.973;108.4;25.8
8.683;3.959;111.7;25.8
8.703;3.946;114.7;25.8
8.723;3.932;117.4;25.8
8.743;3.917;120.6;25.8
8.763;3.903;123.3;25.8
8.783;3.888;126.5;25.8
8.803;3.876;129.2;25.8
8.823;3.863;132.4;25.8
8.843;3.852;135.4;25.8
8.863;3.840;138.5;25.8
8.883;3.830;141.1;25.8
8.903;3.818;144.2;25.8
8.923;3.807;147.0;25.8
8.943;3.796;150.1;25.8
8.963;3.784;152.7;25.8
8.983;3.775;155.4;25.8
9.003;3.764;158.1;25.8
9.023;3.755;160.7;25.8
9.043;3.745;163.4;25.8
9.063;3.736;166.0;25.8
9.083;3.728;168.7;25.8
9.103;3.717;171.4;25.8
9.123;3.709;174.0;25.8
9.143;3.700;176.7;25.8
9.163;3.691;179.3;25.8
9.183;3.682;182.0;25.8
9.203;3.674;184.7;25.8
9.223;3.664;187.3;25.8
9.243;3.657;190.0;25.8
9.263;3.649;192.7;25.8
9.283;3.643;195.3;25.8
9.303;3.635;198.0;25.8
9.323;3.628;200.6;25.8
9.343;3.620;203.3;25.8
9.363;3.612;206.0;25.8
9.383;3.604;208.6;25.8
9.403;3.597;211.3;25.8
9.423;3.591;213.9;25.8
9.443;3.585;216.6;25.8
9.463;3.578;219.3;25.8
9.483;3.572;221.9;25.8
9.503;3.566;224.6;25.8
9.523;3.559;227.3;25.8
9.543;3.552;229.9;25.8
9.563;3.546;232.6;25.8
9.583;3.539;235.2;25.8
9.603;3.533;237.9;25.8
9.623;3.527;240.6;25.8
9.643;3.522;243.2;25.8
9.663;3.516;245.9;25.8
9.683;3.510;248.6;25.8
9.703;3.505;251.2;25.8
9.723;3.499;253.9;25.8
9.743;3.493;256.5;25.8
9.763;3.488;259.2;25.8
9.763;3.487;259.4;25.8
