ml;pH;sec;°C
0.000;8.016;0.0;26.1
7.500;5.113;12.0;26.1
7.500;5.153;12.4;26.1
7.542;5.268;13.5;26.1
7.587;5.294;14.7;26.1
7.633;5.273;15.8;26.1
7.679;5.232;17.0;26.1
7.724;5.182;18.1;26.1
7.770;5.122;19.2;26.1
7.816;5.043;20.4;26.1
7.861;4.978;21.5;26.1
7.907;4.915;22.7;26.1
7.953;4.850;23.8;26.1
7.998;4.772;25.0;26.1
8.044;4.704;26.1;26.1
8.090;4.640;27.3;26.1
8.129;4.569;28.4;26.1
8.149;4.428;38.3;26.1
8.169;4.401;42.1;26.1
8.189;4.377;45.1;26.1
8.209;4.353;48.0;26.1
8.229;4.330;51.4;26.1
8.249;4.304;54.1;26.1
8.269;4.286;57.1;26.1
8.289;4.265;60.5;26.1
8.309;4.244;63.6;26.1
8.329;4.221;66.6;26.1
8.349;4.200;69.5;26.1
8.369;4.178;72.5;26.1
8.389;4.158;75.7;26.1
8.409;4.138;78.8;26.1
8.429;4.119;81.8;26.1
8.449;4.101;84.8;26.1
8.469;4.083;87.9;26.1
8.489;4.067;90.9;26.1
8.509;4.049;94.2;26.1
8.529;4.031;97.2;26.1
8.549;4.014;100.1;26.1
8.569;3.996;103.1;26.1
8.589;3.980;106.1;26.1
8.609;3.964;108.8;26.1
8.629;3.950;111.7;26.1
8.649;3.935;114.5;26.1
8.669;3.922;117.2;26.1
8.689;3.909;120.0;26.1
8.709;3.896;122.7;26.1
8.729;3.883;125.3;26.1
8.749;3.869;128.0;26.1
8.769;3.856;130.7;26.1
8.789;3.844;133.5;26.1
8.809;3.832;136.2;26.1
8.829;3.819;138.8;26.1
8.849;3.810;141.5;26.1
8.869;3.800;144.2;26.1
8.889;3.789;146.8;26.1
8.909;3.779;149.5;26.1
8.929;3.769;152.1;26.1
8.949;3.758;154.8;26.1
8.969;3.748;157.5;26.1
8.989;3.738;160.1;26.1
9.009;3.729;162.8;26.1
9.029;3.720;165.4;26.1
9.049;3.711;168.1;26.1
9.069;3.703;170.8;26.1
9.089;3.694;173.4;26.1
9.109;3.686;176.1;26.1
9.129;3.677;178.8;26.1
9.149;3.668;181.4;26.0
9.169;3.660;184.1;26.1
9.189;3.652;186.7;26.1
9.209;3.644;189.4;26.1
9.229;3.636;192.1;26.1
9.249;3.629;194.7;26.1
9.269;3.623;197.4;26.1
9.289;3.616;200.1;26.1
9.309;3.609;202.7;26.1
9.329;3.601;205.4;26.1
9.349;3.594;208.0;26.1
9.369;3.587;210.7;26.1
9.389;3.580;213.4;26.1
9.409;3.573;216.0;26.1
9.429;3.566;218.7;26.1
9.449;3.561;221.4;26.1
9.469;3.554;224.0;26.1
9.489;3.548;226.7;26.1
9.509;3.542;229.3;26.1
9.529;3.536;232.0;26.1
9.549;3.530;234.7;26.1
9.569;3.524;237.3;26.1
9.589;3.518;240.0;26.1
9.609;3.512;242.6;26.1
9.629;3.507;245.3;26.1
9.649;3.501;248.0;26.1
9.669;3.496;250.6;26.1
9.689;3.490;253.3;26.1
9.709;3.485;256.0;26.1
9.709;3.485;256.1;26.1
