ml;pH;sec;°C
0.000;7.958;0.0;25.9
7.500;4.921;12.0;25.9
7.500;5.050;12.4;25.9
7.544;5.156;13.5;25.9
7.589;5.143;14.7;25.9
7.635;5.100;15.8;25.9
7.680;5.065;17.0;25.9
7.726;5.011;18.1;25.9
7.772;4.963;19.3;25.9
7.817;4.903;20.4;25.9
7.863;4.825;21.5;25.9
7.909;4.729;22.7;25.9
7.954;4.713;23.8;25.9
8.000;4.687;25.0;25.9
8.046;4.629;26.1;25.9
8.092;4.584;27.4;25.9
8.092;4.600;30.1;25.8
8.092;4.600;30.1;25.8
8.092;4.601;30.3;25.8
8.128;4.538;31.4;25.8
8.148;4.523;37.7;25.9
8.168;4.498;40.4;25.8
8.188;4.472;44.5;25.9
8.208;4.449;48.9;25.9
8.228;4.427;52.7;25.9
8.248;4.406;56.7;25.9
8.268;4.383;60.3;25.9
8.288;4.362;64.1;25.9
8.308;4.339;68.7;25.9
8.328;4.313;71.3;25.9
8.348;4.294;74.4;25.8
8.368;4.271;77.6;25.9
8.388;4.249;80.3;25.8
8.408;4.231;82.9;25.9
8.428;4.204;85.6;25.9
8.448;4.190;88.3;25.8
8.468;4.168;90.9;25.8
8.488;4.151;93.6;25.9
8.508;4.130;97.4;25.9
8.528;4.111;100.2;25.8
8.548;4.091;103.5;25.8
8.568;4.073;106.1;25.8
8.588;4.057;109.2;25.9
8.608;4.039;112.6;25.9
8.628;4.023;115.8;25.9
8.648;4.009;118.5;25.9
8.668;3.992;121.2;25.8
8.688;3.977;124.6;25.9
8.708;3.965;127.2;25.9
8.728;3.948;130.9;25.8
8.748;3.934;133.5;25.9
8.768;3.919;136.6;25.8
8.788;3.905;139.8;25.9
8.808;3.893;142.6;25.8
8.828;3.880;145.3;25.9
8.848;3.867;148.4;25.8
8.868;3.857;151.0;25.8
8.888;3.845;154.2;25.8
8.908;3.834;157.5;25.9
8.928;3.822;160.1;25.8
8.948;3.810;163.4;25.9
8.968;3.799;166.2;25.9
8.988;3.788;168.9;25.9
9.008;3.777;171.5;25.8
9.028;3.768;174.2;25.8
9.048;3.758;176.9;25.8
9.068;3.749;179.5;25.9
9.088;3.739;183.1;25.9
9.108;3.731;185.8;25.9
9.128;3.720;189.2;25.8
9.148;3.711;192.5;25.9
9.168;3.702;195.5;25.8
9.188;3.693;198.4;25.8
9.208;3.684;201.0;25.8
9.228;3.676;203.7;25.8
9.248;3.669;206.7;25.8
9.268;3.660;209.9;25.8
9.288;3.653;212.6;25.8
9.308;3.645;215.3;25.9
9.328;3.636;218.7;25.8
9.348;3.629;221.7;25.8
9.368;3.622;224.4;25.9
9.388;3.614;227.4;25.8
9.408;3.607;230.1;25.8
9.428;3.600;233.3;25.8
9.448;3.593;236.0;25.8
9.468;3.587;238.7;25.8
9.488;3.580;241.7;25.9
9.508;3.573;244.4;25.8
9.528;3.566;247.4;25.8
9.548;3.560;250.4;25.8
9.568;3.553;253.7;25.8
9.588;3.548;256.3;25.9
9.608;3.541;259.4;25.8
9.628;3.535;262.0;25.8
9.648;3.529;264.7;25.8
9.668;3.524;267.4;25.8
9.688;3.518;270.0;25.8
9.708;3.512;272.7;25.8
9.728;3.506;275.3;25.8
9.748;3.500;278.0;25.8
9.768;3.495;281.0;25.8
9.788;3.489;283.7;25.8
9.788;3.490;283.9;25.8
