ml;pH;sec;°C
0.000;7.957;0.0;25.5
7.500;5.814;12.4;25.5
7.500;5.795;12.8;25.5
7.545;5.746;13.9;25.5
7.590;5.641;15.1;25.5
7.636;5.523;16.2;25.5
7.682;5.422;17.3;25.5
7.727;5.318;18.5;25.5
7.773;5.211;19.6;25.5
7.819;5.117;20.8;25.5
7.864;5.029;21.9;25.5
7.910;4.943;23.1;25.5
7.956;4.851;24.2;25.5
8.001;4.769;25.3;25.5
8.047;4.680;26.5;25.5
8.093;4.609;27.6;25.5
8.116;4.577;28.4;25.5
8.136;4.518;33.3;25.5
8.156;4.476;36.0;25.5
8.176;4.449;40.0;25.5
8.196;4.425;42.7;25.5
8.216;4.399;46.3;25.5
8.236;4.378;48.9;25.5
8.256;4.354;51.6;25.5
8.276;4.331;54.2;25.5
8.296;4.308;58.2;25.5
8.316;4.286;62.0;25.5
8.336;4.262;64.7;25.6
8.356;4.240;68.3;25.5
8.376;4.218;71.0;25.6
8.396;4.198;74.4;25.5
8.416;4.178;78.0;25.6
8.436;4.158;80.7;25.5
8.456;4.140;84.3;25.6
8.476;4.121;86.9;25.5
8.496;4.105;90.2;25.6
8.516;4.088;92.8;25.5
8.536;4.067;96.6;25.5
8.556;4.050;100.2;25.5
8.576;4.033;103.5;25.6
8.596;4.016;106.1;25.5
8.616;4.001;109.6;25.6
8.636;3.987;112.2;25.6
8.656;3.972;114.9;25.6
8.676;3.958;118.3;25.5
8.696;3.945;121.5;25.6
8.716;3.931;124.8;25.6
8.736;3.917;128.0;25.6
8.756;3.903;130.7;25.6
8.776;3.891;134.1;25.6
8.796;3.879;137.5;25.6
8.816;3.867;140.2;25.6
8.836;3.855;143.2;25.5
8.856;3.843;145.9;25.6
8.876;3.833;148.5;25.6
8.896;3.823;151.2;25.6
8.916;3.811;153.9;25.6
8.936;3.799;156.9;25.6
8.956;3.789;160.1;25.6
8.976;3.777;162.8;25.6
8.996;3.766;165.8;25.6
9.016;3.754;168.9;25.6
9.036;3.744;172.1;25.6
9.056;3.735;174.8;25.5
9.076;3.726;177.4;25.6
9.096;3.717;180.1;25.6
9.116;3.707;182.8;25.6
9.136;3.697;185.4;25.6
9.156;3.688;188.1;25.6
9.176;3.678;191.3;25.6
9.196;3.670;194.4;25.6
9.216;3.662;197.0;25.6
9.236;3.653;199.7;25.6
9.256;3.646;202.3;25.6
9.276;3.638;205.0;25.6
9.296;3.631;207.7;25.6
9.316;3.623;210.3;25.6
9.336;3.616;213.2;25.6
9.356;3.608;215.8;25.6
9.376;3.601;218.5;25.6
9.396;3.593;221.4;25.6
9.416;3.586;224.0;25.6
9.436;3.580;226.7;25.6
9.456;3.573;229.9;25.6
9.476;3.568;232.6;25.6
9.496;3.560;235.6;25.6
9.516;3.555;238.5;25.6
9.536;3.548;241.1;25.6
9.556;3.542;243.8;25.6
9.576;3.536;246.4;25.6
9.596;3.529;249.1;25.6
9.616;3.524;251.8;25.6
9.636;3.517;254.4;25.6
9.656;3.513;257.1;25.6
9.676;3.507;259.8;25.6
9.696;3.502;262.4;25.6
9.716;3.496;265.6;25.6
9.736;3.490;268.7;25.6
9.736;3.490;268.9;25.6
9.756;3.485;271.5;25.6
9.756;3.485;271.7;25.6
