ml;pH;sec;°C
0.000;7.944;0.0;26.5
7.500;4.786;12.0;26.5
7.500;4.815;12.4;26.5
7.544;4.898;13.5;26.5
7.590;4.909;14.7;26.5
7.636;4.860;15.8;26.5
7.681;4.832;17.0;26.5
7.727;4.787;18.1;26.5
7.772;4.719;19.3;26.5
7.818;4.677;20.4;26.5
7.864;4.633;21.5;26.5
7.888;4.568;22.3;26.5
7.908;4.532;27.6;26.8
7.928;4.504;30.9;26.8
7.948;4.475;33.9;26.8
7.968;4.452;36.6;26.8
7.988;4.427;39.6;26.8
8.008;4.404;42.6;26.8
8.028;4.380;45.3;26.8
8.048;4.356;48.0;26.8
8.068;4.336;51.0;26.9
8.088;4.313;54.2;26.8
8.108;4.292;56.9;26.9
8.128;4.269;59.6;26.9
8.148;4.244;62.2;26.8
8.168;4.221;64.9;26.8
8.188;4.197;67.5;26.9
8.208;4.180;70.2;26.9
8.228;4.161;73.2;26.9
8.248;4.141;75.9;26.8
8.268;4.123;78.6;26.9
8.288;4.106;81.6;26.9
8.308;4.087;84.5;26.9
8.328;4.068;87.3;26.8
8.348;4.050;90.2;26.9
8.368;4.032;92.8;26.9
8.388;4.015;95.5;26.9
8.408;3.999;98.2;26.9
8.428;3.985;100.8;26.9
8.448;3.970;103.5;26.9
8.468;3.955;106.1;26.9
8.488;3.941;108.8;26.9
8.508;3.927;111.5;26.9
8.528;3.913;114.1;26.9
8.548;3.899;116.8;26.9
8.568;3.885;119.5;26.8
8.588;3.872;122.1;26.9
8.608;3.860;124.8;26.9
8.628;3.848;127.4;26.9
8.648;3.836;130.1;26.9
8.668;3.825;132.8;26.9
8.688;3.815;135.4;26.9
8.708;3.804;138.1;26.9
8.728;3.793;140.7;26.9
8.748;3.782;143.4;26.9
8.768;3.771;146.1;26.9
8.788;3.760;148.7;26.9
8.808;3.750;151.4;26.9
8.828;3.741;154.1;26.9
8.848;3.731;156.7;26.9
8.868;3.722;159.4;26.9
8.888;3.715;162.0;26.9
8.908;3.707;164.7;26.9
8.928;3.697;167.4;26.9
8.948;3.688;170.0;26.9
8.968;3.679;172.7;26.9
8.988;3.670;175.3;26.9
9.008;3.662;178.0;26.9
9.028;3.654;180.7;26.9
9.048;3.646;183.3;26.9
9.068;3.639;186.0;26.9
9.088;3.631;188.7;26.9
9.108;3.624;191.3;26.9
9.128;3.617;194.0;26.9
9.148;3.608;196.6;26.9
9.168;3.601;199.3;26.9
9.188;3.594;202.0;26.9
9.208;3.588;204.6;26.9
9.228;3.582;207.3;26.9
9.248;3.575;209.9;26.8
9.268;3.569;212.6;26.9
9.288;3.562;215.3;26.9
9.308;3.556;217.9;26.9
9.328;3.550;220.6;26.9
9.348;3.543;223.3;26.9
9.368;3.537;225.9;26.8
9.388;3.531;228.6;26.9
9.408;3.525;231.2;26.9
9.428;3.520;233.9;26.9
9.448;3.514;236.6;26.9
9.468;3.508;239.2;26.8
9.488;3.503;241.9;26.8
9.508;3.497;244.6;26.9
9.528;3.492;247.2;26.9
9.548;3.486;249.9;26.8
9.548;3.486;250.1;26.8
