ml;pH;sec;°C
0.000;7.974;0.0;26.6
7.500;5.226;12.0;26.6
7.500;5.204;12.4;26.6
7.544;5.333;13.5;26.6
7.590;5.301;14.7;26.6
7.635;5.248;15.8;26.6
7.681;5.127;17.0;26.6
7.726;5.052;18.1;26.6
7.772;4.960;19.2;26.6
7.818;4.849;20.4;26.6
7.863;4.762;21.5;26.6
7.909;4.709;22.7;26.6
7.955;4.645;23.8;26.6
7.994;4.572;25.0;26.6
8.014;4.442;34.5;26.7
8.034;4.417;37.3;26.7
8.054;4.395;40.9;26.7
8.074;4.372;44.4;26.7
8.094;4.344;47.0;26.7
8.114;4.325;50.2;26.7
8.134;4.302;53.1;26.8
8.154;4.278;56.0;26.8
8.174;4.255;58.8;26.7
8.194;4.233;61.5;26.8
8.214;4.212;64.9;26.7
8.234;4.191;67.9;26.7
8.254;4.168;71.5;26.7
8.274;4.153;74.2;26.7
8.294;4.134;77.6;26.8
8.314;4.116;80.3;26.8
8.334;4.095;83.7;26.7
8.354;4.077;86.6;26.8
8.374;4.060;89.4;26.8
8.394;4.041;92.3;26.8
8.414;4.025;94.9;26.8
8.434;4.007;97.6;26.8
8.454;3.993;100.6;26.7
8.474;3.981;103.3;26.8
8.494;3.963;105.9;26.8
8.514;3.950;108.6;26.7
8.534;3.934;111.3;26.7
8.554;3.920;114.1;26.8
8.574;3.906;116.8;26.8
8.594;3.892;119.4;26.8
8.614;3.880;122.1;26.8
8.634;3.868;124.8;26.8
8.654;3.857;127.4;26.8
8.674;3.846;130.1;26.8
8.694;3.834;132.7;26.8
8.714;3.823;135.4;26.8
8.734;3.811;138.1;26.8
8.754;3.800;141.5;26.8
8.774;3.789;144.2;26.8
8.794;3.778;146.8;26.8
8.814;3.767;149.5;26.8
8.834;3.758;152.1;26.8
8.854;3.749;154.8;26.8
8.874;3.737;157.5;26.8
8.894;3.726;160.1;26.8
8.914;3.716;162.8;26.8
8.934;3.706;165.4;26.8
8.954;3.697;168.1;26.8
8.974;3.688;170.8;26.8
8.994;3.677;173.4;26.8
9.014;3.669;176.1;26.8
9.034;3.662;178.8;26.8
9.054;3.653;181.4;26.8
9.074;3.646;184.1;26.8
9.094;3.638;186.7;26.8
9.114;3.630;189.4;26.8
9.134;3.620;192.1;26.8
9.154;3.614;194.7;26.8
9.174;3.606;197.4;26.8
9.194;3.598;200.1;26.8
9.214;3.592;202.7;26.8
9.234;3.584;205.4;26.8
9.254;3.578;208.0;26.8
9.274;3.572;210.7;26.8
9.294;3.566;213.4;26.8
9.314;3.558;216.0;26.8
9.334;3.552;218.7;26.8
9.354;3.546;221.3;26.8
9.374;3.539;224.0;26.8
9.394;3.532;226.7;26.8
9.414;3.527;229.3;26.8
9.434;3.521;232.0;26.8
9.454;3.515;234.7;26.8
9.474;3.510;237.3;26.8
9.494;3.504;240.0;26.8
9.514;3.498;242.6;26.8
9.534;3.492;245.3;26.8
9.554;3.487;248.0;26.8
9.554;3.487;248.2;26.8
