ml;pH;sec;°C
0.000;7.900;0.0;25.8
7.500;4.673;12.0;25.8
7.500;4.729;12.4;25.8
7.545;4.874;13.5;25.8
7.590;4.884;14.7;25.8
7.636;4.871;15.8;25.8
7.682;4.829;17.0;25.8
7.727;4.771;18.1;25.8
7.773;4.680;19.3;25.8
7.819;4.671;20.4;25.8
7.864;4.611;21.5;25.8
7.888;4.587;22.3;25.8
7.888;4.605;26.3;26.0
7.888;4.605;26.3;26.0
7.888;4.605;26.5;26.0
7.918;4.567;27.4;26.0
7.938;4.546;32.2;26.0
7.958;4.513;34.8;26.1
7.978;4.492;37.5;26.1
7.998;4.471;40.2;26.0
8.018;4.448;43.0;26.1
8.038;4.428;45.9;26.1
8.058;4.407;48.5;26.1
8.078;4.384;51.2;26.1
8.098;4.365;53.9;26.1
8.118;4.336;56.5;26.1
8.138;4.312;59.2;26.1
8.158;4.293;62.2;26.1
8.178;4.271;66.6;26.1
8.198;4.243;69.5;26.1
8.218;4.228;73.6;26.1
8.238;4.204;76.5;26.1
8.258;4.187;79.3;26.1
8.278;4.170;82.2;26.1
8.298;4.147;84.9;26.1
8.318;4.125;87.5;26.1
8.338;4.108;90.2;26.1
8.358;4.088;92.8;26.1
8.378;4.070;95.7;26.1
8.398;4.050;98.4;26.1
8.418;4.036;101.0;26.1
8.438;4.018;103.7;26.1
8.458;4.004;106.3;26.1
8.478;3.990;109.0;26.1
8.498;3.976;111.7;26.2
8.518;3.960;114.3;26.1
8.538;3.941;117.0;26.1
8.558;3.927;119.7;26.1
8.578;3.915;122.3;26.1
8.598;3.902;125.0;26.1
8.618;3.887;127.6;26.1
8.638;3.875;130.3;26.1
8.658;3.863;133.0;26.1
8.678;3.853;135.6;26.1
8.698;3.841;138.3;26.1
8.718;3.828;140.9;26.1
8.738;3.816;143.6;26.1
8.758;3.805;146.3;26.2
8.778;3.793;148.9;26.2
8.798;3.784;151.6;26.1
8.818;3.774;154.8;26.1
8.838;3.762;157.5;26.1
8.858;3.754;160.1;26.1
8.878;3.745;162.8;26.2
8.898;3.736;165.5;26.1
8.918;3.725;168.1;26.1
8.938;3.716;170.8;26.1
8.958;3.707;173.5;26.2
8.978;3.697;176.1;26.1
8.998;3.688;178.8;26.1
9.018;3.680;181.4;26.1
9.038;3.672;184.1;26.2
9.058;3.665;186.8;26.2
9.078;3.656;189.4;26.1
9.098;3.649;192.1;26.1
9.118;3.641;194.8;26.1
9.138;3.633;197.4;26.1
9.158;3.625;200.1;26.2
9.178;3.618;202.7;26.2
9.198;3.611;205.4;26.1
9.218;3.602;208.1;26.1
9.238;3.596;210.7;26.1
9.258;3.590;213.4;26.2
9.278;3.583;216.0;26.2
9.298;3.577;218.7;26.2
9.318;3.570;221.4;26.1
9.338;3.563;224.0;26.1
9.358;3.556;226.7;26.1
9.378;3.550;229.4;26.2
9.398;3.544;232.0;26.2
9.418;3.537;234.7;26.1
9.438;3.532;237.3;26.1
9.458;3.526;240.0;26.1
9.478;3.520;242.7;26.1
9.498;3.515;245.3;26.1
9.518;3.509;248.0;26.1
9.538;3.502;250.7;26.1
9.558;3.497;253.3;26.1
9.578;3.492;256.0;26.1
9.598;3.487;258.6;26.2
9.598;3.487;258.8;26.2
