ml;pH;sec;°C
0.000;7.888;0.0;26.3
7.500;5.154;12.0;26.3
7.500;5.200;12.4;26.3
7.545;5.416;13.5;26.3
7.591;5.450;14.7;26.3
7.636;5.382;15.8;26.3
7.682;5.310;17.0;26.3
7.728;5.223;18.1;26.3
7.773;5.139;19.3;26.3
7.819;5.052;20.4;26.3
7.865;4.927;21.5;26.3
7.910;4.846;22.7;26.3
7.956;4.764;23.8;26.3
8.002;4.687;25.0;26.3
8.047;4.628;26.1;26.3
8.079;4.575;27.1;26.3
8.099;4.432;38.3;26.3
8.119;4.408;41.3;26.3
8.139;4.379;44.0;26.3
8.159;4.359;47.0;26.3
8.179;4.332;50.4;26.3
8.199;4.309;54.1;26.3
8.219;4.287;57.5;26.3
8.239;4.264;60.3;26.3
8.259;4.246;63.0;26.3
8.279;4.224;66.6;26.3
8.299;4.204;70.0;26.3
8.319;4.182;73.6;26.3
8.339;4.163;76.3;26.3
8.359;4.143;79.0;26.3
8.379;4.121;82.6;26.3
8.399;4.102;86.0;26.3
8.419;4.084;88.7;26.3
8.439;4.067;92.1;26.3
8.459;4.049;95.5;26.3
8.479;4.035;98.2;26.3
8.499;4.018;101.4;26.3
8.519;4.002;104.1;26.3
8.539;3.985;107.5;26.3
8.559;3.971;110.1;26.3
8.579;3.954;112.8;26.3
8.599;3.940;115.5;26.4
8.619;3.927;118.1;26.4
8.639;3.913;120.8;26.3
8.659;3.900;123.5;26.3
8.679;3.887;126.3;26.3
8.699;3.875;129.0;26.3
8.719;3.863;131.6;26.3
8.739;3.850;134.3;26.3
8.759;3.837;137.0;26.3
8.779;3.826;139.6;26.3
8.799;3.815;142.3;26.4
8.819;3.803;144.9;26.4
8.839;3.793;147.6;26.3
8.859;3.783;150.3;26.3
8.879;3.773;152.9;26.3
8.899;3.763;155.6;26.3
8.919;3.753;158.3;26.4
8.939;3.742;160.9;26.4
8.959;3.732;163.6;26.3
8.979;3.723;166.2;26.3
8.999;3.713;168.9;26.3
9.019;3.706;171.6;26.3
9.039;3.696;174.2;26.3
9.059;3.688;176.9;26.3
9.079;3.680;179.5;26.4
9.099;3.672;182.2;26.4
9.119;3.664;184.9;26.3
9.139;3.654;187.5;26.3
9.159;3.646;190.2;26.3
9.179;3.639;192.9;26.4
9.199;3.631;195.5;26.3
9.219;3.624;198.2;26.3
9.239;3.617;200.8;26.3
9.259;3.610;203.5;26.4
9.279;3.603;206.2;26.3
9.299;3.596;208.8;26.3
9.319;3.589;211.5;26.4
9.339;3.583;214.2;26.3
9.359;3.575;216.8;26.3
9.379;3.569;219.5;26.4
9.399;3.562;222.1;26.4
9.419;3.556;224.8;26.3
9.439;3.550;227.5;26.3
9.459;3.544;230.1;26.4
9.479;3.538;232.8;26.3
9.499;3.531;235.4;26.3
9.519;3.526;238.1;26.4
9.539;3.521;240.8;26.4
9.559;3.514;243.4;26.3
9.579;3.508;246.1;26.3
9.599;3.502;248.8;26.3
9.619;3.497;251.4;26.4
9.639;3.491;254.1;26.3
9.659;3.486;256.7;26.3
9.659;3.486;256.9;26.3
