ml;pH;sec;°C
0.000;8.018;0.0;26.3
7.500;4.365;12.0;26.3
7.500;4.877;19.6;26.6
7.500;4.877;19.6;26.6
7.500;4.877;19.8;26.6
7.544;4.872;20.9;26.6
7.589;4.832;22.1;26.6
7.635;4.800;23.2;26.6
7.681;4.760;24.4;26.6
7.726;4.698;25.5;26.6
7.772;4.650;26.7;26.6
7.817;4.611;27.8;26.6
7.849;4.574;28.8;26.6
7.869;4.527;33.7;26.7
7.889;4.502;36.6;26.7
7.909;4.480;39.4;26.7
7.929;4.457;42.4;26.7
7.949;4.433;45.7;26.7
7.969;4.409;48.7;26.7
7.989;4.385;52.0;26.7
8.009;4.358;54.8;26.7
8.029;4.338;57.7;26.7
8.049;4.317;60.7;26.7
8.069;4.295;63.6;26.7
8.089;4.273;66.4;26.7
8.109;4.252;69.4;26.7
8.129;4.229;72.5;26.8
8.149;4.203;75.2;26.8
8.169;4.184;78.2;26.7
8.189;4.163;81.0;26.8
8.209;4.145;83.9;26.8
8.229;4.124;86.8;26.8
8.249;4.107;89.6;26.8
8.269;4.089;92.3;26.8
8.289;4.072;95.1;26.8
8.309;4.053;98.0;26.8
8.329;4.036;100.6;26.7
8.349;4.019;103.3;26.8
8.369;4.001;106.1;26.8
8.389;3.985;109.0;26.8
8.409;3.971;111.8;26.8
8.429;3.957;114.5;26.8
8.449;3.942;117.4;26.8
8.469;3.928;120.0;26.8
8.489;3.914;122.7;26.8
8.509;3.901;125.3;26.8
8.529;3.888;128.0;26.8
8.549;3.874;130.7;26.8
8.569;3.861;133.3;26.8
8.589;3.849;136.0;26.8
8.609;3.837;138.7;26.8
8.629;3.826;141.3;26.8
8.649;3.815;144.0;26.8
8.669;3.803;146.6;26.8
8.689;3.794;149.3;26.8
8.709;3.783;152.0;26.8
8.729;3.773;154.6;26.8
8.749;3.762;157.3;26.8
8.769;3.752;159.9;26.8
8.789;3.742;162.6;26.8
8.809;3.733;165.3;26.8
8.829;3.725;167.9;26.8
8.849;3.716;170.6;26.8
8.869;3.708;173.3;26.8
8.889;3.699;175.9;26.8
8.909;3.690;178.6;26.8
8.929;3.681;181.3;26.8
8.949;3.673;183.9;26.8
8.969;3.664;186.6;26.8
8.989;3.655;189.2;26.8
9.009;3.648;191.9;26.8
9.029;3.640;194.6;26.8
9.049;3.633;197.2;26.8
9.069;3.625;199.9;26.8
9.089;3.617;202.5;26.8
9.109;3.609;205.2;26.8
9.129;3.601;207.9;26.8
9.149;3.592;210.5;26.8
9.169;3.584;213.2;26.8
9.189;3.576;215.9;26.8
9.209;3.569;218.5;26.8
9.229;3.563;221.2;26.8
9.249;3.557;223.8;26.8
9.269;3.550;226.5;26.8
9.289;3.543;229.2;26.8
9.309;3.538;231.8;26.8
9.329;3.531;234.5;26.8
9.349;3.524;237.2;26.8
9.369;3.518;239.8;26.8
9.389;3.512;242.5;26.8
9.409;3.506;245.1;26.8
9.429;3.501;247.8;26.8
9.449;3.495;250.5;26.8
9.469;3.489;253.1;26.8
9.469;3.490;253.3;26.8
