ml;pH;sec;°C
0.000;8.027;0.0;26.6
7.500;4.563;12.0;26.6
7.500;4.897;17.7;26.7
7.500;4.897;17.8;26.7
7.500;4.897;17.9;26.7
7.544;4.835;19.0;26.7
7.590;4.715;20.2;26.7
7.636;4.694;21.3;26.7
7.681;4.637;22.5;26.7
7.727;4.603;23.6;26.7
7.736;4.572;24.0;26.7
7.736;4.672;28.4;26.7
7.736;4.672;28.4;26.7
7.736;4.673;28.6;26.7
7.781;4.542;29.9;26.7
7.781;4.622;34.3;26.7
7.781;4.622;34.3;26.7
7.781;4.622;34.5;26.7
7.812;4.530;35.4;26.7
7.832;4.566;43.8;26.8
7.852;4.546;47.4;26.7
7.872;4.523;50.0;26.8
7.892;4.502;54.2;26.8
7.912;4.480;58.8;26.8
7.932;4.456;63.2;26.8
7.952;4.431;67.0;26.8
7.972;4.407;71.1;26.8
7.992;4.383;75.3;26.8
8.012;4.360;79.5;26.8
8.032;4.339;82.9;26.8
8.052;4.317;86.7;26.8
8.072;4.295;90.3;26.8
8.092;4.271;93.0;26.8
8.112;4.250;96.6;26.8
8.132;4.227;100.6;26.8
8.152;4.205;104.6;26.8
8.172;4.183;107.6;26.8
8.192;4.162;111.1;26.8
8.212;4.140;113.7;26.8
8.232;4.123;117.7;26.8
8.252;4.104;121.1;26.8
8.272;4.087;124.6;26.9
8.292;4.069;128.0;26.8
8.312;4.052;131.6;26.8
8.332;4.034;134.6;26.8
8.352;4.016;138.1;26.9
8.372;3.999;141.7;26.9
8.392;3.983;144.9;26.9
8.412;3.967;147.9;26.9
8.432;3.953;150.6;26.8
8.452;3.939;153.8;26.8
8.472;3.925;157.1;26.8
8.492;3.911;160.3;26.8
8.512;3.897;163.5;26.8
8.532;3.883;166.8;26.8
8.552;3.870;169.4;26.8
8.572;3.858;172.9;26.9
8.592;3.844;176.3;26.8
8.612;3.833;178.9;26.9
8.632;3.822;182.4;26.9
8.652;3.811;185.0;26.8
8.672;3.800;187.7;26.9
8.692;3.788;190.3;26.9
8.712;3.778;193.0;26.8
8.732;3.767;196.2;26.8
8.752;3.757;198.9;26.8
8.772;3.746;201.8;26.8
8.792;3.737;204.8;26.9
8.812;3.727;207.5;26.8
8.832;3.718;210.5;26.9
8.852;3.709;213.2;26.8
8.872;3.700;216.2;26.8
8.892;3.692;218.9;26.9
8.912;3.683;221.9;26.8
8.932;3.674;224.9;26.9
8.952;3.666;228.2;26.8
8.972;3.657;231.6;26.9
8.992;3.648;234.3;26.8
9.012;3.641;236.9;26.9
9.032;3.633;240.0;26.8
9.052;3.626;242.6;26.8
9.072;3.619;245.9;26.8
9.092;3.612;248.5;26.9
9.112;3.605;251.2;26.9
9.132;3.596;253.8;26.8
9.152;3.590;256.7;26.8
9.172;3.582;259.4;26.9
9.192;3.575;262.4;26.9
9.212;3.569;265.4;26.8
9.232;3.562;268.1;26.9
9.252;3.556;271.3;26.9
9.272;3.550;274.4;26.8
9.292;3.543;277.0;26.8
9.312;3.538;280.1;26.9
9.332;3.531;282.8;26.9
9.352;3.524;285.4;26.8
9.372;3.519;288.1;26.9
9.392;3.513;290.7;26.9
9.412;3.507;294.0;26.9
9.432;3.501;296.6;26.9
9.452;3.496;299.3;26.9
9.472;3.490;302.1;26.8
9.492;3.485;304.8;26.9
9.492;3.485;305.0;26.9
