ml;pH;sec;°C
0.000;8.028;0.0;26.9
7.500;4.217;12.0;26.9
7.500;4.903;20.4;26.9
7.500;4.903;20.4;26.9
7.500;4.903;20.6;26.9
7.545;4.863;21.7;26.9
7.590;4.829;22.9;26.9
7.636;4.795;24.0;26.9
7.682;4.760;25.1;26.9
7.727;4.687;26.3;26.9
7.773;4.619;27.4;26.9
7.819;4.619;28.6;26.9
7.864;4.601;29.7;26.9
7.896;4.565;30.7;26.9
7.916;4.507;38.5;26.9
7.936;4.472;42.1;26.9
7.956;4.447;46.6;26.9
7.976;4.428;49.3;26.9
7.996;4.406;52.0;26.9
8.016;4.377;54.6;26.9
8.036;4.349;57.3;26.9
8.056;4.329;61.6;26.9
8.076;4.309;64.7;26.9
8.096;4.287;67.4;27.0
8.116;4.264;70.0;26.9
8.136;4.243;72.7;26.9
8.156;4.220;75.9;26.9
8.176;4.198;79.5;27.0
8.196;4.179;82.2;26.9
8.216;4.157;85.4;26.9
8.236;4.137;88.1;26.9
8.256;4.121;90.7;26.9
8.276;4.102;94.2;27.0
8.296;4.083;97.8;27.0
8.316;4.063;100.4;27.0
8.336;4.047;103.1;26.9
8.356;4.029;105.8;26.9
8.376;4.011;108.6;27.0
8.396;3.995;111.3;26.9
8.416;3.979;113.9;27.0
8.436;3.964;116.6;27.0
8.456;3.951;119.2;26.9
8.476;3.937;121.9;26.9
8.496;3.923;125.0;27.0
8.516;3.907;127.6;27.0
8.536;3.893;130.3;26.9
8.556;3.879;134.1;27.0
8.576;3.868;136.7;27.0
8.596;3.856;139.4;26.9
8.616;3.842;142.1;27.0
8.636;3.832;144.7;27.0
8.656;3.821;147.4;26.9
8.676;3.810;150.1;27.0
8.696;3.800;152.7;27.0
8.716;3.788;155.4;26.9
8.736;3.777;158.0;26.9
8.756;3.766;160.7;27.0
8.776;3.755;163.4;27.0
8.796;3.745;166.6;27.0
8.816;3.735;169.3;26.9
8.836;3.727;171.9;27.0
8.856;3.718;174.6;27.0
8.876;3.709;177.2;26.9
8.896;3.700;179.9;26.9
8.916;3.691;182.6;27.0
8.936;3.682;185.2;26.9
8.956;3.674;187.9;27.0
8.976;3.665;190.9;27.0
8.996;3.655;194.0;26.9
9.016;3.649;196.6;26.9
9.036;3.641;199.3;27.0
9.056;3.634;202.0;27.0
9.076;3.626;204.6;26.9
9.096;3.619;207.3;26.9
9.116;3.611;210.0;27.0
9.136;3.604;212.6;27.0
9.156;3.595;215.3;26.9
9.176;3.588;217.9;26.9
9.196;3.582;220.6;26.9
9.216;3.575;223.4;26.9
9.236;3.569;226.1;27.0
9.256;3.563;228.8;26.9
9.276;3.556;231.4;26.9
9.296;3.551;234.1;27.0
9.316;3.543;236.8;26.9
9.336;3.536;239.4;26.9
9.356;3.531;242.1;27.0
9.376;3.525;244.7;27.0
9.396;3.518;247.4;26.9
9.416;3.513;250.1;26.9
9.436;3.506;253.3;26.9
9.456;3.502;256.0;27.0
9.476;3.496;258.6;27.0
9.496;3.490;261.3;26.9
9.516;3.486;263.9;27.0
9.516;3.485;264.1;27.0
