ml;pH;sec;°C
0.000;7.856;0.0;26.1
7.500;4.162;12.0;26.1
7.500;4.946;20.6;26.3
7.500;4.946;20.6;26.3
7.500;4.946;20.8;26.3
7.541;4.891;21.9;26.3
7.587;4.809;23.0;26.3
7.633;4.780;24.2;26.3
7.678;4.674;25.3;26.3
7.724;4.625;26.5;26.3
7.740;4.555;27.0;26.3
7.740;4.767;32.8;26.3
7.740;4.767;32.8;26.3
7.740;4.768;32.9;26.3
7.782;4.696;34.1;26.3
7.813;4.568;35.0;26.3
7.813;4.698;40.0;26.3
7.813;4.698;40.0;26.3
7.813;4.699;40.2;26.3
7.856;4.614;41.3;26.3
7.872;4.551;41.9;26.3
7.872;4.643;46.7;26.3
7.872;4.643;46.7;26.3
7.872;4.644;46.8;26.3
7.915;4.571;48.1;26.3
7.915;4.602;51.8;26.3
7.915;4.602;51.8;26.3
7.915;4.603;51.9;26.3
7.936;4.555;52.7;26.3
7.956;4.557;61.6;26.3
7.976;4.534;65.8;26.3
7.996;4.508;68.5;26.4
8.016;4.489;73.0;26.4
8.036;4.462;75.7;26.4
8.056;4.446;80.1;26.4
8.076;4.424;84.4;26.4
8.096;4.402;88.8;26.4
8.116;4.380;93.4;26.4
8.136;4.355;97.4;26.4
8.156;4.329;100.0;26.4
8.176;4.308;104.2;26.4
8.196;4.285;108.2;26.4
8.216;4.263;111.8;26.4
8.236;4.240;114.5;26.4
8.256;4.221;117.9;26.4
8.276;4.200;122.3;26.4
8.296;4.180;125.7;26.4
8.316;4.160;129.3;26.4
8.336;4.140;133.1;26.4
8.356;4.119;136.9;26.4
8.376;4.098;140.3;26.4
8.396;4.079;143.0;26.4
8.416;4.062;146.8;26.4
8.436;4.045;150.8;26.4
8.456;4.028;154.4;26.4
8.476;4.012;157.1;26.4
8.496;3.997;160.5;26.4
8.516;3.981;163.9;26.4
8.536;3.965;167.1;26.4
8.556;3.949;169.8;26.4
8.576;3.933;172.5;26.4
8.596;3.919;175.1;26.4
8.616;3.906;178.7;26.4
8.636;3.892;181.4;26.4
8.656;3.881;184.8;26.4
8.676;3.868;188.2;26.4
8.696;3.856;191.6;26.4
8.716;3.844;195.1;26.4
8.736;3.831;198.3;26.4
8.756;3.819;201.5;26.4
8.776;3.807;204.2;26.4
8.796;3.796;207.6;26.4
8.816;3.784;210.3;26.4
8.836;3.775;213.7;26.4
8.856;3.765;217.1;26.4
8.876;3.755;219.8;26.4
8.896;3.746;222.4;26.4
8.916;3.736;225.7;26.4
8.936;3.726;228.3;26.4
8.956;3.714;231.0;26.4
8.976;3.706;234.0;26.4
8.996;3.697;236.7;26.4
9.016;3.688;239.4;26.4
9.036;3.680;242.6;26.4
9.056;3.672;245.8;26.4
9.076;3.664;249.1;26.4
9.096;3.656;252.3;26.4
9.116;3.648;255.0;26.4
9.136;3.640;258.2;26.4
9.156;3.631;260.9;26.4
9.176;3.624;263.5;26.4
9.196;3.615;266.7;26.4
9.216;3.609;269.4;26.4
9.236;3.601;272.1;26.4
9.256;3.595;274.7;26.4
9.276;3.588;277.4;26.4
9.296;3.582;280.1;26.4
9.316;3.574;283.1;26.4
9.336;3.568;285.8;26.4
9.356;3.561;288.6;26.4
9.376;3.553;291.8;26.4
9.396;3.548;294.5;26.4
9.416;3.541;297.5;26.4
9.436;3.534;300.2;26.4
9.456;3.529;302.9;26.4
9.476;3.524;305.5;26.4
9.496;3.518;308.2;26.4
9.516;3.512;310.9;26.4
9.536;3.505;313.5;26.4
9.556;3.500;316.6;26.4
9.576;3.493;319.2;26.4
9.596;3.488;321.9;26.4
9.596;3.488;322.1;26.4
