ml;pH;sec;°C
0.000;7.901;0.0;25.9
7.500;4.903;12.0;25.9
7.500;4.909;12.4;25.9
7.544;4.995;13.5;25.9
7.590;4.908;14.7;25.9
7.635;4.844;15.8;25.9
7.681;4.788;17.0;25.9
7.726;4.709;18.1;25.9
7.772;4.672;19.3;25.9
7.818;4.602;20.4;25.9
7.864;4.566;21.7;25.9
7.864;4.609;25.3;26.2
7.864;4.609;25.3;26.2
7.864;4.609;25.5;26.2
7.902;4.577;26.7;26.2
7.922;4.542;33.1;26.2
7.942;4.515;35.8;26.3
7.962;4.485;38.5;26.3
7.982;4.473;42.8;26.3
8.002;4.450;47.2;26.2
8.022;4.427;50.1;26.2
8.042;4.403;52.7;26.2
8.062;4.378;55.4;26.3
8.082;4.364;58.4;26.3
8.102;4.339;61.1;26.3
8.122;4.314;63.7;26.2
8.142;4.290;66.4;26.3
8.162;4.268;69.1;26.3
8.182;4.248;72.1;26.3
8.202;4.226;75.7;26.3
8.222;4.205;79.5;26.3
8.242;4.184;82.2;26.3
8.262;4.167;85.0;26.3
8.282;4.147;87.7;26.3
8.302;4.128;90.4;26.3
8.322;4.104;93.0;26.3
8.342;4.084;95.7;26.3
8.362;4.068;98.3;26.3
8.382;4.051;101.0;26.3
8.402;4.033;105.0;26.3
8.422;4.016;107.7;26.3
8.442;4.000;110.3;26.3
8.462;3.985;113.0;26.3
8.482;3.970;115.6;26.3
8.502;3.957;118.3;26.3
8.522;3.941;121.0;26.3
8.542;3.926;123.6;26.3
8.562;3.912;126.3;26.3
8.582;3.897;129.0;26.3
8.602;3.884;132.8;26.3
8.622;3.871;136.0;26.3
8.642;3.858;138.6;26.3
8.662;3.846;141.3;26.3
8.682;3.835;144.0;26.3
8.702;3.824;147.6;26.3
8.722;3.813;150.2;26.3
8.742;3.800;152.9;26.3
8.762;3.789;155.6;26.3
8.782;3.779;158.2;26.3
8.802;3.768;161.6;26.3
8.822;3.757;164.3;26.3
8.842;3.747;167.0;26.3
8.862;3.739;169.6;26.3
8.882;3.730;172.3;26.3
8.902;3.720;175.0;26.3
8.922;3.709;177.6;26.3
8.942;3.701;180.3;26.3
8.962;3.691;182.9;26.3
8.982;3.683;185.6;26.3
9.002;3.674;188.5;26.3
9.022;3.665;191.1;26.3
9.042;3.658;193.8;26.3
9.062;3.650;196.4;26.3
9.082;3.643;199.1;26.3
9.102;3.635;201.8;26.3
9.122;3.626;204.4;26.3
9.142;3.618;207.1;26.3
9.162;3.611;209.8;26.3
9.182;3.604;212.4;26.3
9.202;3.596;215.1;26.3
9.222;3.589;217.7;26.3
9.242;3.582;220.4;26.3
9.262;3.576;223.1;26.3
9.282;3.569;225.7;26.3
9.302;3.562;228.4;26.3
9.322;3.556;231.0;26.3
9.342;3.549;233.7;26.3
9.362;3.543;236.4;26.3
9.382;3.536;239.0;26.3
9.402;3.530;241.7;26.3
9.422;3.524;244.4;26.3
9.442;3.518;247.0;26.3
9.462;3.513;249.7;26.3
9.482;3.507;252.3;26.3
9.502;3.501;255.0;26.3
9.522;3.496;257.7;26.3
9.542;3.490;260.3;26.3
9.542;3.489;260.5;26.3
