ml;pH;sec;°C
0.000;8.023;0.0;26.4
7.500;6.319;12.0;26.4
7.500;6.268;12.4;26.4
7.545;6.089;13.5;26.4
7.591;5.873;14.7;26.4
7.636;5.669;15.8;26.4
7.682;5.480;17.0;26.4
7.727;5.303;18.1;26.4
7.773;5.146;19.2;26.4
7.819;4.996;20.4;26.4
7.864;4.877;21.5;26.4
7.910;4.756;22.7;26.4
7.956;4.662;23.8;26.4
8.002;4.572;25.2;26.4
8.022;4.436;35.2;26.6
8.042;4.410;38.3;26.6
8.062;4.387;41.3;26.6
8.082;4.363;44.4;26.6
8.102;4.338;47.4;26.7
8.122;4.314;50.1;26.6
8.142;4.290;53.1;26.6
8.162;4.267;56.1;26.7
8.182;4.246;59.2;26.7
8.202;4.224;61.8;26.6
8.222;4.201;64.5;26.6
8.242;4.180;67.2;26.7
8.262;4.163;70.0;26.7
8.282;4.144;72.7;26.7
8.302;4.124;75.3;26.7
8.322;4.104;78.0;26.7
8.342;4.086;80.9;26.7
8.362;4.065;83.7;26.7
8.382;4.046;86.4;26.7
8.402;4.028;89.0;26.6
8.422;4.011;91.9;26.7
8.442;3.995;94.5;26.7
8.462;3.978;97.2;26.7
8.482;3.964;99.9;26.7
8.502;3.950;102.5;26.7
8.522;3.934;105.2;26.7
8.542;3.919;107.9;26.7
8.562;3.905;110.5;26.7
8.582;3.891;113.2;26.7
8.602;3.877;115.8;26.7
8.622;3.864;118.5;26.7
8.642;3.851;121.2;26.7
8.662;3.840;123.8;26.7
8.682;3.830;126.5;26.7
8.702;3.818;129.1;26.7
8.722;3.806;131.8;26.7
8.742;3.794;134.5;26.7
8.762;3.783;137.1;26.7
8.782;3.773;139.8;26.7
8.802;3.762;142.5;26.7
8.822;3.752;145.1;26.7
8.842;3.743;147.8;26.7
8.862;3.733;150.4;26.7
8.882;3.724;153.1;26.7
8.902;3.715;155.8;26.7
8.922;3.706;158.4;26.7
8.942;3.697;161.1;26.7
8.962;3.686;163.7;26.7
8.982;3.678;166.4;26.7
9.002;3.669;169.1;26.7
9.022;3.662;171.7;26.7
9.042;3.654;174.4;26.7
9.062;3.646;177.1;26.7
9.082;3.638;179.7;26.7
9.102;3.631;182.4;26.7
9.122;3.624;185.0;26.8
9.142;3.615;187.7;26.7
9.162;3.608;190.4;26.7
9.182;3.600;193.0;26.8
9.202;3.594;195.7;26.8
9.222;3.586;198.4;26.7
9.242;3.579;201.0;26.7
9.262;3.573;203.7;26.7
9.282;3.567;206.3;26.8
9.302;3.561;209.0;26.7
9.322;3.554;211.7;26.7
9.342;3.547;214.3;26.7
9.362;3.541;217.0;26.8
9.382;3.535;219.7;26.7
9.402;3.528;222.3;26.7
9.422;3.522;225.0;26.7
9.442;3.517;227.6;26.8
9.462;3.511;230.3;26.7
9.482;3.505;233.0;26.7
9.502;3.499;235.6;26.7
9.522;3.494;238.3;26.8
9.542;3.488;240.9;26.8
9.542;3.488;241.1;26.8
