ml;pH;sec;°C
0.000;8.023;0.0;26.5
7.500;5.739;12.0;26.5
7.500;5.696;12.4;26.5
7.544;5.596;13.5;26.5
7.590;5.461;14.7;26.5
7.635;5.327;15.8;26.5
7.681;5.200;17.0;26.5
7.727;5.075;18.1;26.5
7.772;4.967;19.3;26.5
7.818;4.861;20.4;26.5
7.863;4.780;21.5;26.5
7.909;4.701;22.7;26.5
7.955;4.633;23.8;26.5
7.986;4.571;24.8;26.5
8.006;4.459;33.1;26.6
8.026;4.433;36.0;26.7
8.046;4.412;38.8;26.7
8.066;4.387;42.1;26.7
8.086;4.364;44.7;26.7
8.106;4.340;47.6;26.7
8.126;4.317;50.4;26.7
8.146;4.292;53.1;26.7
8.166;4.268;55.8;26.7
8.186;4.247;58.8;26.7
8.206;4.225;61.8;26.7
8.226;4.204;64.7;26.7
8.246;4.184;67.5;26.7
8.266;4.165;70.4;26.7
8.286;4.146;73.3;26.7
8.306;4.127;76.1;26.7
8.326;4.107;78.8;26.7
8.346;4.088;81.6;26.7
8.366;4.069;84.7;26.7
8.386;4.052;87.3;26.7
8.406;4.035;90.2;26.8
8.426;4.019;92.8;26.7
8.446;4.003;95.7;26.8
8.466;3.989;98.3;26.8
8.486;3.973;101.0;26.7
8.506;3.959;103.7;26.7
8.526;3.944;106.5;26.7
8.546;3.930;109.2;26.7
8.566;3.916;111.8;26.8
8.586;3.902;114.5;26.7
8.606;3.889;117.2;26.7
8.626;3.876;119.8;26.7
8.646;3.864;122.5;26.7
8.666;3.853;125.2;26.8
8.686;3.841;127.8;26.7
8.706;3.829;130.5;26.7
8.726;3.817;133.1;26.8
8.746;3.806;135.8;26.7
8.766;3.794;138.5;26.7
8.786;3.781;141.1;26.7
8.806;3.770;143.8;26.8
8.826;3.759;146.5;26.7
8.846;3.748;149.1;26.7
8.866;3.739;151.8;26.8
8.886;3.730;154.4;26.7
8.906;3.720;157.1;26.7
8.926;3.710;159.8;26.8
8.946;3.701;162.4;26.8
8.966;3.691;165.1;26.8
8.986;3.682;167.7;26.7
9.006;3.674;170.4;26.8
9.026;3.666;173.1;26.8
9.046;3.657;175.7;26.8
9.066;3.649;178.4;26.7
9.086;3.642;181.1;26.8
9.106;3.634;183.7;26.8
9.126;3.626;186.4;26.8
9.146;3.618;189.0;26.7
9.166;3.610;191.7;26.7
9.186;3.603;194.4;26.8
9.206;3.596;197.0;26.8
9.226;3.589;199.7;26.8
9.246;3.582;202.3;26.7
9.266;3.575;205.0;26.8
9.286;3.570;207.7;26.8
9.306;3.562;210.3;26.7
9.326;3.555;213.0;26.7
9.346;3.549;215.7;26.8
9.366;3.543;218.3;26.8
9.386;3.537;221.0;26.8
9.406;3.530;223.6;26.7
9.426;3.524;226.3;26.7
9.446;3.519;229.0;26.8
9.466;3.513;231.6;26.8
9.486;3.507;234.3;26.7
9.506;3.502;237.0;26.8
9.526;3.496;239.6;26.8
9.546;3.490;242.3;26.8
9.566;3.484;244.9;26.7
9.566;3.484;245.1;26.7
