ml;pH;sec;°C
0.000;7.969;0.0;26.2
7.500;6.278;12.0;26.2
7.500;6.112;12.4;26.2
7.545;5.844;13.5;26.2
7.590;5.633;14.7;26.2
7.636;5.422;15.8;26.2
7.682;5.260;17.0;26.2
7.727;5.113;18.1;26.2
7.773;4.998;19.3;26.2
7.818;4.895;20.4;26.2
7.864;4.817;21.5;26.2
7.910;4.754;22.7;26.2
7.955;4.699;23.8;26.2
8.001;4.642;25.0;26.2
8.040;4.577;26.1;26.2
8.060;4.469;34.1;26.4
8.080;4.446;37.5;26.4
8.100;4.421;40.7;26.4
8.120;4.397;44.4;26.4
8.140;4.373;47.8;26.4
8.160;4.349;51.2;26.4
8.180;4.324;54.8;26.4
8.200;4.301;58.2;26.4
8.220;4.279;61.1;26.4
8.240;4.257;64.3;26.4
8.260;4.237;67.7;26.4
8.280;4.217;71.2;26.4
8.300;4.196;74.4;26.4
8.320;4.176;77.8;26.4
8.340;4.154;81.1;26.4
8.360;4.134;84.3;26.4
8.380;4.114;87.7;26.4
8.400;4.096;90.9;26.4
8.420;4.077;94.0;26.4
8.440;4.061;97.2;26.4
8.460;4.045;100.3;26.4
8.480;4.028;103.3;26.4
8.500;4.013;106.5;26.4
8.520;3.995;109.6;26.4
8.540;3.979;112.6;26.4
8.560;3.964;115.7;26.4
8.580;3.948;118.3;26.4
8.600;3.934;121.4;26.4
8.620;3.921;124.2;26.4
8.640;3.907;127.3;26.4
8.660;3.896;129.9;26.4
8.680;3.883;132.8;26.4
8.700;3.871;135.8;26.4
8.720;3.859;138.7;26.4
8.740;3.847;141.3;26.4
8.760;3.833;144.0;26.4
8.780;3.823;146.6;26.4
8.800;3.811;149.3;26.4
8.820;3.801;152.0;26.4
8.840;3.791;154.6;26.4
8.860;3.782;157.3;26.4
8.880;3.771;160.0;26.4
8.900;3.762;162.6;26.5
8.920;3.752;165.3;26.4
8.940;3.741;167.9;26.4
8.960;3.732;170.6;26.4
8.980;3.722;173.3;26.5
9.000;3.713;175.9;26.4
9.020;3.703;178.6;26.4
9.040;3.695;181.3;26.5
9.060;3.684;183.9;26.5
9.080;3.675;186.6;26.4
9.100;3.665;189.2;26.4
9.120;3.658;191.9;26.5
9.140;3.648;194.6;26.4
9.160;3.640;197.2;26.4
9.180;3.632;199.9;26.5
9.200;3.623;202.5;26.4
9.220;3.615;205.2;26.4
9.240;3.609;207.9;26.5
9.260;3.601;210.5;26.4
9.280;3.595;213.2;26.4
9.300;3.588;215.9;26.5
9.320;3.581;218.5;26.4
9.340;3.574;221.2;26.4
9.360;3.567;223.8;26.5
9.380;3.560;226.5;26.5
9.400;3.553;229.2;26.4
9.420;3.546;231.8;26.5
9.440;3.540;234.5;26.5
9.460;3.534;237.2;26.4
9.480;3.528;239.8;26.4
9.500;3.523;242.5;26.5
9.520;3.516;245.1;26.5
9.540;3.510;247.8;26.4
9.560;3.504;250.5;26.5
9.580;3.498;253.1;26.5
9.600;3.493;255.8;26.5
9.620;3.486;258.5;26.4
9.620;3.487;258.6;26.4
