ml;pH;sec;°C
0.000;8.034;0.0;26.3
7.500;6.498;12.0;26.3
7.500;6.415;12.4;26.3
7.545;6.212;13.5;26.3
7.591;6.011;14.7;26.3
7.636;5.798;15.8;26.3
7.682;5.612;17.0;26.3
7.727;5.447;18.1;26.3
7.773;5.276;19.2;26.3
7.819;5.117;20.4;26.3
7.864;4.978;21.5;26.3
7.910;4.853;22.7;26.3
7.956;4.722;23.8;26.3
8.001;4.619;25.0;26.3
8.025;4.558;25.7;26.3
8.045;4.390;36.7;26.4
8.065;4.362;39.4;26.3
8.085;4.337;42.1;26.3
8.105;4.314;44.7;26.3
8.125;4.290;47.4;26.4
8.145;4.265;50.0;26.4
8.165;4.244;52.7;26.3
8.185;4.222;55.4;26.3
8.205;4.200;58.0;26.4
8.225;4.181;60.7;26.4
8.245;4.161;63.4;26.3
8.265;4.143;66.0;26.4
8.285;4.126;68.7;26.4
8.305;4.105;71.3;26.3
8.325;4.087;74.0;26.3
8.345;4.069;76.7;26.4
8.365;4.050;79.3;26.3
8.385;4.032;82.0;26.3
8.405;4.017;84.7;26.3
8.425;4.002;87.3;26.4
8.445;3.986;90.0;26.4
8.465;3.971;92.6;26.3
8.485;3.957;95.3;26.4
8.505;3.943;98.0;26.4
8.525;3.929;100.6;26.3
8.545;3.914;103.3;26.3
8.565;3.902;105.9;26.4
8.585;3.888;108.6;26.4
8.605;3.876;111.3;26.3
8.625;3.864;113.9;26.3
8.645;3.853;116.6;26.4
8.665;3.841;119.3;26.3
8.685;3.831;121.9;26.3
8.705;3.819;124.6;26.3
8.725;3.808;127.2;26.4
8.745;3.797;129.9;26.3
8.765;3.786;132.6;26.3
8.785;3.776;135.2;26.4
8.805;3.765;137.9;26.4
8.825;3.756;140.5;26.3
8.845;3.747;143.8;26.4
8.865;3.738;146.4;26.3
8.885;3.729;149.1;26.3
8.905;3.721;151.8;26.4
8.925;3.711;154.4;26.4
8.945;3.703;157.1;26.3
8.965;3.694;159.7;26.4
8.985;3.685;162.4;26.4
9.005;3.677;165.1;26.4
9.025;3.669;167.7;26.3
9.045;3.661;170.4;26.4
9.065;3.654;173.1;26.4
9.085;3.646;175.7;26.3
9.105;3.638;178.4;26.3
9.125;3.631;181.0;26.4
9.145;3.623;183.7;26.4
9.165;3.616;186.4;26.3
9.185;3.608;189.0;26.4
9.205;3.602;191.7;26.4
9.225;3.595;194.3;26.3
9.245;3.588;197.0;26.3
9.265;3.583;199.7;26.3
9.285;3.577;202.3;26.4
9.305;3.570;205.0;26.3
9.325;3.564;207.7;26.3
9.345;3.557;210.3;26.4
9.365;3.551;213.0;26.4
9.385;3.545;215.6;26.3
9.405;3.538;218.3;26.3
9.425;3.533;221.0;26.4
9.445;3.528;223.6;26.4
9.465;3.522;226.3;26.3
9.485;3.517;228.9;26.3
9.505;3.511;231.6;26.4
9.525;3.506;234.3;26.4
9.545;3.499;236.9;26.3
9.565;3.494;239.6;26.4
9.585;3.489;242.3;26.4
9.585;3.489;242.4;26.4
