ml;pH;sec;°C
0.000;8.001;0.0;26.0
7.500;5.642;12.0;26.0
7.500;5.594;12.4;26.0
7.545;5.536;13.5;26.0
7.591;5.450;14.7;26.0
7.636;5.351;15.8;26.0
7.682;5.235;17.0;26.0
7.728;5.127;18.1;26.0
7.773;5.036;19.3;26.0
7.819;4.945;20.4;26.0
7.864;4.864;21.5;26.0
7.910;4.776;22.7;26.0
7.956;4.698;23.8;26.0
8.001;4.626;25.0;26.0
8.033;4.578;25.9;26.0
8.053;4.464;34.7;26.0
8.073;4.439;37.7;26.0
8.093;4.414;40.5;26.0
8.113;4.389;43.6;26.0
8.133;4.363;46.3;26.0
8.153;4.338;48.9;26.1
8.173;4.315;51.8;26.0
8.193;4.290;54.4;26.1
8.213;4.270;57.3;26.0
8.233;4.247;59.9;26.1
8.253;4.227;62.6;26.0
8.273;4.206;65.3;26.0
8.293;4.187;67.9;26.0
8.313;4.165;70.6;26.1
8.333;4.145;73.3;26.1
8.353;4.126;75.9;26.0
8.373;4.104;78.6;26.0
8.393;4.088;81.2;26.0
8.413;4.070;83.9;26.1
8.433;4.053;86.6;26.0
8.453;4.037;89.2;26.0
8.473;4.023;91.9;26.0
8.493;4.006;94.5;26.1
8.513;3.990;97.2;26.0
8.533;3.974;99.9;26.0
8.553;3.959;102.5;26.0
8.573;3.945;105.2;26.1
8.593;3.932;107.9;26.1
8.613;3.917;110.5;26.0
8.633;3.904;113.2;26.0
8.653;3.892;115.8;26.0
8.673;3.881;118.5;26.0
8.693;3.870;121.2;26.0
8.713;3.857;123.8;26.0
8.733;3.845;126.5;26.0
8.753;3.833;129.1;26.0
8.773;3.822;131.8;26.0
8.793;3.811;134.5;26.0
8.813;3.799;137.1;26.0
8.833;3.789;139.8;26.0
8.853;3.778;142.5;26.1
8.873;3.770;145.1;26.0
8.893;3.760;147.8;26.0
8.913;3.750;150.4;26.0
8.933;3.740;153.1;26.0
8.953;3.730;155.8;26.1
8.973;3.719;158.4;26.1
8.993;3.708;161.1;26.0
9.013;3.699;163.7;26.0
9.033;3.690;166.4;26.0
9.053;3.682;169.1;26.0
9.073;3.675;171.7;26.1
9.093;3.666;174.4;26.0
9.113;3.657;177.1;26.0
9.133;3.648;179.7;26.0
9.153;3.641;182.4;26.1
9.173;3.633;185.0;26.0
9.193;3.624;187.7;26.0
9.213;3.616;190.4;26.0
9.233;3.609;193.0;26.0
9.253;3.602;195.7;26.1
9.273;3.596;198.4;26.0
9.293;3.588;201.0;26.0
9.313;3.582;203.7;26.0
9.333;3.575;206.3;26.1
9.353;3.568;209.0;26.0
9.373;3.561;211.7;26.0
9.393;3.555;214.3;26.1
9.413;3.549;217.0;26.1
9.433;3.542;219.7;26.1
9.453;3.536;222.3;26.0
9.473;3.531;225.0;26.0
9.493;3.525;227.6;26.1
9.513;3.519;230.3;26.1
9.533;3.513;233.0;26.0
9.553;3.507;235.6;26.1
9.573;3.502;238.3;26.1
9.593;3.496;240.9;26.1
9.613;3.490;243.6;26.0
9.613;3.491;243.8;26.0
9.633;3.485;246.5;26.0
9.633;3.485;246.7;26.0
