ml;pH;sec;°C
0.000;7.935;0.0;25.7
7.500;5.302;12.0;25.7
7.500;5.297;12.4;25.7
7.542;5.309;13.5;25.7
7.588;5.257;14.7;25.7
7.633;5.210;15.8;25.7
7.679;5.153;17.0;25.7
7.725;5.071;18.1;25.7
7.770;5.004;19.3;25.7
7.816;4.945;20.4;25.7
7.861;4.893;21.5;25.7
7.907;4.804;22.7;25.7
7.953;4.744;23.8;25.7
7.998;4.693;25.0;25.7
8.044;4.626;26.1;25.7
8.091;4.568;27.4;25.7
8.111;4.525;32.2;25.7
8.131;4.493;34.9;25.7
8.151;4.466;37.5;25.7
8.171;4.439;40.2;25.7
8.191;4.419;42.8;25.7
8.211;4.395;45.5;25.7
8.231;4.372;48.2;25.7
8.251;4.349;51.4;25.7
8.271;4.330;54.1;25.7
8.291;4.307;56.7;25.7
8.311;4.285;59.4;25.7
8.331;4.263;62.0;25.7
8.351;4.239;64.7;25.7
8.371;4.217;67.4;25.6
8.391;4.195;70.0;25.7
8.411;4.176;72.7;25.7
8.431;4.157;75.4;25.7
8.451;4.136;78.0;25.7
8.471;4.119;81.2;25.7
8.491;4.102;83.9;25.7
8.511;4.083;86.6;25.7
8.531;4.065;89.2;25.7
8.551;4.047;91.9;25.7
8.571;4.031;94.6;25.7
8.591;4.014;97.2;25.7
8.611;3.997;100.1;25.6
8.631;3.983;102.7;25.7
8.651;3.967;105.4;25.7
8.671;3.955;108.1;25.7
8.691;3.940;110.7;25.7
8.711;3.927;113.4;25.7
8.731;3.912;116.2;25.7
8.751;3.900;118.9;25.7
8.771;3.887;121.6;25.7
8.791;3.873;124.2;25.7
8.811;3.861;126.9;25.7
8.831;3.849;129.5;25.7
8.851;3.838;132.2;25.7
8.871;3.826;134.9;25.6
8.891;3.817;137.5;25.7
8.911;3.805;140.4;25.7
8.931;3.794;143.0;25.7
8.951;3.784;145.7;25.7
8.971;3.773;148.4;25.7
8.991;3.763;151.0;25.7
9.011;3.753;154.1;25.7
9.031;3.744;156.7;25.7
9.051;3.735;159.4;25.7
9.071;3.726;162.0;25.7
9.091;3.718;164.7;25.7
9.111;3.709;167.4;25.7
9.131;3.700;170.0;25.7
9.151;3.691;172.7;25.7
9.171;3.682;175.4;25.7
9.191;3.674;178.0;25.7
9.211;3.665;180.7;25.7
9.231;3.658;183.3;25.7
9.251;3.651;186.0;25.7
9.271;3.644;188.7;25.7
9.291;3.636;191.3;25.7
9.311;3.629;194.2;25.7
9.331;3.621;196.8;25.7
9.351;3.614;199.5;25.7
9.371;3.607;202.2;25.7
9.391;3.600;204.8;25.7
9.411;3.594;207.5;25.7
9.431;3.588;210.2;25.7
9.451;3.581;212.8;25.7
9.471;3.575;215.5;25.7
9.491;3.569;218.3;25.7
9.511;3.563;221.0;25.7
9.531;3.557;223.6;25.7
9.551;3.551;226.3;25.7
9.571;3.544;229.0;25.7
9.591;3.539;231.6;25.7
9.611;3.533;234.3;25.7
9.631;3.527;237.0;25.7
9.651;3.521;239.6;25.7
9.671;3.516;242.3;25.7
9.691;3.510;244.9;25.7
9.711;3.504;247.8;25.7
9.731;3.499;250.5;25.7
9.751;3.493;253.1;25.7
9.771;3.487;255.8;25.7
9.771;3.487;256.0;25.7
