ml;pH;sec;°C
0.000;7.963;0.0;25.8
7.500;5.223;12.0;25.8
7.500;5.269;12.4;25.8
7.544;5.346;13.5;25.8
7.590;5.361;14.7;25.8
7.635;5.336;15.8;25.8
7.681;5.300;17.0;25.8
7.727;5.258;18.1;25.8
7.772;5.191;19.3;25.8
7.818;5.124;20.4;25.8
7.864;5.043;21.5;25.8
7.909;4.985;22.7;25.8
7.955;4.930;23.8;25.8
8.000;4.853;25.0;25.8
8.046;4.772;26.1;25.8
8.092;4.713;27.3;25.8
8.137;4.643;28.4;25.8
8.184;4.575;29.7;25.8
8.204;4.415;40.4;25.7
8.224;4.390;44.0;25.7
8.244;4.366;47.8;25.7
8.264;4.342;50.8;25.7
8.284;4.321;54.1;25.7
8.304;4.301;57.3;25.7
8.324;4.276;60.9;25.7
8.344;4.254;63.9;25.7
8.364;4.228;66.6;25.7
8.384;4.210;69.3;25.7
8.404;4.187;72.9;25.7
8.424;4.167;76.3;25.7
8.444;4.146;79.3;25.7
8.464;4.129;82.0;25.7
8.484;4.109;85.4;25.7
8.504;4.091;88.5;25.7
8.524;4.070;92.1;25.7
8.544;4.052;95.1;25.7
8.564;4.031;98.0;25.7
8.584;4.015;100.6;25.7
8.604;4.000;103.3;25.7
8.624;3.984;106.1;25.7
8.644;3.970;108.8;25.7
8.664;3.954;111.5;25.7
8.684;3.942;114.1;25.7
8.704;3.926;116.8;25.7
8.724;3.911;119.5;25.7
8.744;3.898;122.1;25.7
8.764;3.883;124.8;25.7
8.784;3.871;127.4;25.7
8.804;3.857;130.1;25.7
8.824;3.848;132.8;25.7
8.844;3.836;135.4;25.7
8.864;3.825;138.1;25.7
8.884;3.815;140.7;25.7
8.904;3.802;143.4;25.7
8.924;3.791;146.1;25.7
8.944;3.781;148.7;25.7
8.964;3.770;151.4;25.7
8.984;3.761;154.1;25.7
9.004;3.749;156.7;25.7
9.024;3.741;159.4;25.8
9.044;3.731;162.0;25.7
9.064;3.722;164.7;25.7
9.084;3.714;167.4;25.7
9.104;3.705;170.0;25.7
9.124;3.696;172.7;25.7
9.144;3.687;175.3;25.7
9.164;3.679;178.0;25.7
9.184;3.669;180.7;25.7
9.204;3.662;183.3;25.7
9.224;3.654;186.0;25.7
9.244;3.647;188.7;25.7
9.264;3.638;191.3;25.7
9.284;3.631;194.0;25.7
9.304;3.624;196.6;25.7
9.324;3.616;199.3;25.7
9.344;3.609;202.0;25.7
9.364;3.602;204.6;25.7
9.384;3.595;207.3;25.7
9.404;3.588;209.9;25.7
9.424;3.581;212.6;25.7
9.444;3.574;215.3;25.7
9.464;3.568;217.9;25.7
9.484;3.562;220.6;25.7
9.504;3.555;223.3;25.7
9.524;3.549;225.9;25.7
9.544;3.542;228.6;25.7
9.564;3.535;231.2;25.7
9.584;3.530;233.9;25.7
9.604;3.524;236.6;25.7
9.624;3.519;239.2;25.7
9.644;3.512;241.9;25.7
9.664;3.508;244.5;25.8
9.684;3.503;247.2;25.8
9.704;3.496;249.9;25.7
9.724;3.490;252.5;25.7
9.744;3.485;255.2;25.7
9.744;3.485;255.4;25.7
