ml;pH;sec;°C
0.000;8.050;0.0;26.3
7.500;5.270;12.0;26.3
7.500;5.218;12.4;26.3
7.545;5.182;13.5;26.3
7.590;5.127;14.7;26.3
7.636;5.061;15.8;26.3
7.682;4.985;17.0;26.3
7.727;4.898;18.1;26.3
7.773;4.807;19.2;26.3
7.818;4.732;20.4;26.3
7.864;4.652;21.5;26.3
7.911;4.567;22.9;26.3
7.931;4.423;32.9;26.3
7.951;4.396;35.8;26.3
7.971;4.371;38.4;26.3
7.991;4.346;41.3;26.4
8.011;4.322;44.5;26.4
8.031;4.299;47.2;26.4
8.051;4.278;50.4;26.4
8.071;4.258;53.1;26.4
8.091;4.236;55.9;26.4
8.111;4.214;59.0;26.3
8.131;4.191;61.6;26.3
8.151;4.171;64.7;26.4
8.171;4.150;67.5;26.4
8.191;4.130;70.4;26.3
8.211;4.111;73.0;26.4
8.231;4.093;75.7;26.4
8.251;4.076;78.4;26.4
8.271;4.058;81.0;26.4
8.291;4.043;83.7;26.4
8.311;4.026;86.4;26.4
8.331;4.009;89.0;26.4
8.351;3.993;91.9;26.4
8.371;3.976;94.5;26.4
8.391;3.960;97.2;26.4
8.411;3.946;99.9;26.4
8.431;3.932;102.5;26.4
8.451;3.918;105.6;26.4
8.471;3.905;108.2;26.4
8.491;3.893;110.9;26.4
8.511;3.880;113.5;26.4
8.531;3.866;116.2;26.4
8.551;3.853;118.9;26.4
8.571;3.841;121.5;26.4
8.591;3.831;124.2;26.4
8.611;3.819;126.9;26.4
8.631;3.808;129.5;26.4
8.651;3.798;132.2;26.4
8.671;3.789;134.8;26.4
8.691;3.778;137.5;26.4
8.711;3.767;140.2;26.4
8.731;3.758;142.8;26.4
8.751;3.747;145.5;26.4
8.771;3.737;148.1;26.4
8.791;3.728;150.8;26.4
8.811;3.719;153.5;26.4
8.831;3.710;156.1;26.4
8.851;3.701;158.8;26.4
8.871;3.693;161.5;26.4
8.891;3.685;164.1;26.4
8.911;3.677;166.8;26.4
8.931;3.668;169.4;26.4
8.951;3.659;172.1;26.4
8.971;3.652;174.8;26.4
8.991;3.644;177.4;26.4
9.011;3.636;180.1;26.4
9.031;3.628;182.7;26.4
9.051;3.622;185.4;26.4
9.071;3.615;188.1;26.4
9.091;3.608;190.7;26.4
9.111;3.600;193.4;26.4
9.131;3.593;196.1;26.4
9.151;3.587;198.7;26.4
9.171;3.580;201.4;26.4
9.191;3.573;204.0;26.4
9.211;3.567;206.7;26.4
9.231;3.561;209.4;26.4
9.251;3.554;212.0;26.4
9.271;3.548;214.7;26.4
9.291;3.543;217.3;26.4
9.311;3.537;220.0;26.4
9.331;3.530;222.7;26.4
9.351;3.524;225.3;26.4
9.371;3.518;228.0;26.5
9.391;3.512;230.7;26.4
9.411;3.506;233.3;26.4
9.431;3.501;236.0;26.4
9.451;3.496;238.6;26.4
9.471;3.490;241.3;26.4
9.491;3.485;244.0;26.4
9.491;3.485;244.2;26.4
