ml;pH;sec;°C
0.000;8.004;0.0;26.5
7.500;5.108;12.0;26.5
7.500;5.104;12.4;26.5
7.545;5.042;13.5;26.5
7.590;4.948;14.7;26.5
7.636;4.810;15.8;26.5
7.682;4.688;17.0;26.5
7.728;4.572;18.3;26.5
7.748;4.345;29.7;26.4
7.768;4.318;32.4;26.4
7.788;4.293;35.0;26.4
7.808;4.269;37.9;26.4
7.828;4.242;40.5;26.4
7.848;4.222;43.2;26.4
7.868;4.203;45.9;26.4
7.888;4.183;48.7;26.4
7.908;4.162;51.4;26.4
7.928;4.140;54.0;26.4
7.948;4.120;56.7;26.4
7.968;4.100;59.4;26.4
7.988;4.083;62.0;26.4
8.008;4.065;64.9;26.4
8.028;4.047;67.5;26.4
8.048;4.030;70.2;26.4
8.068;4.014;72.9;26.4
8.088;3.998;75.5;26.5
8.108;3.983;78.2;26.4
8.128;3.968;80.8;26.4
8.148;3.951;83.5;26.4
8.168;3.937;86.2;26.5
8.188;3.922;88.8;26.4
8.208;3.908;91.5;26.4
8.228;3.896;94.2;26.4
8.248;3.883;96.8;26.5
8.268;3.870;99.5;26.4
8.288;3.858;102.1;26.4
8.308;3.847;104.8;26.4
8.328;3.834;107.5;26.4
8.348;3.823;110.1;26.4
8.368;3.810;112.8;26.4
8.388;3.799;115.5;26.4
8.408;3.789;118.1;26.4
8.428;3.779;120.8;26.4
8.448;3.767;123.4;26.4
8.468;3.759;126.1;26.4
8.488;3.749;128.8;26.4
8.508;3.740;131.4;26.5
8.528;3.730;134.1;26.4
8.548;3.720;136.7;26.4
8.568;3.710;139.4;26.4
8.588;3.702;142.1;26.4
8.608;3.692;144.7;26.4
8.628;3.684;147.4;26.4
8.648;3.676;150.1;26.4
8.668;3.668;152.7;26.4
8.688;3.661;155.4;26.4
8.708;3.653;158.0;26.4
8.728;3.644;160.7;26.4
8.748;3.637;163.4;26.4
8.768;3.629;166.0;26.4
8.788;3.621;168.7;26.4
8.808;3.614;171.3;26.4
8.828;3.606;174.0;26.4
8.848;3.600;176.7;26.4
8.868;3.594;179.3;26.4
8.888;3.587;182.0;26.4
8.908;3.580;184.7;26.4
8.928;3.572;187.3;26.4
8.948;3.566;190.0;26.4
8.968;3.560;192.6;26.4
8.988;3.553;195.3;26.4
9.008;3.547;198.0;26.4
9.028;3.540;200.6;26.4
9.048;3.535;203.3;26.4
9.068;3.529;205.9;26.4
9.088;3.523;208.6;26.4
9.108;3.517;211.3;26.4
9.128;3.512;213.9;26.4
9.148;3.506;216.6;26.4
9.168;3.500;219.3;26.4
9.188;3.494;221.9;26.4
9.208;3.489;224.6;26.4
9.208;3.489;224.8;26.4
