ml;pH;sec;°C
0.000;8.012;0.0;26.0
7.500;5.358;12.0;26.0
7.500;5.379;12.4;26.0
7.542;5.380;13.5;26.0
7.587;5.327;14.7;26.0
7.633;5.257;15.8;26.0
7.679;5.197;17.0;26.0
7.724;5.136;18.1;26.0
7.770;5.052;19.2;26.0
7.815;4.954;20.4;26.0
7.861;4.911;21.5;26.0
7.907;4.850;22.7;26.0
7.952;4.757;23.8;26.0
7.998;4.669;25.0;26.0
8.044;4.610;26.1;26.0
8.052;4.574;26.5;26.0
8.072;4.553;31.8;26.1
8.092;4.524;34.7;26.1
8.112;4.493;37.3;26.1
8.132;4.467;40.0;26.1
8.152;4.443;42.6;26.1
8.172;4.416;45.3;26.1
8.192;4.394;48.0;26.1
8.212;4.371;50.6;26.1
8.232;4.348;53.3;26.1
8.252;4.327;56.0;26.2
8.272;4.306;58.6;26.2
8.292;4.280;61.3;26.1
8.312;4.259;64.5;26.1
8.332;4.238;67.2;26.1
8.352;4.215;69.8;26.1
8.372;4.195;72.5;26.2
8.392;4.175;75.2;26.1
8.412;4.155;77.8;26.1
8.432;4.136;80.5;26.2
8.452;4.118;83.1;26.1
8.472;4.101;85.8;26.1
8.492;4.085;88.5;26.1
8.512;4.068;91.1;26.2
8.532;4.050;93.8;26.1
8.552;4.030;96.5;26.1
8.572;4.014;100.4;26.1
8.592;3.999;103.1;26.1
8.612;3.985;105.8;26.2
8.632;3.971;108.4;26.1
8.652;3.957;111.7;26.1
8.672;3.942;114.3;26.1
8.692;3.929;117.0;26.2
8.712;3.916;119.7;26.2
8.732;3.903;122.3;26.1
8.752;3.889;125.5;26.2
8.772;3.876;128.2;26.1
8.792;3.863;130.9;26.1
8.812;3.853;133.5;26.2
8.832;3.842;136.2;26.2
8.852;3.830;138.8;26.1
8.872;3.819;141.5;26.1
8.892;3.808;144.2;26.1
8.912;3.798;146.8;26.2
8.932;3.787;149.5;26.2
8.952;3.775;152.2;26.1
8.972;3.764;154.8;26.1
8.992;3.754;157.5;26.1
9.012;3.744;160.1;26.2
9.032;3.733;162.8;26.1
9.052;3.724;165.5;26.1
9.072;3.715;168.5;26.2
9.092;3.707;171.2;26.2
9.112;3.697;173.8;26.1
9.132;3.688;176.5;26.1
9.152;3.678;179.2;26.1
9.172;3.671;181.8;26.2
9.192;3.662;184.5;26.1
9.212;3.654;187.1;26.1
9.232;3.646;189.8;26.1
9.252;3.639;192.5;26.2
9.272;3.632;195.1;26.2
9.292;3.624;198.2;26.1
9.312;3.616;200.8;26.1
9.332;3.609;203.5;26.1
9.352;3.602;206.2;26.2
9.372;3.595;208.8;26.2
9.392;3.588;211.5;26.1
9.412;3.580;214.1;26.1
9.432;3.575;216.8;26.1
9.452;3.569;219.5;26.2
9.472;3.563;222.1;26.2
9.492;3.555;224.8;26.1
9.512;3.549;227.4;26.1
9.532;3.544;230.1;26.2
9.552;3.537;232.8;26.2
9.572;3.530;235.4;26.1
9.592;3.524;238.1;26.1
9.612;3.519;240.8;26.1
9.632;3.514;243.4;26.2
9.652;3.507;246.1;26.1
9.672;3.503;248.9;26.2
9.692;3.497;251.6;26.1
9.712;3.491;254.2;26.1
9.732;3.486;256.9;26.1
9.732;3.487;257.1;26.1
