ml;pH;sec;°C
0.000;7.979;0.0;25.9
7.500;5.335;12.0;25.9
7.500;5.236;12.4;25.9
7.545;5.128;13.5;25.9
7.590;4.997;14.7;25.9
7.636;4.868;15.8;25.9
7.682;4.752;17.0;25.9
7.727;4.669;18.1;25.9
7.766;4.577;19.2;25.9
7.786;4.493;27.6;25.9
7.806;4.464;30.3;25.9
7.826;4.440;32.9;25.9
7.846;4.416;35.6;25.9
7.866;4.394;38.3;25.9
7.886;4.372;40.9;26.0
7.906;4.348;43.6;25.9
7.926;4.324;46.2;25.9
7.946;4.301;48.9;25.9
7.966;4.277;51.6;26.0
7.986;4.253;54.2;26.0
8.006;4.232;56.9;26.0
8.026;4.211;59.5;25.9
8.046;4.192;62.2;25.9
8.066;4.172;64.9;26.0
8.086;4.152;67.5;26.0
8.106;4.133;70.2;25.9
8.126;4.113;72.9;25.9
8.146;4.094;75.5;26.0
8.166;4.076;78.2;26.0
8.186;4.058;80.8;26.0
8.206;4.040;83.5;25.9
8.226;4.024;86.9;25.9
8.246;4.009;89.6;26.0
8.266;3.994;92.2;26.0
8.286;3.979;94.9;26.0
8.306;3.963;97.6;25.9
8.326;3.949;100.2;26.0
8.346;3.934;102.9;26.0
8.366;3.920;105.6;26.0
8.386;3.906;108.2;25.9
8.406;3.892;110.9;25.9
8.426;3.880;113.5;26.0
8.446;3.868;116.2;26.0
8.466;3.857;119.1;26.0
8.486;3.845;121.7;26.0
8.506;3.834;124.4;26.0
8.526;3.822;127.0;25.9
8.546;3.810;129.7;26.0
8.566;3.799;132.4;26.0
8.586;3.789;135.0;26.0
8.606;3.778;137.7;26.0
8.626;3.768;140.3;26.0
8.646;3.759;143.0;26.0
8.666;3.751;145.7;26.0
8.686;3.742;148.3;26.0
8.706;3.732;151.0;26.0
8.726;3.723;153.7;26.0
8.746;3.714;156.3;26.0
8.766;3.705;159.0;26.0
8.786;3.697;161.6;26.0
8.806;3.687;164.3;26.0
8.826;3.679;167.0;25.9
8.846;3.671;169.6;26.0
8.866;3.664;172.3;26.0
8.886;3.656;174.9;26.0
8.906;3.647;177.6;26.0
8.926;3.638;180.3;25.9
8.946;3.629;182.9;26.0
8.966;3.621;185.6;26.0
8.986;3.613;188.3;26.0
9.006;3.605;190.9;26.0
9.026;3.597;193.6;26.0
9.046;3.590;196.2;26.0
9.066;3.584;198.9;26.0
9.086;3.576;201.6;26.0
9.106;3.569;204.2;26.0
9.126;3.562;206.9;26.0
9.146;3.556;209.5;26.0
9.166;3.548;212.2;26.0
9.186;3.542;214.9;26.0
9.206;3.536;217.5;26.0
9.226;3.530;220.2;26.0
9.246;3.524;222.9;26.0
9.266;3.519;225.5;26.0
9.286;3.513;228.2;26.0
9.306;3.507;230.8;26.0
9.326;3.501;233.5;26.0
9.346;3.496;236.2;26.0
9.366;3.490;238.8;26.0
9.386;3.484;241.5;26.0
9.386;3.485;241.7;26.0
