ml;pH;sec;°C
0.000;7.941;0.0;25.6
7.500;5.156;12.0;25.6
7.500;5.156;12.4;25.6
7.544;5.221;13.5;25.6
7.590;5.206;14.7;25.6
7.635;5.152;15.8;25.6
7.681;5.092;17.0;25.6
7.726;5.020;18.1;25.6
7.772;4.951;19.2;25.6
7.818;4.879;20.4;25.6
7.863;4.811;21.5;25.6
7.909;4.755;22.7;25.6
7.955;4.682;23.8;25.6
8.000;4.619;25.0;25.6
8.032;4.559;25.9;25.6
8.052;4.486;33.7;25.7
8.072;4.460;36.6;25.7
8.092;4.436;39.2;25.7
8.112;4.413;41.9;25.7
8.132;4.382;44.5;25.7
8.152;4.361;47.2;25.6
8.172;4.340;49.9;25.7
8.192;4.315;52.5;25.7
8.212;4.295;55.2;25.7
8.232;4.273;57.8;25.7
8.252;4.249;60.5;25.7
8.272;4.230;63.2;25.7
8.292;4.211;65.8;25.7
8.312;4.189;68.5;25.7
8.332;4.169;71.2;25.7
8.352;4.148;73.8;25.7
8.372;4.127;76.5;25.7
8.392;4.109;79.1;25.6
8.412;4.091;81.8;25.7
8.432;4.073;84.5;25.7
8.452;4.056;87.1;25.7
8.472;4.039;89.8;25.6
8.492;4.024;92.4;25.7
8.512;4.007;95.1;25.7
8.532;3.991;97.8;25.7
8.552;3.975;100.4;25.6
8.572;3.960;103.1;25.7
8.592;3.945;105.8;25.7
8.612;3.931;108.4;25.6
8.632;3.918;111.1;25.6
8.652;3.905;113.7;25.7
8.672;3.893;116.4;25.7
8.692;3.880;119.1;25.6
8.712;3.868;121.7;25.7
8.732;3.856;124.4;25.7
8.752;3.844;127.1;25.7
8.772;3.831;129.7;25.7
8.792;3.820;132.4;25.7
8.812;3.808;135.0;25.7
8.832;3.798;137.7;25.7
8.852;3.788;140.4;25.7
8.872;3.778;143.0;25.7
8.892;3.769;145.7;25.7
8.912;3.758;148.3;25.7
8.932;3.749;151.0;25.7
8.952;3.737;153.7;25.7
8.972;3.729;156.3;25.7
8.992;3.719;159.0;25.7
9.012;3.711;161.7;25.7
9.032;3.702;164.3;25.7
9.052;3.694;167.0;25.7
9.072;3.686;169.6;25.7
9.092;3.678;172.3;25.7
9.112;3.670;175.0;25.7
9.132;3.662;177.6;25.7
9.152;3.653;180.3;25.7
9.172;3.646;182.9;25.7
9.192;3.638;185.6;25.7
9.212;3.631;188.3;25.7
9.232;3.624;190.9;25.7
9.252;3.616;193.6;25.7
9.272;3.610;196.3;25.7
9.292;3.603;198.9;25.7
9.312;3.597;201.6;25.7
9.332;3.590;204.2;25.7
9.352;3.583;206.9;25.7
9.372;3.576;209.6;25.7
9.392;3.570;212.2;25.7
9.412;3.563;214.9;25.7
9.432;3.558;217.5;25.7
9.452;3.552;220.2;25.7
9.472;3.546;222.9;25.7
9.492;3.540;225.5;25.7
9.512;3.535;228.2;25.7
9.532;3.529;230.9;25.7
9.552;3.523;233.5;25.7
9.572;3.517;236.2;25.7
9.592;3.511;238.8;25.7
9.612;3.506;241.5;25.7
9.632;3.501;244.2;25.7
9.652;3.496;246.8;25.7
9.672;3.490;249.5;25.7
9.692;3.485;252.1;25.7
9.692;3.485;252.3;25.7
