ml;pH;sec;°C
0.000;7.932;0.0;25.8
7.500;4.837;12.0;25.8
7.500;4.892;12.4;25.8
7.544;5.051;13.5;25.8
7.589;5.062;14.7;25.8
7.635;5.031;15.8;25.8
7.681;4.982;17.0;25.8
7.726;4.905;18.1;25.8
7.772;4.856;19.3;25.8
7.818;4.810;20.4;25.8
7.863;4.733;21.5;25.8
7.909;4.686;22.7;25.8
7.954;4.612;23.8;25.8
7.986;4.580;24.8;25.8
7.986;4.641;28.6;25.8
7.986;4.641;28.6;25.8
7.986;4.641;28.8;25.8
8.032;4.582;30.1;25.8
8.052;4.566;36.0;25.8
8.072;4.538;38.7;25.8
8.092;4.524;43.0;25.8
8.112;4.494;45.7;25.8
8.132;4.471;48.4;25.8
8.152;4.453;52.5;25.8
8.172;4.429;57.1;25.8
8.192;4.401;59.8;25.8
8.212;4.379;62.4;25.8
8.232;4.361;66.4;25.8
8.252;4.335;69.1;25.8
8.272;4.317;73.3;25.8
8.292;4.293;75.9;25.8
8.312;4.272;78.6;25.8
8.332;4.249;81.2;25.8
8.352;4.227;83.9;25.8
8.372;4.202;86.6;25.8
8.392;4.182;90.0;25.8
8.412;4.161;92.6;25.8
8.432;4.141;95.3;25.8
8.452;4.119;98.0;25.9
8.472;4.104;101.4;25.8
8.492;4.084;104.1;25.8
8.512;4.066;106.7;25.8
8.532;4.049;110.3;25.8
8.552;4.031;113.7;25.9
8.572;4.014;116.4;25.8
8.592;3.996;119.1;25.8
8.612;3.980;121.7;25.8
8.632;3.966;124.4;25.8
8.652;3.951;127.1;25.9
8.672;3.937;129.7;25.8
8.692;3.923;132.4;25.8
8.712;3.910;135.0;25.8
8.732;3.895;137.7;25.8
8.752;3.882;141.1;25.8
8.772;3.869;143.8;25.8
8.792;3.856;147.0;25.9
8.812;3.844;149.7;25.8
8.832;3.832;152.3;25.8
8.852;3.821;155.4;25.8
8.872;3.811;159.2;25.9
8.892;3.800;161.8;25.8
8.912;3.788;164.5;25.8
8.932;3.777;167.2;25.8
8.952;3.766;170.8;25.8
8.972;3.756;173.4;25.8
8.992;3.746;176.1;25.8
9.012;3.735;179.0;25.8
9.032;3.727;181.6;25.8
9.052;3.718;184.7;25.8
9.072;3.708;187.3;25.8
9.092;3.700;190.0;25.8
9.112;3.691;192.6;25.8
9.132;3.683;195.3;25.9
9.152;3.673;198.5;25.8
9.172;3.665;201.2;25.9
9.192;3.656;203.9;25.8
9.212;3.648;206.5;25.8
9.232;3.641;209.2;25.8
9.252;3.633;211.8;25.8
9.272;3.626;215.1;25.8
9.292;3.618;217.7;25.8
9.312;3.612;220.4;25.8
9.332;3.604;223.6;25.8
9.352;3.597;226.7;25.8
9.372;3.589;229.3;25.8
9.392;3.582;232.0;25.8
9.412;3.575;235.0;25.8
9.432;3.568;237.7;25.8
9.452;3.562;240.4;25.8
9.472;3.556;243.0;25.9
9.492;3.550;245.7;25.8
9.512;3.543;248.7;25.8
9.532;3.536;251.4;25.8
9.552;3.530;254.0;25.8
9.572;3.525;256.7;25.9
9.592;3.518;259.4;25.8
9.612;3.512;262.0;25.8
9.632;3.507;264.9;25.8
9.652;3.501;267.5;25.8
9.672;3.496;270.2;25.8
9.692;3.491;272.9;25.8
9.712;3.485;275.5;25.8
9.712;3.485;275.7;25.8
