ml;pH;sec;°C
0.000;8.044;0.0;26.1
7.500;4.170;12.0;26.1
7.500;4.949;19.1;26.1
7.500;4.949;19.1;26.1
7.500;4.950;19.2;26.1
7.545;4.939;20.4;26.1
7.590;4.882;21.5;26.1
7.636;4.790;22.7;26.1
7.682;4.734;23.8;26.1
7.727;4.683;24.9;26.1
7.773;4.624;26.1;26.1
7.819;4.613;27.2;26.1
7.842;4.586;28.0;26.1
7.842;4.632;31.0;26.1
7.842;4.632;31.0;26.1
7.842;4.632;31.2;26.1
7.887;4.592;32.4;26.1
7.895;4.568;32.8;26.1
7.915;4.547;37.5;26.1
7.935;4.521;40.2;26.1
7.955;4.500;42.8;26.0
7.975;4.477;46.4;26.1
7.995;4.454;49.1;26.0
8.015;4.425;52.9;26.0
8.035;4.403;56.3;26.1
8.055;4.381;59.4;26.0
8.075;4.357;63.2;26.0
8.095;4.334;65.8;26.0
8.115;4.313;69.1;26.0
8.135;4.289;72.7;26.0
8.155;4.268;75.3;26.0
8.175;4.242;78.6;26.0
8.195;4.219;82.2;26.0
8.215;4.200;85.4;26.0
8.235;4.181;88.1;26.0
8.255;4.161;91.3;26.0
8.275;4.145;94.0;26.0
8.295;4.125;96.6;26.0
8.315;4.105;99.3;26.0
8.335;4.084;102.1;26.0
8.355;4.066;104.8;26.0
8.375;4.048;107.5;26.0
8.395;4.032;110.1;26.0
8.415;4.015;112.8;26.0
8.435;3.998;115.8;26.0
8.455;3.984;118.5;26.0
8.475;3.968;121.9;26.0
8.495;3.955;124.6;26.0
8.515;3.939;127.4;26.0
8.535;3.924;130.1;26.0
8.555;3.911;132.8;26.0
8.575;3.897;135.6;26.0
8.595;3.883;138.3;26.0
8.615;3.871;141.5;26.0
8.635;3.859;144.5;26.0
8.655;3.847;147.8;26.0
8.675;3.838;150.4;26.0
8.695;3.826;153.1;26.0
8.715;3.814;156.5;26.0
8.735;3.804;159.6;26.0
8.755;3.792;162.6;26.0
8.775;3.781;165.3;26.0
8.795;3.770;168.1;26.0
8.815;3.760;170.8;26.0
8.835;3.750;173.8;26.0
8.855;3.741;176.5;26.0
8.875;3.732;179.2;26.0
8.895;3.723;181.8;26.0
8.915;3.714;184.5;26.0
8.935;3.704;187.1;26.0
8.955;3.694;189.8;26.0
8.975;3.684;192.5;26.0
8.995;3.675;195.1;26.0
9.015;3.666;197.8;26.0
9.035;3.657;200.4;26.0
9.055;3.649;203.1;26.0
9.075;3.641;205.8;26.0
9.095;3.633;208.4;26.0
9.115;3.625;211.1;26.0
9.135;3.617;213.8;26.0
9.155;3.609;216.4;26.0
9.175;3.601;219.1;26.0
9.195;3.593;221.9;26.0
9.215;3.587;224.6;26.0
9.235;3.580;227.3;26.0
9.255;3.572;229.9;26.0
9.275;3.566;232.6;26.0
9.295;3.560;235.2;26.0
9.315;3.552;237.9;26.0
9.335;3.545;240.6;26.0
9.355;3.539;243.2;26.0
9.375;3.533;245.9;26.0
9.395;3.526;248.6;26.0
9.415;3.520;251.2;26.0
9.435;3.515;253.9;26.0
9.455;3.509;256.5;26.0
9.475;3.503;259.2;26.0
9.495;3.497;262.1;26.0
9.515;3.492;264.7;26.0
9.535;3.487;267.4;26.0
9.535;3.486;267.6;26.0
