ml;pH;sec;°C
0.000;7.970;0.0;25.7
7.500;5.504;12.0;25.7
7.500;5.536;12.4;25.7
7.544;5.636;13.5;25.7
7.589;5.637;14.7;25.7
7.635;5.585;15.8;25.7
7.681;5.496;17.0;25.7
7.726;5.409;18.1;25.7
7.772;5.326;19.3;25.7
7.818;5.245;20.4;25.7
7.863;5.148;21.5;25.7
7.909;5.074;22.7;25.7
7.955;4.976;23.8;25.7
8.000;4.864;25.0;25.7
8.046;4.779;26.1;25.7
8.092;4.698;27.3;25.7
8.137;4.623;28.4;25.7
8.161;4.581;29.2;25.7
8.181;4.475;38.5;25.6
8.201;4.453;41.1;25.7
8.221;4.428;44.2;25.7
8.241;4.402;46.8;25.7
8.261;4.381;49.7;25.7
8.281;4.359;53.1;25.7
8.301;4.332;55.8;25.6
8.321;4.306;58.4;25.6
8.341;4.283;61.1;25.7
8.361;4.262;63.8;25.7
8.381;4.242;66.6;25.6
8.401;4.221;69.5;25.6
8.421;4.198;72.1;25.6
8.441;4.180;74.8;25.7
8.461;4.160;77.6;25.6
8.481;4.139;80.3;25.6
8.501;4.122;83.0;25.7
8.521;4.101;85.6;25.7
8.541;4.087;88.3;25.7
8.561;4.065;90.9;25.6
8.581;4.049;93.6;25.6
8.601;4.034;96.3;25.7
8.621;4.011;98.9;25.7
8.641;4.000;101.6;25.6
8.661;3.982;104.2;25.6
8.681;3.972;106.9;25.7
8.701;3.956;109.6;25.7
8.721;3.943;112.2;25.6
8.741;3.929;114.9;25.7
8.761;3.913;117.6;25.7
8.781;3.899;120.2;25.7
8.801;3.886;122.9;25.6
8.821;3.873;125.5;25.7
8.841;3.863;128.2;25.7
8.861;3.851;130.9;25.7
8.881;3.838;133.5;25.6
8.901;3.828;136.2;25.7
8.921;3.817;138.9;25.7
8.941;3.806;141.5;25.7
8.961;3.792;144.2;25.7
8.981;3.782;146.8;25.6
9.001;3.771;149.5;25.7
9.021;3.761;152.2;25.7
9.041;3.751;154.8;25.7
9.061;3.739;157.5;25.6
9.081;3.731;160.1;25.7
9.101;3.720;162.8;25.7
9.121;3.711;165.5;25.7
9.141;3.699;168.1;25.6
9.161;3.690;170.8;25.6
9.181;3.682;173.5;25.7
9.201;3.673;176.1;25.7
9.221;3.664;178.8;25.6
9.241;3.655;181.4;25.6
9.261;3.648;184.1;25.7
9.281;3.641;186.8;25.7
9.301;3.633;189.4;25.7
9.321;3.625;192.1;25.6
9.341;3.616;194.8;25.7
9.361;3.609;197.4;25.7
9.381;3.601;200.1;25.7
9.401;3.593;202.7;25.6
9.421;3.586;205.4;25.7
9.441;3.580;208.1;25.7
9.461;3.573;210.7;25.7
9.481;3.566;213.4;25.6
9.501;3.560;216.0;25.7
9.521;3.554;218.7;25.7
9.541;3.546;221.6;25.6
9.561;3.540;224.2;25.7
9.581;3.533;226.9;25.7
9.601;3.526;229.5;25.6
9.621;3.521;232.2;25.6
9.641;3.515;234.9;25.7
9.661;3.510;237.5;25.7
9.681;3.504;240.2;25.7
9.701;3.499;242.9;25.6
9.721;3.493;245.5;25.7
9.741;3.488;248.2;25.7
9.741;3.487;248.4;25.7
