ml;pH;sec;°C
0.000;8.026;0.0;25.8
7.500;5.482;12.0;25.8
7.500;5.481;12.4;25.8
7.542;5.554;13.5;25.8
7.588;5.521;14.7;25.8
7.633;5.461;15.8;25.8
7.679;5.380;17.0;25.8
7.725;5.300;18.1;25.8
7.770;5.212;19.2;25.8
7.816;5.139;20.4;25.8
7.862;5.075;21.5;25.8
7.907;5.014;22.7;25.8
7.953;4.904;23.8;25.8
7.999;4.807;25.0;25.8
8.044;4.753;26.1;25.8
8.090;4.674;27.3;25.8
8.136;4.626;28.4;25.8
8.152;4.553;29.0;25.8
8.172;4.507;35.8;25.9
8.192;4.471;38.5;25.9
8.212;4.449;41.1;25.9
8.232;4.430;43.8;25.9
8.252;4.399;46.6;25.9
8.272;4.381;49.3;25.9
8.292;4.361;52.0;25.9
8.312;4.338;54.8;25.9
8.332;4.303;57.5;25.9
8.352;4.288;61.5;25.9
8.372;4.266;64.1;25.9
8.392;4.244;66.8;25.9
8.412;4.220;69.5;25.9
8.432;4.202;72.1;25.9
8.452;4.178;74.8;25.9
8.472;4.159;77.5;25.9
8.492;4.138;81.3;25.9
8.512;4.117;84.9;25.9
8.532;4.097;87.5;25.9
8.552;4.079;90.2;25.9
8.572;4.060;94.0;25.9
8.592;4.042;97.4;25.9
8.612;4.025;100.1;25.9
8.632;4.010;102.7;25.9
8.652;3.992;105.4;25.9
8.672;3.977;108.1;25.9
8.692;3.966;110.7;25.9
8.712;3.952;113.4;25.9
8.732;3.934;116.6;25.9
8.752;3.921;119.3;25.9
8.772;3.906;122.7;25.9
8.792;3.890;126.1;25.9
8.812;3.878;129.5;25.9
8.832;3.867;133.0;25.9
8.852;3.853;136.6;25.9
8.872;3.843;139.8;25.9
8.892;3.832;142.8;25.9
8.912;3.820;145.5;25.9
8.932;3.808;148.7;25.9
8.952;3.797;151.4;25.9
8.972;3.785;155.0;25.9
8.992;3.775;158.4;25.9
9.012;3.765;161.1;26.0
9.032;3.755;164.1;25.9
9.052;3.745;167.6;25.9
9.072;3.736;170.2;25.9
9.092;3.727;172.9;25.9
9.112;3.718;176.1;25.9
9.132;3.708;179.3;25.9
9.152;3.698;183.0;25.9
9.172;3.690;186.6;25.9
9.192;3.681;189.2;25.9
9.212;3.672;191.9;25.9
9.232;3.664;194.9;25.9
9.252;3.657;198.0;26.0
9.272;3.648;200.6;25.9
9.292;3.641;203.3;25.9
9.312;3.633;206.0;25.9
9.332;3.625;209.2;25.9
9.352;3.618;211.9;25.9
9.372;3.611;214.5;26.0
9.392;3.603;217.2;25.9
9.412;3.595;219.8;25.9
9.432;3.590;222.5;26.0
9.452;3.583;225.2;25.9
9.472;3.576;227.8;25.9
9.492;3.569;230.5;25.9
9.512;3.563;233.2;25.9
9.532;3.557;235.8;26.0
9.552;3.550;238.5;25.9
9.572;3.543;241.5;25.9
9.592;3.536;244.2;25.9
9.612;3.531;246.8;25.9
9.632;3.526;249.5;25.9
9.652;3.520;252.2;25.9
9.672;3.513;255.2;25.9
9.692;3.508;257.9;25.9
9.712;3.502;261.1;25.9
9.732;3.497;263.8;25.9
9.752;3.491;266.4;26.0
9.772;3.486;269.1;25.9
9.772;3.485;269.3;25.9
