ml;pH;sec;°C
0.000;7.991;0.0;25.9
7.500;5.326;12.0;25.9
7.500;5.332;12.4;25.9
7.545;5.404;13.5;25.9
7.591;5.366;14.7;25.9
7.636;5.323;15.8;25.9
7.682;5.258;17.0;25.9
7.728;5.201;18.1;25.9
7.773;5.120;19.3;25.9
7.819;5.061;20.4;25.9
7.865;4.984;21.5;25.9
7.910;4.924;22.7;25.9
7.956;4.832;23.8;25.9
8.001;4.788;25.0;25.9
8.047;4.741;26.1;25.9
8.093;4.698;27.3;25.9
8.138;4.634;28.4;25.9
8.170;4.573;29.3;25.9
8.190;4.515;34.3;26.0
8.210;4.482;37.1;26.0
8.230;4.460;40.0;25.9
8.250;4.435;42.8;26.0
8.270;4.415;45.7;26.0
8.290;4.395;48.7;26.0
8.310;4.365;51.4;26.0
8.330;4.345;54.3;26.0
8.350;4.323;57.1;26.0
8.370;4.296;60.0;26.0
8.390;4.275;63.0;26.0
8.410;4.249;65.8;26.0
8.430;4.231;68.5;26.0
8.450;4.211;71.4;26.0
8.470;4.190;74.0;26.0
8.490;4.168;76.7;26.0
8.510;4.152;79.5;26.0
8.530;4.131;82.4;26.0
8.550;4.110;85.1;26.0
8.570;4.092;87.9;26.0
8.590;4.075;90.8;26.0
8.610;4.054;93.4;26.0
8.630;4.039;96.1;26.0
8.650;4.024;98.9;26.0
8.670;4.009;101.6;26.0
8.690;3.993;104.3;26.0
8.710;3.975;106.9;26.0
8.730;3.962;109.6;26.0
8.750;3.949;112.2;26.0
8.770;3.932;114.9;26.0
8.790;3.915;117.6;26.0
8.810;3.904;120.2;26.0
8.830;3.891;122.9;26.0
8.850;3.879;125.5;26.0
8.870;3.867;128.2;26.0
8.890;3.856;130.9;26.0
8.910;3.844;133.5;26.0
8.930;3.831;136.2;26.0
8.950;3.820;138.9;26.0
8.970;3.807;141.5;26.0
8.990;3.796;144.2;26.0
9.010;3.786;146.8;26.0
9.030;3.775;149.5;26.0
9.050;3.766;152.2;26.0
9.070;3.756;154.8;26.0
9.090;3.747;157.5;26.0
9.110;3.738;160.2;26.0
9.130;3.728;162.8;26.0
9.150;3.719;165.5;26.0
9.170;3.710;168.1;26.0
9.190;3.700;170.8;26.0
9.210;3.691;173.5;26.0
9.230;3.685;176.1;26.0
9.250;3.677;178.8;26.0
9.270;3.668;181.5;26.0
9.290;3.661;184.1;26.0
9.310;3.653;186.8;26.0
9.330;3.644;189.4;26.0
9.350;3.637;192.1;26.0
9.370;3.628;194.8;26.0
9.390;3.622;197.4;26.0
9.410;3.614;200.1;26.0
9.430;3.607;202.7;26.0
9.450;3.600;205.4;26.0
9.470;3.594;208.1;26.0
9.490;3.587;210.7;26.0
9.510;3.580;213.4;26.0
9.530;3.573;216.1;26.0
9.550;3.567;218.7;26.0
9.570;3.560;221.4;26.0
9.590;3.553;224.0;26.0
9.610;3.548;226.7;26.0
9.630;3.541;229.4;26.0
9.650;3.535;232.0;26.0
9.670;3.530;234.7;26.0
9.690;3.523;237.4;26.0
9.710;3.518;240.0;26.0
9.730;3.511;242.7;26.0
9.750;3.505;245.3;26.0
9.770;3.499;248.0;26.0
9.790;3.493;250.7;26.0
9.810;3.487;253.3;26.0
9.810;3.487;253.5;26.0
