ml;pH;sec;°C
0.000;8.005;0.0;26.1
7.500;5.150;12.0;26.1
7.500;5.169;12.4;26.1
7.542;5.222;13.5;26.1
7.588;5.219;14.7;26.1
7.634;5.175;15.8;26.1
7.679;5.118;17.0;26.1
7.725;5.059;18.1;26.1
7.771;4.978;19.2;26.1
7.816;4.910;20.4;26.1
7.862;4.840;21.5;26.1
7.908;4.765;22.7;26.1
7.953;4.684;23.8;26.1
7.999;4.612;25.0;26.1
8.007;4.571;25.3;26.1
8.027;4.399;36.6;26.1
8.047;4.372;40.2;26.1
8.067;4.348;43.0;26.1
8.087;4.324;46.6;26.1
8.107;4.300;50.2;26.1
8.127;4.276;52.9;26.1
8.147;4.255;56.5;26.1
8.167;4.232;60.1;26.1
8.187;4.208;63.7;26.2
8.207;4.187;67.2;26.1
8.227;4.169;69.8;26.1
8.247;4.149;73.3;26.2
8.267;4.130;76.7;26.1
8.287;4.111;80.3;26.2
8.307;4.093;82.9;26.1
8.327;4.073;86.4;26.1
8.347;4.055;89.0;26.2
8.367;4.037;92.3;26.1
8.387;4.021;94.9;26.2
8.407;4.002;97.6;26.2
8.427;3.988;100.2;26.1
8.447;3.974;103.1;26.2
8.467;3.960;105.8;26.1
8.487;3.944;109.4;26.1
8.507;3.930;112.0;26.1
8.527;3.916;114.7;26.1
8.547;3.903;117.4;26.2
8.567;3.888;120.4;26.2
8.587;3.874;123.1;26.1
8.607;3.861;125.7;26.1
8.627;3.850;128.4;26.1
8.647;3.837;131.0;26.2
8.667;3.828;133.7;26.2
8.687;3.816;136.4;26.1
8.707;3.804;139.0;26.1
8.727;3.793;141.7;26.1
8.747;3.782;144.4;26.2
8.767;3.771;147.0;26.1
8.787;3.761;149.7;26.1
8.807;3.750;152.3;26.1
8.827;3.741;155.0;26.2
8.847;3.732;157.7;26.2
8.867;3.723;160.3;26.1
8.887;3.713;163.0;26.1
8.907;3.705;165.6;26.1
8.927;3.695;168.3;26.1
8.947;3.686;171.0;26.1
8.967;3.678;173.6;26.2
8.987;3.669;176.3;26.1
9.007;3.659;179.0;26.1
9.027;3.652;181.6;26.1
9.047;3.644;184.3;26.1
9.067;3.638;186.9;26.2
9.087;3.630;189.6;26.1
9.107;3.623;192.3;26.1
9.127;3.615;194.9;26.1
9.147;3.608;197.6;26.1
9.167;3.599;200.2;26.1
9.187;3.592;202.9;26.1
9.207;3.586;205.6;26.1
9.227;3.579;208.2;26.1
9.247;3.573;210.9;26.1
9.267;3.566;213.6;26.1
9.287;3.559;216.2;26.1
9.307;3.553;218.9;26.1
9.327;3.547;221.5;26.1
9.347;3.539;224.2;26.1
9.367;3.533;226.9;26.1
9.387;3.527;229.5;26.1
9.407;3.521;232.2;26.1
9.427;3.515;234.9;26.1
9.447;3.510;237.5;26.1
9.467;3.504;240.2;26.1
9.487;3.499;242.8;26.1
9.507;3.493;245.5;26.1
9.527;3.487;248.2;26.1
9.527;3.487;248.4;26.1
