ml;pH;sec;°C
0.000;8.010;0.0;26.1
7.500;4.028;12.0;26.1
7.500;4.971;22.5;26.1
7.500;4.971;22.5;26.1
7.500;4.972;22.7;26.1
7.545;4.804;23.8;26.1
7.591;4.624;24.9;26.1
7.637;4.578;26.3;26.1
7.637;4.883;34.3;26.2
7.637;4.883;34.3;26.2
7.637;4.884;34.4;26.2
7.682;4.648;35.6;26.2
7.698;4.575;36.2;26.2
7.698;4.840;43.4;26.1
7.698;4.840;43.4;26.1
7.698;4.841;43.6;26.1
7.743;4.694;44.7;26.1
7.782;4.557;45.9;26.1
7.782;4.767;52.7;26.1
7.782;4.767;52.7;26.1
7.782;4.768;52.9;26.1
7.824;4.634;54.0;26.1
7.840;4.518;54.6;26.1
7.840;4.715;61.3;26.1
7.840;4.715;61.3;26.1
7.840;4.716;61.4;26.1
7.885;4.530;62.8;26.1
7.885;4.676;68.7;26.2
7.885;4.676;68.7;26.2
7.885;4.676;68.9;26.2
7.915;4.540;69.8;26.2
7.915;4.645;75.9;26.1
7.915;4.645;75.9;26.1
7.915;4.646;76.1;26.1
7.952;4.511;77.2;26.1
7.952;4.605;82.6;26.1
7.952;4.605;82.6;26.1
7.952;4.606;82.7;26.1
7.975;4.508;83.5;26.1
7.995;4.559;94.9;26.1
8.015;4.537;100.2;26.1
8.035;4.516;106.1;26.1
8.055;4.495;111.1;26.2
8.075;4.474;116.9;26.1
8.095;4.453;122.6;26.1
8.115;4.429;128.2;26.1
8.135;4.404;133.5;26.1
8.155;4.380;138.6;26.1
8.175;4.356;143.9;26.2
8.195;4.330;148.7;26.2
8.215;4.307;153.8;26.2
8.235;4.284;158.6;26.1
8.255;4.263;163.5;26.2
8.275;4.241;167.9;26.1
8.295;4.220;172.4;26.1
8.315;4.198;177.2;26.1
8.335;4.175;182.1;26.1
8.355;4.154;186.9;26.1
8.375;4.134;191.8;26.2
8.395;4.115;196.6;26.2
8.415;4.097;201.1;26.2
8.435;4.079;205.5;26.2
8.455;4.062;210.3;26.2
8.475;4.046;214.1;26.1
8.495;4.030;218.1;26.2
8.515;4.013;222.4;26.2
8.535;3.997;226.6;26.2
8.555;3.979;230.8;26.1
8.575;3.964;234.8;26.1
8.595;3.949;239.0;26.1
8.615;3.936;242.8;26.2
8.635;3.923;246.8;26.2
8.655;3.910;250.6;26.2
8.675;3.897;254.8;26.1
8.695;3.884;258.7;26.1
8.715;3.872;262.9;26.2
8.735;3.858;266.5;26.1
8.755;3.847;270.3;26.2
8.775;3.835;273.9;26.2
8.795;3.823;277.6;26.1
8.815;3.813;281.4;26.2
8.835;3.802;285.0;26.2
8.855;3.791;288.6;26.1
8.875;3.781;292.2;26.1
8.895;3.771;296.2;26.1
8.915;3.761;299.8;26.2
8.935;3.751;303.2;26.1
8.955;3.741;306.8;26.2
8.975;3.731;310.6;26.1
8.995;3.722;314.2;26.1
9.015;3.713;318.2;26.2
9.035;3.703;321.7;26.1
9.055;3.697;325.3;26.2
9.075;3.689;328.9;26.2
9.095;3.681;332.5;26.2
9.115;3.672;336.1;26.2
9.135;3.664;339.5;26.2
9.155;3.655;342.9;26.1
9.175;3.647;346.7;26.1
9.195;3.640;350.2;26.2
9.215;3.633;353.6;26.2
9.235;3.625;357.0;26.1
9.255;3.618;360.6;26.2
9.275;3.611;364.0;26.1
9.295;3.604;367.7;26.2
9.315;3.597;371.1;26.1
9.335;3.590;374.5;26.1
9.355;3.583;378.1;26.1
9.375;3.577;381.3;26.2
9.395;3.570;384.6;26.2
9.415;3.564;388.0;26.2
9.435;3.558;391.2;26.2
9.455;3.552;394.6;26.2
9.475;3.546;398.1;26.1
9.495;3.540;401.5;26.2
9.515;3.534;404.7;26.1
9.535;3.528;408.1;26.2
9.555;3.522;411.6;26.2
9.575;3.517;415.0;26.2
9.595;3.510;418.4;26.2
9.615;3.505;422.0;26.2
9.635;3.500;425.6;26.2
9.655;3.494;428.9;26.1
9.675;3.489;432.1;26.1
9.675;3.490;432.3;26.1
