ml;pH;sec;°C
0.000;8.006;0.0;26.2
7.500;6.363;12.0;26.2
7.500;6.206;12.4;26.2
7.545;5.945;13.5;26.2
7.591;5.748;14.7;26.2
7.636;5.564;15.8;26.2
7.682;5.393;17.0;26.2
7.728;5.238;18.1;26.2
7.773;5.098;19.2;26.2
7.819;4.972;20.4;26.2
7.864;4.860;21.5;26.2
7.910;4.766;22.7;26.2
7.956;4.671;23.8;26.2
8.001;4.594;25.0;26.2
8.010;4.568;25.3;26.2
8.030;4.425;34.7;26.2
8.050;4.400;38.1;26.2
8.070;4.377;41.3;26.2
8.090;4.353;44.7;26.2
8.110;4.330;48.0;26.3
8.130;4.303;51.2;26.3
8.150;4.282;54.4;26.2
8.170;4.259;57.7;26.3
8.190;4.238;61.1;26.2
8.210;4.217;64.3;26.3
8.230;4.197;67.5;26.3
8.250;4.177;70.8;26.2
8.270;4.158;73.8;26.3
8.290;4.140;77.0;26.2
8.310;4.120;80.1;26.2
8.330;4.101;83.3;26.2
8.350;4.083;86.6;26.3
8.370;4.064;89.6;26.2
8.390;4.047;92.8;26.3
8.410;4.030;95.9;26.3
8.430;4.013;98.9;26.3
8.450;3.999;102.0;26.2
8.470;3.985;104.8;26.3
8.490;3.971;107.8;26.2
8.510;3.956;110.9;26.2
8.530;3.941;113.9;26.2
8.550;3.928;117.0;26.3
8.570;3.913;119.8;26.2
8.590;3.900;122.9;26.2
8.610;3.887;125.5;26.3
8.630;3.875;128.4;26.2
8.650;3.862;131.0;26.2
8.670;3.853;133.7;26.3
8.690;3.842;136.4;26.3
8.710;3.830;139.0;26.3
8.730;3.818;141.7;26.2
8.750;3.807;144.3;26.2
8.770;3.796;147.0;26.2
8.790;3.786;149.7;26.3
8.810;3.776;152.3;26.3
8.830;3.766;155.0;26.2
8.850;3.756;157.7;26.2
8.870;3.747;160.3;26.2
8.890;3.739;163.0;26.3
8.910;3.730;165.6;26.3
8.930;3.720;168.3;26.2
8.950;3.711;171.0;26.2
8.970;3.702;173.6;26.2
8.990;3.693;176.3;26.3
9.010;3.686;178.9;26.3
9.030;3.677;181.6;26.3
9.050;3.669;184.3;26.2
9.070;3.661;186.9;26.2
9.090;3.655;189.6;26.3
9.110;3.647;192.3;26.3
9.130;3.639;194.9;26.3
9.150;3.631;197.6;26.2
9.170;3.624;200.2;26.2
9.190;3.617;202.9;26.2
9.210;3.610;205.6;26.2
9.230;3.603;208.2;26.3
9.250;3.597;210.9;26.2
9.270;3.590;213.5;26.2
9.290;3.583;216.2;26.2
9.310;3.578;218.9;26.3
9.330;3.571;221.5;26.3
9.350;3.564;224.2;26.2
9.370;3.557;226.9;26.2
9.390;3.551;229.5;26.2
9.410;3.545;232.2;26.2
9.430;3.540;234.8;26.2
9.450;3.534;237.5;26.2
9.470;3.528;240.2;26.2
9.490;3.523;242.8;26.2
9.510;3.517;245.5;26.2
9.530;3.512;248.2;26.2
9.550;3.505;250.8;26.2
9.570;3.500;253.5;26.2
9.590;3.495;256.1;26.2
9.610;3.490;258.8;26.2
9.610;3.489;259.0;26.2
