ml;pH;sec;°C
0.000;7.952;0.0;25.7
7.500;5.008;12.0;25.7
7.500;5.028;12.4;25.7
7.542;5.094;13.5;25.7
7.588;5.078;14.7;25.7
7.633;5.041;15.8;25.7
7.679;4.989;17.0;25.7
7.724;4.950;18.1;25.7
7.770;4.883;19.2;25.7
7.816;4.811;20.4;25.7
7.861;4.775;21.5;25.7
7.907;4.704;22.7;25.7
7.953;4.655;23.8;25.7
7.998;4.611;25.0;25.7
8.022;4.575;25.7;25.7
8.042;4.523;30.5;25.7
8.062;4.498;33.1;25.7
8.082;4.472;35.8;25.7
8.102;4.449;38.5;25.7
8.122;4.426;41.1;25.7
8.142;4.400;43.8;25.7
8.162;4.376;46.4;25.7
8.182;4.352;49.1;25.7
8.202;4.328;51.8;25.7
8.222;4.308;54.4;25.7
8.242;4.286;57.1;25.7
8.262;4.265;59.8;25.7
8.282;4.245;62.4;25.7
8.302;4.226;65.1;25.7
8.322;4.201;68.1;25.7
8.342;4.182;70.8;25.7
8.362;4.161;73.4;25.7
8.382;4.142;76.1;25.7
8.402;4.123;78.8;25.7
8.422;4.104;81.4;25.7
8.442;4.087;84.1;25.8
8.462;4.072;86.8;25.7
8.482;4.053;89.4;25.7
8.502;4.039;92.1;25.7
8.522;4.023;94.7;25.7
8.542;4.003;97.4;25.7
8.562;3.989;100.1;25.7
8.582;3.974;102.7;25.7
8.602;3.960;105.4;25.8
8.622;3.945;108.2;25.7
8.642;3.932;110.9;25.8
8.662;3.920;113.6;25.8
8.682;3.907;116.2;25.7
8.702;3.895;118.9;25.7
8.722;3.881;121.5;25.8
8.742;3.870;124.2;25.8
8.762;3.857;126.9;25.7
8.782;3.845;129.5;25.7
8.802;3.834;132.2;25.7
8.822;3.823;134.9;25.8
8.842;3.813;137.5;25.8
8.862;3.802;140.2;25.7
8.882;3.793;142.8;25.7
8.902;3.784;145.5;25.8
8.922;3.774;148.2;25.8
8.942;3.764;150.8;25.7
8.962;3.754;153.5;25.7
8.982;3.745;156.1;25.8
9.002;3.736;158.8;25.8
9.022;3.727;161.5;25.7
9.042;3.718;164.1;25.7
9.062;3.709;166.8;25.8
9.082;3.702;169.5;25.8
9.102;3.693;172.1;25.7
9.122;3.684;174.8;25.7
9.142;3.676;177.4;25.8
9.162;3.668;180.1;25.8
9.182;3.659;182.8;25.8
9.202;3.649;185.4;25.7
9.222;3.641;188.1;25.7
9.242;3.634;190.7;25.8
9.262;3.626;193.4;25.8
9.282;3.618;196.1;25.7
9.302;3.611;198.7;25.7
9.322;3.604;201.4;25.8
9.342;3.596;204.1;25.8
9.362;3.589;206.7;25.8
9.382;3.581;209.4;25.7
9.402;3.574;212.0;25.7
9.422;3.568;214.7;25.8
9.442;3.561;217.4;25.8
9.462;3.555;220.0;25.8
9.482;3.549;222.7;25.7
9.502;3.543;225.3;25.8
9.522;3.538;228.0;25.8
9.542;3.531;230.7;25.8
9.562;3.525;233.3;25.7
9.582;3.519;236.0;25.8
9.602;3.514;238.7;25.8
9.622;3.508;241.3;25.8
9.642;3.502;244.0;25.8
9.662;3.497;246.6;25.7
9.682;3.492;249.3;25.7
9.702;3.487;252.0;25.8
9.702;3.487;252.2;25.8
