ml;pH;sec;°C
0.000;8.066;0.0;26.5
7.500;5.146;12.0;26.5
7.500;5.139;12.4;26.5
7.544;5.148;13.5;26.5
7.590;5.130;14.7;26.5
7.636;5.083;15.8;26.5
7.681;5.023;17.0;26.5
7.727;4.953;18.1;26.5
7.772;4.883;19.2;26.5
7.818;4.814;20.4;26.5
7.864;4.751;21.5;26.5
7.910;4.689;22.7;26.5
7.955;4.613;23.8;26.5
7.979;4.572;24.6;26.5
7.999;4.444;33.5;26.5
8.019;4.419;36.7;26.5
8.039;4.395;39.8;26.5
8.059;4.372;42.8;26.5
8.079;4.349;45.7;26.5
8.099;4.328;48.7;26.5
8.119;4.302;51.4;26.5
8.139;4.280;54.4;26.5
8.159;4.257;57.5;26.5
8.179;4.235;60.3;26.5
8.199;4.214;63.2;26.5
8.219;4.193;66.0;26.5
8.239;4.174;68.9;26.5
8.259;4.155;71.7;26.5
8.279;4.137;74.6;26.5
8.299;4.117;77.2;26.5
8.319;4.100;80.1;26.5
8.339;4.082;82.9;26.5
8.359;4.064;85.6;26.5
8.379;4.047;88.5;26.6
8.399;4.030;91.1;26.5
8.419;4.014;93.8;26.5
8.439;3.999;96.4;26.5
8.459;3.985;99.1;26.5
8.479;3.971;101.8;26.5
8.499;3.957;104.6;26.5
8.519;3.942;107.3;26.5
8.539;3.928;109.9;26.5
8.559;3.915;112.6;26.5
8.579;3.901;115.3;26.5
8.599;3.888;117.9;26.5
8.619;3.876;120.6;26.5
8.639;3.865;123.2;26.5
8.659;3.854;125.9;26.5
8.679;3.843;128.6;26.5
8.699;3.832;131.2;26.5
8.719;3.821;133.9;26.5
8.739;3.810;136.6;26.5
8.759;3.800;139.2;26.5
8.779;3.789;141.9;26.5
8.799;3.778;144.5;26.5
8.819;3.769;147.2;26.5
8.839;3.760;149.9;26.5
8.859;3.751;152.5;26.5
8.879;3.742;155.2;26.5
8.899;3.733;157.8;26.5
8.919;3.724;160.5;26.5
8.939;3.714;163.2;26.5
8.959;3.705;165.8;26.5
8.979;3.698;168.5;26.5
8.999;3.688;171.2;26.5
9.019;3.680;173.8;26.5
9.039;3.673;176.5;26.5
9.059;3.665;179.1;26.5
9.079;3.657;181.8;26.5
9.099;3.650;184.5;26.5
9.119;3.643;187.1;26.5
9.139;3.634;189.8;26.5
9.159;3.625;192.4;26.5
9.179;3.618;195.1;26.5
9.199;3.609;197.8;26.5
9.219;3.601;200.4;26.5
9.239;3.595;203.1;26.5
9.259;3.588;205.8;26.5
9.279;3.580;208.4;26.5
9.299;3.575;211.1;26.5
9.319;3.568;213.7;26.5
9.339;3.561;216.4;26.5
9.359;3.553;219.1;26.5
9.379;3.548;221.7;26.5
9.399;3.542;224.4;26.5
9.419;3.535;227.1;26.5
9.439;3.529;229.7;26.5
9.459;3.524;232.4;26.5
9.479;3.518;235.0;26.5
9.499;3.512;237.7;26.5
9.519;3.506;240.4;26.5
9.539;3.500;243.0;26.5
9.559;3.495;245.7;26.5
9.579;3.489;248.3;26.5
9.579;3.488;248.5;26.5
