ml;pH;sec;°C
0.000;8.015;0.0;26.3
7.500;4.833;12.0;26.3
7.500;4.947;12.4;26.3
7.545;5.111;13.5;26.3
7.590;5.098;14.7;26.3
7.636;5.039;15.8;26.3
7.681;4.974;17.0;26.3
7.727;4.918;18.1;26.3
7.773;4.830;19.3;26.3
7.818;4.743;20.4;26.3
7.864;4.657;21.5;26.3
7.910;4.637;22.7;26.3
7.941;4.540;23.6;26.3
7.961;4.500;28.8;26.3
7.981;4.470;31.4;26.3
8.001;4.443;34.3;26.3
8.021;4.415;37.1;26.3
8.041;4.391;39.8;26.3
8.061;4.366;42.5;26.3
8.081;4.347;45.1;26.3
8.101;4.327;47.8;26.3
8.121;4.296;50.4;26.3
8.141;4.273;53.1;26.3
8.161;4.253;55.8;26.3
8.181;4.231;59.6;26.3
8.201;4.209;62.2;26.3
8.221;4.189;64.9;26.3
8.241;4.168;67.6;26.3
8.261;4.150;70.2;26.3
8.281;4.129;72.9;26.3
8.301;4.113;75.5;26.3
8.321;4.095;78.2;26.3
8.341;4.074;80.9;26.3
8.361;4.057;83.5;26.3
8.381;4.041;86.2;26.3
8.401;4.024;88.8;26.3
8.421;4.010;91.5;26.3
8.441;3.994;94.2;26.3
8.461;3.978;96.8;26.3
8.481;3.966;99.5;26.3
8.501;3.952;102.2;26.3
8.521;3.937;104.8;26.3
8.541;3.924;107.5;26.3
8.561;3.910;110.1;26.3
8.581;3.897;112.8;26.3
8.601;3.882;115.5;26.3
8.621;3.870;118.1;26.3
8.641;3.857;120.8;26.3
8.661;3.847;123.4;26.3
8.681;3.836;126.1;26.3
8.701;3.824;129.7;26.3
8.721;3.813;132.4;26.3
8.741;3.801;135.0;26.3
8.761;3.791;137.7;26.3
8.781;3.779;140.4;26.3
8.801;3.770;143.0;26.3
8.821;3.760;146.4;26.3
8.841;3.751;150.1;26.3
8.861;3.741;153.5;26.3
8.881;3.732;156.7;26.3
8.901;3.723;159.4;26.3
8.921;3.715;162.0;26.3
8.941;3.705;165.3;26.3
8.961;3.697;168.3;26.3
8.981;3.688;171.0;26.3
9.001;3.679;173.8;26.3
9.021;3.671;176.9;26.3
9.041;3.664;179.5;26.3
9.061;3.656;182.8;26.3
9.081;3.649;185.4;26.3
9.101;3.641;188.1;26.3
9.121;3.633;191.3;26.3
9.141;3.626;194.0;26.3
9.161;3.618;196.6;26.3
9.181;3.610;199.3;26.3
9.201;3.604;202.0;26.3
9.221;3.597;204.6;26.3
9.241;3.590;207.3;26.3
9.261;3.583;209.9;26.3
9.281;3.578;212.6;26.3
9.301;3.572;215.3;26.3
9.321;3.564;217.9;26.3
9.341;3.558;220.6;26.3
9.361;3.552;223.3;26.3
9.381;3.546;225.9;26.3
9.401;3.539;228.6;26.3
9.421;3.533;231.2;26.3
9.441;3.528;233.9;26.3
9.461;3.523;236.6;26.3
9.481;3.517;239.6;26.3
9.501;3.511;242.3;26.3
9.521;3.506;244.9;26.3
9.541;3.500;248.2;26.3
9.561;3.494;250.8;26.3
9.581;3.489;253.5;26.3
9.581;3.489;253.7;26.3
