ml;pH;sec;°C
0.000;8.076;0.0;26.7
7.500;5.216;12.0;26.7
7.500;5.241;12.4;26.7
7.545;5.258;13.5;26.7
7.590;5.216;14.7;26.7
7.636;5.141;15.8;26.7
7.682;5.059;17.0;26.7
7.727;4.984;18.1;26.7
7.773;4.883;19.2;26.7
7.819;4.805;20.4;26.7
7.864;4.734;21.5;26.7
7.910;4.658;22.7;26.7
7.956;4.597;23.8;26.7
7.964;4.569;24.2;26.7
7.984;4.435;33.3;26.7
8.004;4.409;36.0;26.6
8.024;4.384;39.0;26.7
8.044;4.360;41.7;26.7
8.064;4.337;44.3;26.6
8.084;4.313;47.0;26.6
8.104;4.289;49.7;26.7
8.124;4.268;52.3;26.7
8.144;4.244;55.0;26.6
8.164;4.223;57.8;26.7
8.184;4.201;60.7;26.7
8.204;4.181;63.4;26.7
8.224;4.161;66.0;26.6
8.244;4.141;68.7;26.6
8.264;4.124;71.7;26.7
8.284;4.106;74.6;26.6
8.304;4.089;77.2;26.6
8.324;4.070;80.1;26.6
8.344;4.052;82.8;26.6
8.364;4.035;85.4;26.7
8.384;4.019;88.1;26.7
8.404;4.003;90.7;26.6
8.424;3.987;93.4;26.6
8.444;3.973;96.1;26.7
8.464;3.960;98.7;26.7
8.484;3.946;101.4;26.6
8.504;3.932;104.0;26.6
8.524;3.918;106.7;26.7
8.544;3.905;109.4;26.7
8.564;3.892;112.0;26.6
8.584;3.879;114.7;26.6
8.604;3.867;117.4;26.6
8.624;3.855;120.0;26.7
8.644;3.845;122.7;26.7
8.664;3.834;125.3;26.6
8.684;3.823;128.0;26.6
8.704;3.813;130.7;26.6
8.724;3.802;133.3;26.7
8.744;3.791;136.0;26.6
8.764;3.780;138.6;26.6
8.784;3.770;141.3;26.6
8.804;3.761;144.0;26.6
8.824;3.751;146.6;26.7
8.844;3.742;149.3;26.7
8.864;3.734;151.9;26.6
8.884;3.725;154.6;26.6
8.904;3.717;157.3;26.7
8.924;3.709;159.9;26.7
8.944;3.700;162.6;26.6
8.964;3.691;165.3;26.6
8.984;3.682;167.9;26.6
9.004;3.675;170.6;26.7
9.024;3.667;173.2;26.7
9.044;3.659;175.9;26.6
9.064;3.652;178.6;26.6
9.084;3.645;181.2;26.6
9.104;3.638;183.9;26.7
9.124;3.630;186.6;26.6
9.144;3.623;189.2;26.6
9.164;3.615;191.9;26.6
9.184;3.608;194.5;26.6
9.204;3.602;197.2;26.7
9.224;3.595;199.9;26.6
9.244;3.588;202.5;26.6
9.264;3.582;205.2;26.6
9.284;3.575;207.8;26.6
9.304;3.569;210.5;26.7
9.324;3.561;213.2;26.6
9.344;3.553;215.8;26.6
9.364;3.547;218.5;26.6
9.384;3.540;221.1;26.7
9.404;3.534;223.8;26.6
9.424;3.527;226.5;26.6
9.444;3.521;229.1;26.6
9.464;3.516;231.8;26.6
9.484;3.511;234.5;26.7
9.504;3.504;237.1;26.6
9.524;3.498;239.8;26.6
9.544;3.493;242.4;26.6
9.564;3.487;245.1;26.6
9.564;3.487;245.3;26.6
