ml;pH;sec;°C
0.000;7.977;0.0;26.5
7.500;5.654;12.0;26.5
7.500;5.630;12.4;26.5
7.541;5.588;13.5;26.5
7.587;5.509;14.7;26.5
7.633;5.394;15.8;26.5
7.678;5.291;17.0;26.5
7.724;5.178;18.1;26.5
7.770;5.066;19.2;26.5
7.815;4.953;20.4;26.5
7.861;4.849;21.5;26.5
7.906;4.752;22.7;26.5
7.952;4.661;23.8;26.5
7.991;4.565;25.0;26.5
8.011;4.406;35.0;26.4
8.031;4.382;37.9;26.4
8.051;4.358;41.3;26.4
8.071;4.336;44.0;26.4
8.091;4.314;46.6;26.4
8.111;4.290;49.9;26.4
8.131;4.266;52.7;26.4
8.151;4.244;55.8;26.4
8.171;4.221;59.0;26.4
8.191;4.200;62.0;26.4
8.211;4.178;65.1;26.4
8.231;4.159;68.1;26.4
8.251;4.141;71.1;26.4
8.271;4.123;73.8;26.4
8.291;4.105;76.7;26.4
8.311;4.086;79.7;26.4
8.331;4.067;82.7;26.4
8.351;4.049;85.6;26.4
8.371;4.031;88.3;26.4
8.391;4.015;91.1;26.4
8.411;3.999;93.8;26.4
8.431;3.984;96.4;26.4
8.451;3.969;99.3;26.4
8.471;3.955;102.1;26.4
8.491;3.940;104.8;26.4
8.511;3.926;107.5;26.4
8.531;3.912;110.1;26.4
8.551;3.898;112.8;26.4
8.571;3.885;115.4;26.4
8.591;3.871;118.1;26.4
8.611;3.859;120.8;26.4
8.631;3.847;123.4;26.4
8.651;3.836;126.1;26.3
8.671;3.825;128.7;26.4
8.691;3.814;131.4;26.4
8.711;3.803;134.1;26.4
8.731;3.791;136.7;26.4
8.751;3.781;139.4;26.4
8.771;3.770;142.1;26.4
8.791;3.760;144.7;26.4
8.811;3.749;147.4;26.4
8.831;3.741;150.0;26.4
8.851;3.731;152.7;26.4
8.871;3.722;155.4;26.4
8.891;3.713;158.0;26.4
8.911;3.704;160.7;26.4
8.931;3.696;163.3;26.4
8.951;3.685;166.0;26.4
8.971;3.677;168.7;26.4
8.991;3.669;171.3;26.4
9.011;3.661;174.0;26.4
9.031;3.652;176.7;26.4
9.051;3.645;179.3;26.4
9.071;3.638;182.0;26.4
9.091;3.630;184.6;26.4
9.111;3.623;187.3;26.4
9.131;3.615;190.0;26.4
9.151;3.607;192.6;26.3
9.171;3.601;195.3;26.4
9.191;3.593;198.0;26.4
9.211;3.586;200.6;26.3
9.231;3.580;203.3;26.4
9.251;3.573;205.9;26.3
9.271;3.567;208.6;26.4
9.291;3.561;211.3;26.4
9.311;3.554;213.9;26.4
9.331;3.547;216.6;26.4
9.351;3.541;219.2;26.4
9.371;3.535;221.9;26.3
9.391;3.528;224.6;26.3
9.411;3.523;227.2;26.4
9.431;3.517;229.9;26.4
9.451;3.511;232.6;26.3
9.471;3.506;235.2;26.4
9.491;3.501;237.9;26.4
9.511;3.495;240.5;26.3
9.531;3.489;243.2;26.3
9.531;3.489;243.4;26.3
