ml;pH;sec;°C
0.000;7.952;0.0;25.5
7.500;4.983;12.4;25.5
7.500;5.094;12.8;25.5
7.545;5.265;13.9;25.5
7.591;5.315;15.1;25.5
7.636;5.317;16.2;25.5
7.682;5.293;17.3;25.5
7.727;5.251;18.5;25.5
7.773;5.198;19.6;25.5
7.819;5.138;20.8;25.5
7.864;5.072;21.9;25.5
7.910;5.000;23.1;25.5
7.956;4.924;24.2;25.5
8.001;4.848;25.3;25.5
8.047;4.776;26.5;25.5
8.093;4.702;27.6;25.5
8.138;4.628;28.8;25.5
8.170;4.568;29.7;25.5
8.190;4.364;41.5;25.4
8.210;4.340;45.3;25.4
8.230;4.317;48.9;25.4
8.250;4.295;52.5;25.4
8.270;4.273;56.1;25.4
8.290;4.252;59.6;25.5
8.310;4.232;63.0;25.4
8.330;4.209;66.4;25.4
8.350;4.189;70.0;25.4
8.370;4.166;73.5;25.4
8.390;4.148;76.7;25.5
8.410;4.128;80.1;25.4
8.430;4.110;83.5;25.4
8.450;4.092;86.8;25.4
8.470;4.076;90.0;25.4
8.490;4.059;93.2;25.5
8.510;4.042;96.6;25.5
8.530;4.025;99.9;25.5
8.550;4.008;103.1;25.4
8.570;3.992;106.3;25.4
8.590;3.976;109.4;25.4
8.610;3.962;112.4;25.5
8.630;3.948;115.5;25.5
8.650;3.934;118.5;25.4
8.670;3.922;121.4;25.5
8.690;3.909;124.4;25.4
8.710;3.896;127.3;25.5
8.730;3.883;130.3;25.5
8.750;3.869;133.3;25.4
8.770;3.858;136.2;25.5
8.790;3.846;139.0;25.5
8.810;3.834;141.9;25.4
8.830;3.823;144.6;25.4
8.850;3.812;147.4;25.4
8.870;3.802;150.1;25.4
8.890;3.791;152.9;25.4
8.910;3.782;155.6;25.4
8.930;3.772;158.2;25.4
8.950;3.761;160.9;25.5
8.970;3.752;163.6;25.5
8.990;3.742;166.2;25.5
9.010;3.732;168.9;25.4
9.030;3.723;171.6;25.5
9.050;3.716;174.2;25.5
9.070;3.707;176.9;25.5
9.090;3.697;179.5;25.4
9.110;3.690;182.2;25.4
9.130;3.682;184.9;25.5
9.150;3.674;187.5;25.5
9.170;3.665;190.2;25.5
9.190;3.657;192.9;25.4
9.210;3.649;195.5;25.4
9.230;3.641;198.2;25.5
9.250;3.635;200.8;25.5
9.270;3.627;203.5;25.5
9.290;3.620;206.2;25.4
9.310;3.614;208.8;25.4
9.330;3.607;211.5;25.5
9.350;3.600;214.1;25.5
9.370;3.593;216.8;25.5
9.390;3.586;219.5;25.5
9.410;3.580;222.1;25.4
9.430;3.573;224.8;25.4
9.450;3.567;227.5;25.5
9.470;3.562;230.1;25.5
9.490;3.555;232.8;25.5
9.510;3.549;235.4;25.4
9.530;3.543;238.1;25.4
9.550;3.537;240.8;25.5
9.570;3.532;243.4;25.5
9.590;3.526;246.1;25.5
9.610;3.520;248.7;25.5
9.630;3.514;251.4;25.4
9.650;3.508;254.1;25.4
9.670;3.504;256.7;25.5
9.690;3.499;259.4;25.5
9.710;3.494;262.1;25.5
9.730;3.488;264.7;25.4
9.730;3.488;264.9;25.4
