ml;pH;sec;°C
0.000;7.926;0.0;25.8
7.500;4.920;12.0;25.8
7.500;5.008;12.4;25.8
7.543;5.155;13.5;25.8
7.589;5.199;14.7;25.8
7.634;5.196;15.8;25.8
7.680;5.168;17.0;25.8
7.726;5.123;18.1;25.8
7.771;5.074;19.3;25.8
7.817;5.010;20.4;25.8
7.863;4.932;21.5;25.8
7.908;4.870;22.7;25.8
7.954;4.805;23.8;25.8
8.000;4.740;25.0;25.8
8.045;4.666;26.1;25.8
8.091;4.605;27.2;25.8
8.107;4.571;27.8;25.8
8.127;4.409;38.1;25.7
8.147;4.384;40.9;25.7
8.167;4.357;44.7;25.7
8.187;4.334;48.3;25.8
8.207;4.311;52.0;25.7
8.227;4.288;55.8;25.8
8.247;4.267;59.2;25.7
8.267;4.247;62.6;25.7
8.287;4.225;65.8;25.7
8.307;4.205;69.3;25.7
8.327;4.185;72.7;25.7
8.347;4.164;76.1;25.7
8.367;4.142;79.1;25.7
8.387;4.124;82.4;25.7
8.407;4.105;85.6;25.7
8.427;4.088;89.0;25.7
8.447;4.072;92.1;25.7
8.467;4.054;95.3;25.7
8.487;4.039;98.3;25.7
8.507;4.021;101.4;25.7
8.527;4.005;104.6;25.7
8.547;3.987;107.7;25.7
8.567;3.973;110.9;25.7
8.587;3.957;113.9;25.7
8.607;3.942;117.0;25.7
8.627;3.928;120.2;25.7
8.647;3.915;123.1;25.7
8.667;3.902;125.9;25.7
8.687;3.891;128.6;25.7
8.707;3.876;131.2;25.7
8.727;3.864;133.9;25.7
8.747;3.850;136.7;25.7
8.767;3.837;139.8;25.7
8.787;3.826;142.4;25.7
8.807;3.815;145.1;25.7
8.827;3.803;147.8;25.7
8.847;3.793;150.4;25.7
8.867;3.784;153.1;25.7
8.887;3.774;155.8;25.7
8.907;3.763;158.4;25.7
8.927;3.753;161.1;25.7
8.947;3.743;163.7;25.7
8.967;3.734;166.4;25.7
8.987;3.723;169.1;25.7
9.007;3.714;171.7;25.7
9.027;3.706;174.4;25.7
9.047;3.697;177.1;25.7
9.067;3.689;179.7;25.7
9.087;3.681;182.4;25.7
9.107;3.673;185.0;25.7
9.127;3.665;187.7;25.7
9.147;3.656;190.4;25.7
9.167;3.648;193.0;25.7
9.187;3.640;195.7;25.7
9.207;3.633;198.3;25.7
9.227;3.625;201.0;25.7
9.247;3.617;203.7;25.7
9.267;3.611;206.3;25.7
9.287;3.604;209.0;25.7
9.307;3.598;211.7;25.7
9.327;3.591;214.3;25.7
9.347;3.583;217.0;25.7
9.367;3.577;219.6;25.7
9.387;3.569;222.3;25.7
9.407;3.563;225.0;25.7
9.427;3.557;227.6;25.7
9.447;3.552;230.3;25.8
9.467;3.545;233.0;25.7
9.487;3.539;235.6;25.7
9.507;3.533;238.3;25.7
9.527;3.528;240.9;25.7
9.547;3.522;243.6;25.7
9.567;3.516;246.3;25.7
9.587;3.510;248.9;25.7
9.607;3.504;251.6;25.7
9.627;3.499;254.2;25.8
9.647;3.493;256.9;25.7
9.667;3.488;259.6;25.7
9.667;3.488;259.8;25.7
