ml;pH;sec;°C
0.000;8.025;0.0;26.3
7.500;5.587;12.0;26.3
7.500;5.608;12.4;26.3
7.545;5.644;13.5;26.3
7.590;5.582;14.7;26.3
7.636;5.496;15.8;26.3
7.682;5.434;17.0;26.3
7.727;5.358;18.1;26.3
7.773;5.293;19.2;26.3
7.818;5.207;20.4;26.3
7.864;5.131;21.5;26.3
7.910;5.065;22.7;26.3
7.955;5.011;23.8;26.3
8.001;4.928;25.0;26.3
8.047;4.863;26.1;26.3
8.092;4.830;27.2;26.3
8.138;4.752;28.4;26.3
8.184;4.685;29.5;26.3
8.229;4.650;30.7;26.3
8.268;4.578;31.8;26.3
8.268;4.603;34.7;26.3
8.268;4.603;34.7;26.3
8.268;4.603;34.9;26.3
8.297;4.569;35.8;26.3
8.317;4.533;41.5;26.3
8.337;4.498;44.2;26.3
8.357;4.480;48.2;26.3
8.377;4.458;50.8;26.3
8.397;4.433;53.5;26.3
8.417;4.408;56.1;26.3
8.437;4.390;58.8;26.3
8.457;4.365;61.5;26.3
8.477;4.344;64.1;26.3
8.497;4.324;66.8;26.3
8.517;4.303;69.5;26.3
8.537;4.278;72.1;26.3
8.557;4.259;75.9;26.3
8.577;4.238;79.5;26.3
8.597;4.217;82.8;26.3
8.617;4.196;86.4;26.3
8.637;4.178;89.0;26.3
8.657;4.160;92.6;26.3
8.677;4.144;95.3;26.3
8.697;4.123;98.0;26.3
8.717;4.106;101.6;26.3
8.737;4.088;105.6;26.3
8.757;4.070;109.2;26.3
8.777;4.052;111.8;26.3
8.797;4.037;114.5;26.3
8.817;4.021;117.2;26.3
8.837;4.007;120.6;26.3
8.857;3.993;124.0;26.3
8.877;3.979;127.1;26.3
8.897;3.964;129.7;26.3
8.917;3.950;132.4;26.3
8.937;3.937;135.6;26.3
8.957;3.923;138.3;26.3
8.977;3.910;140.9;26.3
8.997;3.898;143.6;26.3
9.017;3.885;146.6;26.3
9.037;3.873;149.9;26.3
9.057;3.863;152.5;26.3
9.077;3.852;155.6;26.3
9.097;3.841;158.2;26.3
9.117;3.830;160.9;26.3
9.137;3.818;163.6;26.3
9.157;3.808;166.2;26.3
9.177;3.797;168.9;26.3
9.197;3.787;171.5;26.3
9.217;3.777;174.2;26.3
9.237;3.768;176.9;26.3
9.257;3.759;179.9;26.3
9.277;3.750;182.6;26.3
9.297;3.741;185.6;26.3
9.317;3.732;188.3;26.3
9.337;3.723;190.9;26.3
9.357;3.714;194.0;26.3
9.377;3.705;197.0;26.3
9.397;3.696;200.1;26.3
9.417;3.688;203.3;26.3
9.437;3.680;206.3;26.3
9.457;3.672;209.0;26.3
9.477;3.665;211.6;26.3
9.497;3.657;214.7;26.3
9.517;3.650;217.3;26.3
9.537;3.642;220.0;26.3
9.557;3.633;223.1;26.3
9.577;3.626;225.7;26.3
9.597;3.618;228.4;26.3
9.617;3.612;231.0;26.3
9.637;3.605;233.7;26.3
9.657;3.599;236.4;26.3
9.677;3.592;239.0;26.3
9.697;3.586;242.1;26.3
9.717;3.580;244.7;26.3
9.737;3.573;247.4;26.4
9.757;3.567;250.0;26.4
9.777;3.560;252.7;26.3
9.797;3.554;255.6;26.4
9.817;3.548;258.2;26.3
9.837;3.542;260.9;26.3
9.857;3.536;263.5;26.3
9.877;3.531;266.2;26.3
9.897;3.526;268.9;26.3
9.917;3.520;271.5;26.3
9.937;3.514;274.2;26.3
9.957;3.508;276.9;26.3
9.977;3.503;279.7;26.4
9.997;3.498;282.4;26.3
10.017;3.492;285.0;26.3
10.037;3.487;287.7;26.3
10.037;3.488;287.9;26.3
