ml;pH;sec;°C
0.000;7.987;0.0;26.2
7.500;4.991;12.0;26.2
7.500;5.045;12.4;26.2
7.545;5.144;13.5;26.2
7.591;5.151;14.7;26.2
7.636;5.125;15.8;26.2
7.682;5.098;17.0;26.2
7.727;5.058;18.1;26.2
7.773;5.014;19.2;26.2
7.819;4.953;20.4;26.2
7.864;4.878;21.5;26.2
7.910;4.807;22.7;26.2
7.956;4.746;23.8;26.2
8.001;4.685;25.0;26.2
8.047;4.620;26.1;26.2
8.071;4.577;26.9;26.2
8.091;4.456;36.4;26.2
8.111;4.428;39.0;26.2
8.131;4.405;42.5;26.2
8.151;4.379;45.9;26.1
8.171;4.355;49.1;26.2
8.191;4.331;52.1;26.1
8.211;4.308;54.8;26.1
8.231;4.286;57.5;26.2
8.251;4.266;60.9;26.2
8.271;4.245;64.1;26.2
8.291;4.224;67.5;26.2
8.311;4.203;70.8;26.2
8.331;4.181;74.0;26.1
8.351;4.160;76.9;26.1
8.371;4.139;79.5;26.1
8.391;4.120;82.2;26.2
8.411;4.102;85.0;26.1
8.431;4.085;88.3;26.2
8.451;4.068;90.9;26.1
8.471;4.051;93.6;26.2
8.491;4.036;96.3;26.2
8.511;4.020;98.9;26.2
8.531;4.004;101.6;26.2
8.551;3.986;104.6;26.2
8.571;3.971;107.3;26.2
8.591;3.957;109.9;26.2
8.611;3.943;112.8;26.2
8.631;3.929;115.5;26.2
8.651;3.917;118.1;26.2
8.671;3.904;120.8;26.2
8.691;3.892;123.4;26.2
8.711;3.878;126.1;26.2
8.731;3.866;129.0;26.2
8.751;3.853;131.6;26.2
8.771;3.841;134.3;26.2
8.791;3.829;136.9;26.2
8.811;3.818;139.6;26.2
8.831;3.808;142.3;26.2
8.851;3.796;144.9;26.2
8.871;3.787;147.6;26.2
8.891;3.777;150.3;26.2
8.911;3.765;152.9;26.2
8.931;3.754;155.6;26.2
8.951;3.744;158.2;26.2
8.971;3.733;160.9;26.2
8.991;3.723;163.6;26.2
9.011;3.713;166.2;26.2
9.031;3.704;168.9;26.2
9.051;3.696;171.6;26.2
9.071;3.688;174.2;26.2
9.091;3.679;176.9;26.2
9.111;3.671;179.5;26.2
9.131;3.661;182.2;26.1
9.151;3.653;184.9;26.2
9.171;3.645;187.5;26.2
9.191;3.637;190.2;26.2
9.211;3.629;192.8;26.2
9.231;3.622;195.5;26.2
9.251;3.614;198.2;26.2
9.271;3.608;200.8;26.2
9.291;3.601;203.5;26.2
9.311;3.593;206.2;26.2
9.331;3.586;208.8;26.2
9.351;3.579;211.5;26.2
9.371;3.573;214.1;26.2
9.391;3.566;216.8;26.2
9.411;3.559;219.5;26.2
9.431;3.553;222.1;26.2
9.451;3.547;224.8;26.2
9.471;3.541;227.5;26.2
9.491;3.535;230.1;26.2
9.511;3.529;232.8;26.2
9.531;3.523;235.4;26.2
9.551;3.516;238.1;26.2
9.571;3.511;240.8;26.2
9.591;3.506;243.4;26.2
9.611;3.499;246.1;26.2
9.631;3.494;248.7;26.2
9.651;3.489;251.4;26.2
9.651;3.489;251.6;26.2
