ml;pH;sec;°C
0.000;7.921;0.0;25.7
7.500;4.927;12.0;25.7
7.500;5.023;12.4;25.7
7.544;5.231;13.5;25.7
7.590;5.295;14.7;25.7
7.635;5.297;15.8;25.7
7.681;5.273;17.0;25.7
7.727;5.231;18.1;25.7
7.772;5.166;19.3;25.7
7.818;5.097;20.4;25.7
7.864;5.043;21.5;25.7
7.909;4.969;22.7;25.7
7.955;4.894;23.8;25.7
8.001;4.809;25.0;25.7
8.046;4.742;26.1;25.7
8.092;4.676;27.3;25.7
8.138;4.616;28.4;25.7
8.161;4.573;29.2;25.7
8.181;4.401;39.8;25.7
8.201;4.376;43.4;25.7
8.221;4.353;46.8;25.7
8.241;4.331;50.4;25.7
8.261;4.310;54.1;25.7
8.281;4.287;57.7;25.7
8.301;4.262;60.5;25.7
8.321;4.242;63.4;25.7
8.341;4.221;66.8;25.7
8.361;4.199;70.0;25.7
8.381;4.178;73.1;25.7
8.401;4.160;76.7;25.7
8.421;4.140;79.5;25.7
8.441;4.122;83.0;25.7
8.461;4.103;86.6;25.7
8.481;4.085;89.4;25.7
8.501;4.068;92.3;25.7
8.521;4.049;95.1;25.7
8.541;4.031;98.0;25.7
8.561;4.015;101.2;25.7
8.581;3.997;104.3;25.7
8.601;3.982;107.1;25.7
8.621;3.967;110.0;25.7
8.641;3.952;112.8;25.7
8.661;3.937;115.5;25.7
8.681;3.925;118.1;25.7
8.701;3.912;120.8;25.7
8.721;3.900;124.0;25.7
8.741;3.886;126.9;25.7
8.761;3.873;129.5;25.7
8.781;3.861;132.4;25.7
8.801;3.848;135.2;25.7
8.821;3.837;137.9;25.7
8.841;3.825;140.6;25.7
8.861;3.816;143.2;25.7
8.881;3.804;146.1;25.7
8.901;3.795;148.7;25.7
8.921;3.784;151.4;25.7
8.941;3.773;154.1;25.7
8.961;3.763;156.7;25.7
8.981;3.754;159.4;25.7
9.001;3.742;162.0;25.7
9.021;3.733;164.7;25.7
9.041;3.726;167.4;25.7
9.061;3.715;170.0;25.7
9.081;3.707;172.7;25.7
9.101;3.698;175.4;25.7
9.121;3.691;178.0;25.7
9.141;3.681;180.7;25.7
9.161;3.673;183.3;25.7
9.181;3.666;186.0;25.7
9.201;3.657;188.7;25.7
9.221;3.649;191.3;25.7
9.241;3.642;194.0;25.7
9.261;3.635;196.7;25.7
9.281;3.627;199.3;25.7
9.301;3.619;202.0;25.7
9.321;3.613;204.6;25.7
9.341;3.606;207.3;25.7
9.361;3.598;210.0;25.7
9.381;3.592;212.6;25.7
9.401;3.585;215.3;25.7
9.421;3.578;217.9;25.7
9.441;3.571;220.6;25.7
9.461;3.566;223.3;25.7
9.481;3.559;225.9;25.7
9.501;3.553;228.6;25.7
9.521;3.547;231.3;25.7
9.541;3.541;233.9;25.7
9.561;3.534;236.6;25.7
9.581;3.528;239.2;25.7
9.601;3.523;241.9;25.7
9.621;3.517;244.6;25.7
9.641;3.512;247.2;25.7
9.661;3.506;249.9;25.7
9.681;3.501;252.5;25.7
9.701;3.495;255.2;25.7
9.721;3.491;257.9;25.7
9.741;3.484;260.5;25.7
9.741;3.484;260.7;25.7
