ml;pH;sec;°C
0.000;7.978;0.0;26.3
7.500;5.189;12.0;26.3
7.500;5.217;12.4;26.3
7.545;5.253;13.5;26.3
7.590;5.212;14.7;26.3
7.636;5.178;15.8;26.3
7.682;5.128;17.0;26.3
7.727;5.060;18.1;26.3
7.773;4.967;19.2;26.3
7.818;4.889;20.4;26.3
7.864;4.835;21.5;26.3
7.910;4.775;22.7;26.3
7.955;4.694;23.8;26.3
8.001;4.625;25.0;26.3
8.033;4.575;25.9;26.3
8.053;4.447;35.0;26.3
8.073;4.422;38.5;26.2
8.093;4.399;41.7;26.3
8.113;4.375;44.4;26.2
8.133;4.350;47.0;26.2
8.153;4.326;50.2;26.2
8.173;4.303;53.3;26.2
8.193;4.279;56.3;26.3
8.213;4.257;59.0;26.3
8.233;4.236;62.2;26.3
8.253;4.216;64.9;26.3
8.273;4.196;67.5;26.2
8.293;4.177;70.2;26.2
8.313;4.156;73.1;26.3
8.333;4.135;75.7;26.2
8.353;4.114;78.4;26.3
8.373;4.097;81.0;26.3
8.393;4.077;83.9;26.2
8.413;4.059;86.7;26.3
8.433;4.043;89.4;26.2
8.453;4.027;92.1;26.3
8.473;4.012;94.7;26.3
8.493;3.996;97.4;26.2
8.513;3.980;100.2;26.3
8.533;3.965;103.1;26.3
8.553;3.949;105.8;26.3
8.573;3.934;108.4;26.2
8.593;3.920;111.1;26.2
8.613;3.907;113.7;26.3
8.633;3.894;116.4;26.3
8.653;3.881;119.1;26.3
8.673;3.869;121.7;26.2
8.693;3.857;124.4;26.3
8.713;3.845;127.0;26.3
8.733;3.832;129.7;26.3
8.753;3.820;132.4;26.3
8.773;3.809;135.0;26.3
8.793;3.798;137.7;26.3
8.813;3.787;140.3;26.2
8.833;3.777;143.0;26.3
8.853;3.767;145.7;26.3
8.873;3.757;148.3;26.3
8.893;3.747;151.0;26.3
8.913;3.738;153.7;26.2
8.933;3.728;156.3;26.3
8.953;3.719;159.0;26.3
8.973;3.709;161.6;26.3
8.993;3.700;164.3;26.3
9.013;3.691;167.0;26.2
9.033;3.683;169.6;26.3
9.053;3.675;172.3;26.3
9.073;3.667;175.0;26.3
9.093;3.659;177.6;26.3
9.113;3.651;180.3;26.2
9.133;3.643;182.9;26.3
9.153;3.635;185.6;26.3
9.173;3.627;188.3;26.3
9.193;3.619;190.9;26.2
9.213;3.612;193.6;26.3
9.233;3.606;196.2;26.3
9.253;3.599;198.9;26.3
9.273;3.592;201.6;26.3
9.293;3.585;204.2;26.3
9.313;3.578;206.9;26.3
9.333;3.572;209.6;26.3
9.353;3.565;212.2;26.3
9.373;3.558;214.9;26.3
9.393;3.551;217.5;26.3
9.413;3.545;220.2;26.3
9.433;3.539;222.9;26.3
9.453;3.534;225.5;26.3
9.473;3.528;228.2;26.3
9.493;3.522;230.8;26.3
9.513;3.516;233.5;26.3
9.533;3.510;236.2;26.2
9.553;3.504;238.8;26.3
9.573;3.498;241.5;26.3
9.593;3.493;244.1;26.3
9.613;3.487;246.8;26.3
9.613;3.487;247.0;26.3
