ml;pH;sec;°C
0.000;8.022;0.0;25.6
7.500;5.414;12.0;25.6
7.500;5.383;12.4;25.6
7.545;5.370;13.5;25.6
7.591;5.291;14.7;25.6
7.636;5.218;15.8;25.6
7.682;5.145;17.0;25.6
7.727;5.077;18.1;25.6
7.773;4.975;19.3;25.6
7.819;4.910;20.4;25.6
7.864;4.826;21.5;25.6
7.910;4.773;22.7;25.6
7.956;4.704;23.8;25.6
8.001;4.624;25.0;25.6
8.033;4.576;25.9;25.6
8.053;4.531;30.7;25.7
8.073;4.502;33.3;25.7
8.093;4.474;36.0;25.7
8.113;4.449;38.7;25.7
8.133;4.423;41.3;25.7
8.153;4.396;44.9;25.7
8.173;4.373;47.6;25.7
8.193;4.350;50.2;25.7
8.213;4.328;52.9;25.7
8.233;4.306;55.6;25.7
8.253;4.284;58.2;25.7
8.273;4.264;60.9;25.7
8.293;4.243;63.6;25.7
8.313;4.219;66.2;25.7
8.333;4.199;68.9;25.7
8.353;4.178;71.5;25.7
8.373;4.156;74.2;25.7
8.393;4.136;76.9;25.7
8.413;4.116;80.1;25.7
8.433;4.098;83.5;25.7
8.453;4.082;86.2;25.7
8.473;4.064;88.8;25.7
8.493;4.047;91.5;25.7
8.513;4.031;94.2;25.7
8.533;4.014;96.8;25.7
8.553;3.997;99.5;25.7
8.573;3.980;102.1;25.7
8.593;3.967;104.8;25.7
8.613;3.952;107.5;25.7
8.633;3.937;110.1;25.7
8.653;3.924;112.8;25.7
8.673;3.911;115.5;25.7
8.693;3.898;118.1;25.7
8.713;3.885;120.8;25.7
8.733;3.872;123.4;25.7
8.753;3.859;126.1;25.7
8.773;3.846;128.8;25.7
8.793;3.834;132.0;25.7
8.813;3.823;134.7;25.7
8.833;3.812;137.3;25.7
8.853;3.802;140.0;25.7
8.873;3.792;142.6;25.7
8.893;3.782;145.3;25.7
8.913;3.772;148.0;25.7
8.933;3.761;150.6;25.7
8.953;3.751;153.3;25.7
8.973;3.741;156.0;25.7
8.993;3.731;158.6;25.7
9.013;3.722;161.3;25.7
9.033;3.713;163.9;25.7
9.053;3.705;166.6;25.7
9.073;3.696;169.3;25.7
9.093;3.688;171.9;25.7
9.113;3.680;174.6;25.7
9.133;3.672;177.2;25.7
9.153;3.663;179.9;25.7
9.173;3.655;182.6;25.7
9.193;3.647;185.2;25.7
9.213;3.639;187.9;25.7
9.233;3.632;190.6;25.7
9.253;3.625;193.2;25.7
9.273;3.618;195.9;25.8
9.293;3.612;198.5;25.7
9.313;3.604;201.2;25.7
9.333;3.597;203.9;25.7
9.353;3.591;206.5;25.7
9.373;3.584;209.2;25.8
9.393;3.577;211.8;25.7
9.413;3.570;214.5;25.7
9.433;3.564;217.2;25.7
9.453;3.559;219.8;25.7
9.473;3.553;222.5;25.8
9.493;3.547;225.2;25.7
9.513;3.540;227.8;25.7
9.533;3.534;230.5;25.7
9.553;3.529;233.1;25.8
9.573;3.523;235.8;25.8
9.593;3.517;238.5;25.8
9.613;3.511;241.1;25.7
9.633;3.506;243.8;25.7
9.653;3.501;246.4;25.7
9.673;3.496;249.1;25.8
9.693;3.491;251.8;25.8
9.713;3.486;254.4;25.8
9.713;3.486;254.6;25.8
