ml;pH;sec;°C
0.000;8.018;0.0;25.9
7.500;5.069;12.0;25.9
7.500;5.119;12.4;25.9
7.542;5.181;13.5;25.9
7.588;5.149;14.7;25.9
7.633;5.081;15.8;25.9
7.679;5.052;17.0;25.9
7.724;4.996;18.1;25.9
7.770;4.901;19.3;25.9
7.816;4.839;20.4;25.9
7.861;4.792;21.5;25.9
7.907;4.717;22.7;25.9
7.953;4.646;23.8;25.9
7.992;4.563;25.0;25.9
8.012;4.530;30.7;26.0
8.032;4.502;33.3;25.9
8.052;4.473;36.0;25.9
8.072;4.449;39.6;25.9
8.092;4.426;42.3;25.9
8.112;4.398;44.9;26.0
8.132;4.376;47.6;26.0
8.152;4.353;50.2;25.9
8.172;4.330;52.9;26.0
8.192;4.305;56.5;25.9
8.212;4.283;60.3;26.0
8.232;4.262;63.0;25.9
8.252;4.240;65.6;25.9
8.272;4.221;68.3;26.0
8.292;4.202;71.0;25.9
8.312;4.180;74.4;25.9
8.332;4.158;78.4;25.9
8.352;4.137;81.6;25.9
8.372;4.119;84.3;26.0
8.392;4.099;87.9;26.0
8.412;4.082;90.6;26.0
8.432;4.065;93.2;25.9
8.452;4.048;96.4;26.0
8.472;4.032;99.9;25.9
8.492;4.016;102.5;26.0
8.512;4.001;105.6;26.0
8.532;3.984;108.2;25.9
8.552;3.969;110.9;26.0
8.572;3.954;113.9;26.0
8.592;3.938;117.4;25.9
8.612;3.925;120.0;25.9
8.632;3.912;123.1;26.0
8.652;3.899;126.3;26.0
8.672;3.888;129.3;26.0
8.692;3.875;132.4;25.9
8.712;3.863;135.2;26.0
8.732;3.851;137.9;25.9
8.752;3.838;140.7;25.9
8.772;3.827;143.4;26.0
8.792;3.815;146.4;26.0
8.812;3.804;149.1;25.9
8.832;3.794;151.8;26.0
8.852;3.785;154.4;26.0
8.872;3.775;157.1;26.0
8.892;3.765;160.3;26.0
8.912;3.755;163.4;25.9
8.932;3.745;166.0;26.0
8.952;3.735;168.9;26.0
8.972;3.726;171.9;26.0
8.992;3.717;175.2;26.0
9.012;3.708;177.8;26.0
9.032;3.699;180.9;25.9
9.052;3.692;183.5;26.0
9.072;3.684;186.2;26.0
9.092;3.676;188.8;26.0
9.112;3.668;191.9;26.0
9.132;3.659;194.7;25.9
9.152;3.651;198.0;26.0
9.172;3.643;200.6;25.9
9.192;3.636;203.7;26.0
9.212;3.628;206.3;26.0
9.232;3.621;209.0;26.0
9.252;3.614;211.7;25.9
9.272;3.607;214.3;26.0
9.292;3.601;217.0;26.0
9.312;3.594;219.8;26.0
9.332;3.586;222.7;26.0
9.352;3.578;225.3;26.0
9.372;3.570;228.0;25.9
9.392;3.563;230.7;26.0
9.412;3.556;233.3;26.0
9.432;3.549;236.0;26.0
9.452;3.542;238.6;25.9
9.472;3.537;241.3;26.0
9.492;3.530;244.0;26.0
9.512;3.523;246.6;26.0
9.532;3.517;249.5;26.0
9.552;3.511;252.5;26.0
9.572;3.506;255.2;26.0
9.592;3.499;257.9;26.0
9.612;3.493;260.5;26.0
9.632;3.488;263.2;26.0
9.632;3.487;263.4;26.0
