ml;pH;sec;°C
0.000;7.932;0.0;26.3
7.500;3.773;12.0;26.3
7.500;4.954;21.5;26.3
7.500;4.954;21.6;26.3
7.500;4.955;21.7;26.3
7.545;4.832;22.8;26.3
7.591;4.683;24.0;26.3
7.636;4.663;25.1;26.3
7.682;4.649;26.3;26.3
7.713;4.561;27.2;26.3
7.713;4.808;33.3;26.3
7.713;4.808;33.3;26.3
7.713;4.808;33.5;26.3
7.755;4.623;34.6;26.3
7.771;4.576;35.2;26.3
7.771;4.758;40.5;26.3
7.771;4.758;40.5;26.3
7.771;4.758;40.7;26.3
7.815;4.597;41.9;26.3
7.823;4.547;42.2;26.3
7.823;4.711;47.4;26.3
7.823;4.711;47.4;26.3
7.823;4.712;47.6;26.3
7.866;4.524;48.9;26.3
7.866;4.672;54.1;26.3
7.866;4.672;54.1;26.3
7.866;4.673;54.2;26.3
7.904;4.509;55.4;26.3
7.904;4.638;60.3;26.3
7.904;4.638;60.3;26.3
7.904;4.638;60.5;26.3
7.927;4.515;61.2;26.3
7.927;4.614;65.8;26.3
7.927;4.614;65.8;26.3
7.927;4.615;66.0;26.3
7.947;4.534;66.8;26.3
7.947;4.593;70.6;26.3
7.947;4.593;70.6;26.3
7.947;4.594;70.8;26.3
7.962;4.538;71.3;26.3
7.982;4.555;81.2;26.3
8.002;4.534;86.3;26.3
8.022;4.513;90.3;26.3
8.042;4.490;95.5;26.3
8.062;4.469;100.4;26.3
8.082;4.448;105.5;26.3
8.102;4.426;110.5;26.3
8.122;4.401;115.0;26.3
8.142;4.377;119.8;26.3
8.162;4.353;124.7;26.3
8.182;4.330;128.9;26.3
8.202;4.307;133.3;26.3
8.222;4.285;137.7;26.3
8.242;4.264;142.0;26.3
8.262;4.243;145.8;26.3
8.282;4.224;149.6;26.3
8.302;4.202;154.0;26.4
8.322;4.180;157.8;26.3
8.342;4.159;162.0;26.3
8.362;4.139;166.0;26.3
8.382;4.119;170.2;26.3
8.402;4.100;174.2;26.3
8.422;4.083;178.7;26.3
8.442;4.066;182.3;26.3
8.462;4.050;186.1;26.3
8.482;4.033;189.9;26.3
8.502;4.017;193.9;26.3
8.522;4.001;197.9;26.3
8.542;3.986;201.9;26.3
8.562;3.970;205.9;26.3
8.582;3.955;209.5;26.3
8.602;3.940;213.1;26.3
8.622;3.926;217.1;26.3
8.642;3.913;220.5;26.3
8.662;3.901;224.1;26.3
8.682;3.888;227.7;26.3
8.702;3.875;231.4;26.3
8.722;3.862;235.0;26.3
8.742;3.849;238.8;26.3
8.762;3.836;242.0;26.3
8.782;3.822;245.2;26.3
8.802;3.810;248.7;26.3
8.822;3.798;252.3;26.3
8.842;3.787;256.1;26.3
8.862;3.777;259.3;26.3
8.882;3.767;262.5;26.3
8.902;3.757;265.8;26.3
8.922;3.746;269.4;26.3
8.942;3.736;272.8;26.4
8.962;3.726;276.4;26.3
8.982;3.717;279.5;26.4
9.002;3.707;282.9;26.3
9.022;3.699;285.7;26.4
9.042;3.689;289.1;26.3
9.062;3.681;292.6;26.3
9.082;3.674;295.6;26.4
9.102;3.665;299.0;26.3
9.122;3.657;302.6;26.3
9.142;3.648;306.1;26.3
9.162;3.640;309.5;26.4
9.182;3.633;312.5;26.4
9.202;3.625;315.9;26.3
9.222;3.617;319.4;26.3
9.242;3.610;322.6;26.3
9.262;3.604;326.0;26.4
9.282;3.597;329.3;26.3
9.302;3.591;332.7;26.4
9.322;3.583;336.3;26.4
9.342;3.576;339.9;26.3
9.362;3.569;343.1;26.3
9.382;3.562;346.4;26.4
9.402;3.556;350.0;26.4
9.422;3.550;353.2;26.4
9.442;3.544;356.2;26.4
9.462;3.537;359.3;26.3
9.482;3.532;362.1;26.4
9.502;3.526;365.0;26.4
9.522;3.520;368.2;26.4
9.542;3.514;371.5;26.4
9.562;3.508;374.7;26.3
9.582;3.502;378.1;26.4
9.602;3.497;381.2;26.4
9.622;3.491;384.4;26.4
9.642;3.486;387.6;26.4
9.642;3.486;387.8;26.4
