ml;pH;sec;°C
0.000;7.973;0.0;26.8
7.500;5.414;12.0;26.8
7.500;5.358;12.4;26.8
7.544;5.216;13.5;26.8
7.590;5.028;14.7;26.8
7.636;4.899;15.8;26.8
7.681;4.798;17.0;26.8
7.727;4.685;18.1;26.8
7.774;4.566;19.4;26.8
7.794;4.448;28.9;26.7
7.814;4.419;32.2;26.7
7.834;4.397;35.0;26.7
7.854;4.375;37.9;26.7
7.874;4.348;40.5;26.7
7.894;4.325;43.2;26.8
7.914;4.301;45.9;26.8
7.934;4.276;48.5;26.7
7.954;4.256;51.2;26.7
7.974;4.231;53.8;26.8
7.994;4.212;56.5;26.8
8.014;4.190;59.2;26.7
8.034;4.168;61.8;26.7
8.054;4.152;64.5;26.8
8.074;4.130;67.2;26.7
8.094;4.111;70.2;26.7
8.114;4.092;73.6;26.7
8.134;4.076;76.3;26.8
8.154;4.055;79.5;26.7
8.174;4.040;82.2;26.8
8.194;4.022;84.8;26.8
8.214;4.004;87.5;26.7
8.234;3.990;90.2;26.7
8.254;3.975;92.8;26.8
8.274;3.961;95.5;26.8
8.294;3.947;98.1;26.7
8.314;3.932;100.8;26.7
8.334;3.917;103.5;26.8
8.354;3.903;106.1;26.8
8.374;3.888;108.8;26.7
8.394;3.876;111.5;26.7
8.414;3.864;114.1;26.7
8.434;3.853;116.8;26.8
8.454;3.841;119.4;26.7
8.474;3.829;122.1;26.7
8.494;3.818;124.8;26.7
8.514;3.806;127.4;26.7
8.534;3.795;130.1;26.7
8.554;3.784;132.7;26.7
8.574;3.772;135.4;26.7
8.594;3.763;138.1;26.7
8.614;3.752;140.7;26.7
8.634;3.743;143.4;26.7
8.654;3.734;146.1;26.7
8.674;3.725;148.7;26.7
8.694;3.716;151.4;26.7
8.714;3.707;154.0;26.7
8.734;3.697;156.7;26.7
8.754;3.688;159.4;26.7
8.774;3.680;162.0;26.7
8.794;3.671;164.7;26.7
8.814;3.663;167.3;26.7
8.834;3.655;170.0;26.7
8.854;3.648;172.7;26.7
8.874;3.641;175.3;26.7
8.894;3.632;178.0;26.7
8.914;3.625;180.6;26.7
8.934;3.618;183.3;26.7
8.954;3.610;186.0;26.7
8.974;3.603;188.6;26.7
8.994;3.596;191.3;26.7
9.014;3.589;194.0;26.7
9.034;3.583;196.6;26.7
9.054;3.576;199.3;26.7
9.074;3.570;201.9;26.7
9.094;3.564;204.6;26.7
9.114;3.557;207.5;26.7
9.134;3.551;210.1;26.7
9.154;3.544;212.8;26.7
9.174;3.538;215.4;26.7
9.194;3.532;218.1;26.7
9.214;3.526;220.8;26.7
9.234;3.521;223.4;26.7
9.254;3.515;226.1;26.7
9.274;3.510;228.7;26.7
9.294;3.504;231.4;26.7
9.314;3.498;234.1;26.7
9.334;3.494;236.7;26.7
9.354;3.488;239.4;26.7
9.354;3.488;239.6;26.7
