ml;pH;sec;°C
0.000;7.966;0.0;26.4
7.500;5.113;12.0;26.4
7.500;5.064;12.4;26.4
7.544;4.989;13.5;26.4
7.590;4.902;14.7;26.4
7.635;4.814;15.8;26.4
7.681;4.720;17.0;26.4
7.727;4.630;18.1;26.4
7.758;4.572;19.1;26.4
7.778;4.465;27.4;26.5
7.798;4.441;30.1;26.5
7.818;4.418;32.7;26.5
7.838;4.392;35.4;26.6
7.858;4.371;38.1;26.5
7.878;4.347;40.7;26.5
7.898;4.323;43.4;26.5
7.918;4.301;46.1;26.6
7.938;4.276;48.9;26.5
7.958;4.253;51.6;26.6
7.978;4.231;54.2;26.6
7.998;4.207;56.9;26.6
8.018;4.186;59.5;26.5
8.038;4.168;62.2;26.5
8.058;4.149;65.1;26.6
8.078;4.130;67.9;26.6
8.098;4.111;70.6;26.6
8.118;4.091;73.2;26.5
8.138;4.074;75.9;26.6
8.158;4.053;78.6;26.6
8.178;4.036;81.2;26.6
8.198;4.019;83.9;26.6
8.218;4.003;86.5;26.6
8.238;3.988;89.2;26.6
8.258;3.973;91.9;26.6
8.278;3.958;94.5;26.6
8.298;3.942;97.2;26.6
8.318;3.928;99.8;26.6
8.338;3.914;102.5;26.6
8.358;3.899;105.2;26.6
8.378;3.887;107.8;26.6
8.398;3.873;110.5;26.6
8.418;3.860;113.2;26.6
8.438;3.849;115.8;26.6
8.458;3.838;118.5;26.6
8.478;3.826;121.1;26.6
8.498;3.814;123.8;26.6
8.518;3.804;126.5;26.6
8.538;3.792;129.1;26.7
8.558;3.781;131.8;26.6
8.578;3.769;134.5;26.6
8.598;3.759;137.1;26.6
8.618;3.750;139.8;26.7
8.638;3.739;142.4;26.6
8.658;3.731;145.1;26.6
8.678;3.722;147.8;26.7
8.698;3.713;150.4;26.6
8.718;3.703;153.1;26.6
8.738;3.694;155.7;26.6
8.758;3.685;158.4;26.7
8.778;3.676;161.1;26.6
8.798;3.667;163.7;26.6
8.818;3.659;166.4;26.6
8.838;3.652;169.1;26.6
8.858;3.644;171.7;26.6
8.878;3.636;174.4;26.6
8.898;3.629;177.0;26.6
8.918;3.621;179.7;26.6
8.938;3.613;182.4;26.6
8.958;3.605;185.0;26.6
8.978;3.598;187.7;26.6
8.998;3.591;190.4;26.7
9.018;3.585;193.0;26.6
9.038;3.578;195.7;26.6
9.058;3.572;198.3;26.6
9.078;3.565;201.0;26.6
9.098;3.559;203.7;26.6
9.118;3.552;206.3;26.6
9.138;3.545;209.0;26.6
9.158;3.539;211.6;26.6
9.178;3.533;214.3;26.6
9.198;3.526;217.0;26.6
9.218;3.521;219.6;26.6
9.238;3.515;222.3;26.7
9.258;3.509;225.0;26.6
9.278;3.504;227.6;26.6
9.298;3.498;230.3;26.6
9.318;3.492;232.9;26.7
9.338;3.487;235.6;26.6
9.338;3.487;235.8;26.6
