ml;pH;sec;°C
0.000;7.932;0.0;26.4
7.500;4.907;12.0;26.4
7.500;4.994;12.4;26.4
7.542;5.225;13.5;26.4
7.588;5.243;14.7;26.4
7.633;5.213;15.8;26.4
7.679;5.118;17.0;26.4
7.725;5.036;18.1;26.4
7.770;4.926;19.3;26.4
7.816;4.802;20.4;26.4
7.862;4.752;21.5;26.4
7.907;4.684;22.7;26.4
7.953;4.606;23.8;26.4
7.992;4.579;25.0;26.4
8.012;4.499;31.6;26.4
8.032;4.471;34.3;26.4
8.052;4.453;37.3;26.4
8.072;4.426;40.7;26.4
8.092;4.402;44.9;26.5
8.112;4.378;49.1;26.4
8.132;4.356;51.8;26.4
8.152;4.334;55.4;26.4
8.172;4.313;58.6;26.5
8.192;4.287;61.8;26.4
8.212;4.269;64.5;26.5
8.232;4.246;67.7;26.5
8.252;4.227;71.0;26.4
8.272;4.207;74.2;26.4
8.292;4.187;76.9;26.4
8.312;4.168;80.1;26.5
8.332;4.145;83.7;26.5
8.352;4.128;86.4;26.5
8.372;4.106;89.0;26.4
8.392;4.090;92.3;26.5
8.412;4.066;94.9;26.4
8.432;4.053;98.2;26.5
8.452;4.037;101.0;26.5
8.472;4.025;103.7;26.5
8.492;4.008;106.5;26.5
8.512;3.993;109.2;26.5
8.532;3.976;112.2;26.4
8.552;3.961;115.5;26.5
8.572;3.947;118.1;26.4
8.592;3.929;121.5;26.5
8.612;3.916;125.0;26.5
8.632;3.903;128.2;26.5
8.652;3.892;131.0;26.5
8.672;3.881;133.7;26.5
8.692;3.869;136.4;26.5
8.712;3.855;139.2;26.5
8.732;3.844;142.5;26.5
8.752;3.831;145.5;26.5
8.772;3.821;148.5;26.5
8.792;3.811;151.2;26.5
8.812;3.801;153.9;26.5
8.832;3.790;156.5;26.5
8.852;3.779;159.2;26.5
8.872;3.770;161.8;26.5
8.892;3.761;164.5;26.5
8.912;3.751;167.5;26.5
8.932;3.742;170.2;26.5
8.952;3.731;173.4;26.5
8.972;3.722;176.1;26.5
8.992;3.714;178.8;26.5
9.012;3.704;181.4;26.5
9.032;3.695;184.1;26.5
9.052;3.686;186.7;26.5
9.072;3.677;189.4;26.5
9.092;3.669;192.6;26.5
9.112;3.660;195.3;26.5
9.132;3.651;198.2;26.5
9.152;3.641;200.8;26.5
9.172;3.631;203.9;26.5
9.192;3.625;206.5;26.5
9.212;3.618;209.2;26.5
9.232;3.609;211.8;26.5
9.252;3.602;214.5;26.5
9.272;3.595;217.2;26.5
9.292;3.589;219.8;26.5
9.312;3.582;222.5;26.5
9.332;3.575;225.2;26.5
9.352;3.568;228.0;26.5
9.372;3.561;230.7;26.5
9.392;3.554;233.3;26.5
9.412;3.548;236.0;26.5
9.432;3.542;238.7;26.5
9.452;3.535;241.3;26.5
9.472;3.530;244.0;26.5
9.492;3.525;246.6;26.5
9.512;3.519;249.3;26.5
9.532;3.513;252.0;26.5
9.552;3.506;254.6;26.5
9.572;3.501;257.3;26.5
9.592;3.495;259.9;26.5
9.612;3.489;262.6;26.5
9.612;3.490;262.8;26.5
